u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.75,1.78,0.75,1.85,1.93,202.82,2.0,202.05,1.98,1.97
1.34,2.5,1.37,2.56,2.84,208.26,2.91,208.22,2.89,2.88
2.25,3.0,2.31,3.14,3.75,216.87,3.9,216.36,3.85,3.84
1.91,2.81,1.94,2.95,3.4,214.12,3.53,213.26,3.49,3.48
2.5,3.38,2.56,3.5,4.2,216.52,4.34,216.21,4.29,4.28
2.34,3.41,2.41,3.54,4.14,214.52,4.28,214.3,4.24,4.23
2.25,3.78,2.25,3.91,4.4,210.74,4.51,209.89,4.48,4.47
2.25,3.85,2.31,4.02,4.46,210.34,4.63,209.93,4.58,4.56
2.19,4.28,2.19,4.48,4.81,207.05,4.98,206.04,4.93,4.91
2.5,5.23,2.66,5.8,5.79,205.59,6.38,204.68,6.19,6.15
1.63,6.36,1.83,7.56,6.56,194.36,7.78,193.59,7.39,7.29
-0.63,6.04,-0.84,7.35,6.08,174.09,7.4,173.45,6.98,6.87
-1.94,4.79,-2.64,6.0,5.17,157.93,6.56,156.24,6.11,6.0
-3.1,3.76,-4.09,4.92,4.87,140.48,6.39,140.26,5.9,5.79
-4.32,3.2,-5.66,4.39,5.38,126.48,7.16,127.82,6.59,6.45
-5.55,1.85,-7.11,2.66,5.85,108.45,7.59,110.49,7.03,6.89
-5.42,0.72,-7.21,1.29,5.47,97.6,7.32,100.15,6.73,6.58
-5.61,0.03,-7.61,0.44,5.61,90.34,7.63,93.3,6.98,6.82
-5.8,-0.56,-8.0,-0.3,5.83,84.47,8.01,87.83,7.31,7.14
-6.11,-0.94,-8.38,-0.78,6.18,81.28,8.42,84.68,7.7,7.52
-6.14,-1.16,-8.46,-1.11,6.25,79.34,8.53,82.53,7.8,7.62
-5.33,-1.56,-7.36,-1.92,5.55,73.63,7.6,75.35,6.94,6.78
-4.76,-1.85,-5.7,-2.2,5.1,68.79,6.11,68.92,5.78,5.71
-4.81,-2.35,-4.9,-2.48,5.36,64.03,5.49,63.18,5.45,5.44
-3.31,-1.94,-3.3,-2.04,3.84,59.67,3.88,58.26,3.86,3.86
-1.03,-0.69,-0.96,-0.65,1.24,56.3,1.16,55.99,1.18,1.19
0.19,0.5,0.25,0.5,0.53,200.66,0.56,206.55,0.55,0.55
-0.16,0.62,-0.13,0.62,0.64,166.0,0.64,168.68,0.64,0.64
-0.75,0.69,-0.75,0.69,1.02,132.51,1.02,132.51,1.02,1.02
-1.25,0.5,-1.25,0.5,1.35,111.8,1.35,111.8,1.35,1.35
-1.53,0.69,-1.56,0.69,1.68,114.17,1.71,113.75,1.7,1.7
-2.19,0.62,-2.25,0.62,2.28,105.94,2.34,105.52,2.32,2.31
-3.41,0.16,-3.5,0.12,3.41,92.61,3.5,92.05,3.47,3.47
-6.57,-0.56,-7.21,-0.66,6.59,85.1,7.24,84.74,7.03,6.98
-7.36,-0.41,-8.96,-0.44,7.37,86.83,8.97,87.21,8.46,8.33
-8.05,-0.97,-10.07,-1.1,8.11,83.12,10.13,83.76,9.48,9.32
-7.8,-1.56,-9.79,-1.81,7.95,78.65,9.95,79.55,9.31,9.15
-7.24,-2.04,-9.14,-2.64,7.52,74.29,9.52,73.88,8.87,8.72
-7.05,-2.1,-8.96,-2.63,7.35,73.42,9.33,73.66,8.7,8.54
-6.83,-2.03,-8.69,-2.31,7.13,73.42,8.99,75.15,8.39,8.25
-6.64,-1.44,-8.4,-1.66,6.8,77.78,8.56,78.84,7.99,7.86
-6.92,-2.29,-8.56,-3.01,7.29,71.73,9.07,70.62,8.5,8.36
-6.7,-2.98,-8.17,-4.08,7.33,66.06,9.13,63.45,8.55,8.41
-6.2,-4.07,-7.53,-5.45,7.42,56.7,9.29,54.1,8.69,8.54
-6.39,-4.32,-7.81,-5.76,7.72,55.91,9.71,53.6,9.07,8.91
-5.7,-3.79,-6.99,-5.32,6.85,56.37,8.78,52.73,8.16,8.01
-5.0,-3.97,-5.56,-4.8,6.39,51.55,7.35,49.22,7.04,6.96
-4.28,-5.85,-4.4,-6.46,7.25,36.22,7.82,34.24,7.63,7.59
-1.72,-7.57,-1.75,-8.25,7.76,12.8,8.43,11.97,8.22,8.17
0.81,-8.13,0.95,-8.77,8.17,354.29,8.83,353.8,8.62,8.56
1.31,-7.85,1.45,-8.42,7.96,350.5,8.55,350.21,8.36,8.31
0.69,-7.66,0.75,-8.24,7.69,354.86,8.27,354.8,8.08,8.04
0.97,-6.94,1.1,-7.49,7.01,352.04,7.57,351.63,7.39,7.34
1.91,-6.0,2.08,-6.49,6.3,342.37,6.81,342.23,6.65,6.61
3.06,-5.16,3.34,-5.53,6.0,329.29,6.46,328.84,6.32,6.28
3.57,-4.32,3.83,-4.66,5.6,320.44,6.03,320.58,5.89,5.86
3.69,-3.38,4.03,-3.66,5.0,312.46,5.44,312.21,5.3,5.27
2.66,-2.66,3.11,-3.03,3.76,315.0,4.34,314.27,4.16,4.11
