u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.89,-7.42,6.58,-8.14,9.48,321.55,10.47,321.06,10.94,11.24
3.4,-4.64,4.05,-5.36,5.76,323.78,6.72,322.94,7.18,7.47
2.74,-4.45,3.59,-5.4,5.23,328.36,6.49,326.39,7.09,7.47
1.36,-5.18,1.7,-6.44,5.36,345.3,6.67,345.23,7.29,7.68
6.07,-1.33,7.12,-1.57,6.21,282.39,7.3,282.43,7.81,8.14
6.06,-0.61,7.39,-0.95,6.09,275.75,7.45,277.33,8.09,8.51
8.84,-6.32,10.74,-7.08,10.87,305.59,12.87,303.38,13.82,14.43
10.24,-5.77,12.18,-6.42,11.75,299.4,13.77,297.79,14.73,15.34
9.31,-2.48,10.95,-2.72,9.64,284.9,11.29,283.95,12.07,12.57
9.34,-0.84,11.02,-0.84,9.38,275.14,11.05,274.37,11.84,12.35
8.29,0.86,9.73,1.13,8.34,264.08,9.79,263.36,10.48,10.93
6.57,2.23,7.52,2.6,6.93,251.26,7.96,250.91,8.45,8.76
5.3,3.03,6.08,3.51,6.1,240.2,7.02,240.0,7.46,7.74
4.34,4.18,4.95,4.86,6.02,226.08,6.94,225.54,7.38,7.66
4.62,4.39,5.27,5.15,6.37,226.41,7.36,225.67,7.83,8.13
3.76,3.59,4.13,4.14,5.19,226.3,5.85,224.97,6.16,6.36
4.47,3.75,4.95,4.3,5.83,230.02,6.55,229.05,6.9,7.11
3.19,4.59,3.6,5.24,5.59,214.83,6.36,214.53,6.72,6.96
2.6,6.08,2.88,6.77,6.61,203.17,7.35,203.05,7.7,7.93
1.92,6.01,2.13,6.77,6.31,197.74,7.09,197.47,7.46,7.7
1.37,6.05,1.47,6.73,6.2,192.75,6.89,192.32,7.22,7.43
1.9,4.46,2.1,5.11,4.85,203.01,5.53,202.33,5.85,6.05
1.9,3.92,2.0,4.26,4.35,205.83,4.7,205.16,4.87,4.98
1.99,2.86,2.12,3.07,3.48,214.76,3.73,214.72,3.85,3.93
1.4,3.8,1.44,4.0,4.05,200.27,4.25,199.75,4.35,4.41
1.53,3.7,1.6,3.91,4.0,202.43,4.22,202.21,4.33,4.39
1.38,3.55,1.38,3.79,3.8,201.18,4.03,199.95,4.14,4.2
0.41,4.38,0.31,4.76,4.4,185.35,4.77,183.71,4.94,5.06
0.0,4.1,-0.0,4.41,4.1,180.0,4.41,180.0,4.56,4.65
-1.56,6.1,-1.69,6.51,6.29,165.69,6.72,165.43,6.93,7.06
-0.34,4.97,-0.44,5.42,4.98,176.09,5.43,175.34,5.65,5.79
-0.24,0.74,-0.38,0.97,0.77,161.74,1.05,158.75,1.17,1.26
-1.21,0.53,-1.38,0.63,1.32,113.6,1.52,114.52,1.61,1.67
-2.51,0.34,-3.02,0.41,2.53,97.73,3.04,97.71,3.29,3.45
2.42,-2.76,2.26,-3.03,3.67,318.68,3.78,323.27,3.84,3.87
3.28,-0.71,3.49,-0.98,3.35,282.19,3.63,285.66,3.76,3.84
3.5,-0.19,4.11,-0.22,3.5,273.07,4.12,273.07,4.41,4.6
3.08,3.1,3.8,3.44,4.37,224.86,5.13,227.83,5.49,5.72
2.52,3.48,3.3,4.34,4.3,215.87,5.45,217.3,6.0,6.35
3.26,3.7,4.28,4.75,4.93,221.4,6.4,222.02,7.09,7.54
2.93,3.64,3.68,4.69,4.67,218.85,5.96,218.1,6.57,6.97
1.76,3.44,2.2,4.57,3.86,207.03,5.07,205.72,5.64,6.01
1.83,2.82,1.8,3.81,3.37,212.99,4.22,205.33,4.62,4.88
1.54,2.36,0.97,3.05,2.82,213.18,3.2,197.7,3.38,3.49
0.93,1.4,0.16,1.85,1.68,213.63,1.86,184.8,1.94,1.99
1.72,1.06,1.55,1.19,2.02,238.51,1.96,232.53,1.93,1.91
2.74,1.0,2.75,1.0,2.92,249.97,2.92,249.99,2.92,2.92
5.57,1.99,5.91,2.19,5.91,250.38,6.31,249.66,6.49,6.61
7.93,3.98,8.55,4.25,8.87,243.36,9.55,243.54,9.87,10.07
8.33,4.44,9.02,4.82,9.44,241.93,10.22,241.87,10.6,10.83
9.32,5.16,10.08,5.6,10.66,241.05,11.53,240.93,11.95,12.22
9.61,5.16,10.36,5.6,10.91,241.77,11.78,241.6,12.2,12.46
10.48,5.5,11.3,5.98,11.83,242.31,12.78,242.12,13.24,13.53
11.13,5.78,12.02,6.32,12.54,242.57,13.58,242.25,14.08,14.4
10.25,6.55,11.15,7.14,12.17,237.42,13.23,237.37,13.74,14.07
11.34,5.89,12.4,6.51,12.78,242.53,14.01,242.29,14.59,14.96
11.24,4.9,12.4,5.45,12.26,246.44,13.55,246.28,14.16,14.55
10.61,4.35,11.75,4.89,11.47,247.73,12.72,247.39,13.32,13.7
9.21,4.03,10.34,4.57,10.05,246.39,11.31,246.14,11.9,12.29
8.21,4.14,9.31,4.86,9.2,243.22,10.5,242.42,11.12,11.52
7.37,4.89,8.47,5.74,8.84,236.46,10.23,235.86,10.89,11.31
7.0,3.89,8.16,4.65,8.01,240.9,9.39,240.34,10.04,10.46
6.75,3.03,7.91,3.67,7.39,245.84,8.72,245.08,9.35,9.75
6.61,1.97,7.84,2.52,6.9,253.41,8.24,252.22,8.87,9.28
6.5,1.63,7.72,2.17,6.7,255.91,8.02,254.28,8.65,9.06
6.36,0.98,7.73,1.45,6.44,261.26,7.86,259.35,8.54,8.97
6.3,0.85,7.7,1.33,6.36,262.29,7.81,260.21,8.5,8.95
6.23,0.55,7.73,0.95,6.26,264.98,7.79,262.97,8.52,8.99
6.48,0.64,7.98,1.08,6.51,264.38,8.05,262.3,8.79,9.26
7.42,0.99,8.17,1.26,7.49,262.44,8.27,261.25,8.64,8.88
8.35,3.85,9.17,4.29,9.19,245.27,10.13,244.93,10.57,10.86
9.04,4.17,9.86,4.57,9.95,245.26,10.87,245.11,11.31,11.59
9.54,4.07,10.36,4.48,10.37,246.9,11.29,246.62,11.72,12.0
9.32,3.98,10.08,4.32,10.14,246.89,10.97,246.8,11.36,11.61
9.39,3.6,10.14,3.88,10.05,249.0,10.86,249.07,11.24,11.48
9.05,3.08,9.77,3.35,9.55,251.22,10.32,251.07,10.69,10.93
9.48,2.89,10.2,3.16,9.91,253.06,10.68,252.78,11.05,11.28
9.39,3.01,10.14,3.29,9.86,252.2,10.66,252.04,11.04,11.29
9.26,3.42,10.02,3.76,9.87,249.76,10.7,249.43,11.09,11.34
9.32,2.95,10.11,3.26,9.78,252.44,10.62,252.14,11.03,11.28
9.29,3.19,10.11,3.57,9.82,251.03,10.72,250.55,11.15,11.43
8.88,3.85,9.84,4.26,9.68,246.58,10.72,246.59,11.21,11.53
7.69,2.76,8.62,3.13,8.17,250.29,9.17,250.02,9.64,9.95
6.47,2.13,7.53,2.61,6.81,251.77,7.97,250.89,8.52,8.87
5.03,0.49,6.09,0.79,5.05,264.49,6.14,262.6,6.66,6.99
4.07,-0.33,5.09,0.05,4.08,274.6,5.09,269.49,5.57,5.88
4.27,0.04,5.44,0.52,4.27,269.46,5.46,264.58,6.02,6.39
3.96,-0.26,5.09,0.11,3.97,273.82,5.09,268.79,5.62,5.97
3.96,0.02,5.16,0.32,3.96,269.71,5.17,266.4,5.74,6.11
4.15,-0.17,5.41,0.07,4.15,272.31,5.41,269.25,6.01,6.39
3.89,-1.51,5.29,-1.24,4.17,291.17,5.43,283.17,6.03,6.42
3.42,-3.35,4.89,-3.56,4.78,314.38,6.04,306.06,6.64,7.03
3.14,-4.22,4.77,-5.15,5.26,323.32,7.02,317.15,7.85,8.39
3.55,-4.87,4.4,-5.65,6.03,323.86,7.16,322.07,7.7,8.05
5.28,-5.75,5.89,-6.23,7.8,317.45,8.57,316.6,8.94,9.17
7.95,-5.62,8.7,-6.1,9.74,305.28,10.63,305.04,11.06,11.33
9.38,-4.76,10.27,-5.13,10.52,296.89,11.48,296.56,11.94,12.23
10.44,-4.82,11.37,-5.2,11.5,294.77,12.5,294.57,12.97,13.28
11.59,-5.01,12.62,-5.42,12.62,293.37,13.73,293.24,14.26,14.59
13.48,-4.76,14.72,-5.17,14.3,289.43,15.6,289.35,16.21,16.61
16.21,-1.9,17.75,-2.07,16.32,276.67,17.87,276.64,18.61,19.08
14.65,2.36,16.22,2.6,14.84,260.85,16.43,260.9,17.19,17.67
14.1,2.3,15.47,2.54,14.29,260.74,15.68,260.69,16.34,16.76
15.27,2.67,16.85,2.94,15.5,260.1,17.1,260.1,17.86,18.35
14.46,3.32,16.0,3.7,14.84,257.08,16.42,257.0,17.18,17.66
