u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
3.85,-1.75,4.12,-1.95,4.23,294.5,4.56,295.38,4.65,4.7
5.98,-0.63,6.39,-0.77,6.01,275.99,6.43,276.85,6.55,6.61
6.6,0.34,7.03,0.31,6.61,267.03,7.04,267.46,7.16,7.22
6.92,1.22,7.43,1.25,7.02,260.0,7.53,260.45,7.67,7.74
6.17,1.94,6.64,2.08,6.46,252.54,6.95,252.6,7.09,7.16
5.26,2.35,5.66,2.48,5.76,245.95,6.18,246.36,6.29,6.35
4.26,2.69,4.6,2.83,5.03,237.71,5.4,238.38,5.5,5.55
3.0,2.63,3.24,2.79,3.99,228.81,4.28,229.31,4.36,4.4
1.82,2.13,2.02,2.33,2.8,220.47,3.08,220.89,3.16,3.2
-0.09,2.26,0.14,2.56,2.26,177.75,2.56,183.18,2.64,2.69
-8.05,5.08,-9.35,5.96,9.52,122.23,11.09,122.53,11.52,11.74
-9.18,2.44,-10.85,2.86,9.5,104.9,11.22,104.78,11.7,11.95
-8.49,2.13,-10.17,2.47,8.76,104.08,10.46,103.67,10.93,11.18
-5.74,3.6,-7.13,4.01,6.78,122.1,8.18,119.36,8.57,8.77
-5.49,4.17,-6.78,4.68,6.89,127.2,8.24,124.6,8.61,8.8
-5.74,3.01,-7.25,3.45,6.48,117.66,8.03,115.44,8.45,8.68
-5.55,2.63,-7.06,2.93,6.14,115.35,7.65,112.54,8.06,8.28
-5.4,2.76,-6.84,2.98,6.06,117.06,7.46,113.54,7.84,8.04
-5.37,2.94,-6.92,3.09,6.12,118.75,7.57,114.04,7.97,8.18
-5.15,2.76,-6.67,2.86,5.84,118.18,7.25,113.21,7.64,7.85
-4.17,2.6,-5.52,2.67,4.92,121.91,6.13,115.8,6.47,6.65
-5.26,1.03,-5.66,0.88,5.36,101.09,5.73,98.84,5.83,5.88
-4.98,0.25,-5.27,0.07,4.98,92.85,5.27,90.74,5.35,5.39
-2.82,-0.66,-2.98,-0.91,2.89,76.82,3.11,73.02,3.17,3.21
-0.44,-1.6,-0.44,-1.91,1.66,15.3,1.96,12.9,2.04,2.09
1.34,-2.35,1.41,-2.56,2.7,330.19,2.92,331.04,2.98,3.01
2.1,-0.94,2.27,-1.08,2.3,294.14,2.51,295.46,2.57,2.6
0.41,1.44,0.48,1.36,1.49,195.82,1.44,199.37,1.42,1.42
-1.31,1.59,-1.31,1.55,2.07,140.55,2.03,139.66,2.02,2.01
-1.78,1.12,-1.81,1.12,2.11,122.26,2.13,121.83,2.14,2.14
-2.56,1.16,-2.63,1.19,2.81,114.29,2.88,114.34,2.9,2.91
-5.48,0.62,-5.95,0.66,5.51,96.51,5.99,96.38,6.12,6.18
-7.52,-3.23,-8.44,-3.72,8.18,66.77,9.22,66.23,9.51,9.66
-5.7,-4.36,-6.56,-5.15,7.18,52.61,8.34,51.89,8.66,8.83
-5.02,-3.1,-5.98,-3.95,5.9,58.24,7.17,56.51,7.52,7.7
-5.08,-2.89,-6.08,-3.77,5.84,60.38,7.15,58.22,7.51,7.7
-4.45,-2.7,-5.31,-3.66,5.21,58.76,6.45,55.44,6.79,6.97
-4.08,-2.23,-4.9,-3.22,4.65,61.3,5.86,56.66,6.2,6.37
-3.51,-1.1,-4.3,-2.03,3.68,72.55,4.75,64.66,5.05,5.2
-3.01,0.53,-3.64,-0.04,3.06,99.94,3.64,89.37,3.8,3.88
-3.64,-0.06,-4.39,-0.6,3.64,88.99,4.43,82.18,4.64,4.76
-3.55,-0.41,-4.44,-1.16,3.57,83.39,4.59,75.38,4.87,5.02
-2.64,-1.07,-3.4,-2.01,2.85,67.9,3.95,59.41,4.26,4.42
-1.98,-0.92,-2.43,-2.11,2.18,65.09,3.22,49.07,3.5,3.65
-1.23,-0.39,-1.6,-1.57,1.29,72.44,2.24,45.61,2.5,2.64
-0.19,-0.79,-0.11,-1.78,0.81,13.35,1.78,3.47,2.05,2.19
0.06,-1.88,0.14,-2.2,1.88,358.1,2.2,356.3,2.29,2.34
1.31,-2.91,1.45,-3.22,3.19,335.7,3.53,335.7,3.63,3.68
2.0,-3.25,2.14,-3.49,3.82,328.4,4.1,328.49,4.18,4.22
2.06,-3.57,2.2,-3.81,4.12,329.94,4.4,329.92,4.48,4.52
2.28,-3.66,2.41,-3.89,4.32,328.04,4.58,328.18,4.65,4.69
1.81,-4.35,1.87,-4.66,4.71,337.35,5.02,338.08,5.11,5.15
1.63,-4.29,1.69,-4.56,4.58,339.21,4.86,339.68,4.93,4.97
1.06,-4.79,1.13,-5.1,4.9,347.46,5.22,347.55,5.31,5.35
0.12,-4.69,0.16,-5.03,4.7,358.47,5.04,358.13,5.13,5.18
-0.56,-4.79,-0.63,-5.12,4.82,6.72,5.16,6.96,5.25,5.3
-1.06,-5.14,-1.16,-5.74,5.25,11.71,5.86,11.47,6.02,6.11
-0.03,-3.61,0.08,-4.44,3.61,0.48,4.44,358.97,4.67,4.79
0.63,-4.67,0.87,-5.67,4.72,352.33,5.73,351.28,6.01,6.16
0.95,-5.52,1.59,-7.09,5.6,350.29,7.26,347.39,7.72,7.96
-2.1,-4.11,-2.11,-5.4,4.62,27.01,5.8,21.31,6.13,6.3
-1.78,-4.46,-1.91,-5.66,4.8,21.81,5.97,18.69,6.3,6.47
-1.82,-5.74,-2.16,-7.34,6.03,17.57,7.65,16.4,8.09,8.33
-1.44,-6.81,-1.68,-8.62,6.96,11.95,8.78,11.04,9.28,9.55
-0.63,-6.84,-0.65,-8.66,6.87,5.24,8.68,4.28,9.18,9.45
-0.69,-6.74,-0.57,-8.53,6.78,5.82,8.55,3.81,9.04,9.3
-0.28,-6.52,0.09,-8.24,6.53,2.44,8.25,359.37,8.72,8.97
0.22,-6.49,0.73,-8.28,6.5,358.03,8.32,354.94,8.82,9.08
1.2,-5.68,1.92,-7.25,5.8,348.11,7.5,345.2,7.97,8.21
2.22,-5.54,2.61,-6.23,5.97,338.14,6.76,337.25,6.98,7.09
3.85,-6.64,4.36,-7.38,7.68,329.87,8.57,329.41,8.82,8.95
5.92,-5.67,6.53,-6.18,8.19,313.75,8.99,313.41,9.21,9.32
6.39,-3.26,7.21,-3.6,7.17,297.0,8.06,296.51,8.3,8.43
6.01,-1.94,6.45,-2.0,6.31,287.89,6.75,287.23,6.87,6.94
4.76,-1.88,5.1,-1.94,5.11,291.54,5.45,290.81,5.55,5.6
3.63,-2.25,3.91,-2.31,4.27,301.82,4.54,300.61,4.62,4.66
2.57,-2.66,2.77,-2.75,3.7,316.02,3.9,314.82,3.96,3.99
2.66,-3.25,2.97,-3.45,4.2,320.72,4.56,319.3,4.65,4.71
1.97,-1.72,2.14,-1.79,2.62,311.09,2.79,309.88,2.84,2.86
1.22,-1.44,1.29,-1.5,1.89,319.72,1.98,319.31,2.0,2.02
-0.78,-0.62,-0.85,-0.66,1.0,51.38,1.08,52.04,1.1,1.11
-8.18,2.82,-9.45,3.16,8.65,109.02,9.96,108.49,10.32,10.51
-10.24,1.13,-11.65,1.31,10.3,96.28,11.73,96.4,12.12,12.32
-8.65,0.72,-10.03,0.83,8.68,94.76,10.06,94.73,10.44,10.65
-7.96,1.13,-9.34,1.37,8.04,98.07,9.44,98.34,9.83,10.03
-7.18,1.81,-8.43,1.99,7.4,104.19,8.66,103.32,9.01,9.19
