Windfarm,Scale,Start,End,Duration
GULLRWF2,1h,2014-03-30 23:00:00,2014-04-01 08:00:00,33.0
GULLRWF2,1h,2015-11-08 21:00:00,2015-11-10 00:00:00,27.0
GULLRWF2,1h,2021-05-30 03:00:00,2021-05-31 03:00:00,24.0
GULLRWF2,4h,2014-03-27 22:00:00,2014-03-29 03:00:00,29.0
GULLRWF2,4h,2014-03-31 00:00:00,2014-04-01 10:00:00,34.0
GULLRWF2,4h,2014-06-04 00:00:00,2014-06-05 10:00:00,34.0
GULLRWF2,4h,2014-06-21 08:00:00,2014-06-22 13:00:00,29.0
GULLRWF2,4h,2015-05-23 02:00:00,2015-05-24 16:00:00,38.0
GULLRWF2,4h,2015-11-08 23:00:00,2015-11-10 07:00:00,32.0
GULLRWF2,4h,2017-03-25 06:00:00,2017-03-26 06:00:00,24.0
GULLRWF2,4h,2018-04-30 05:00:00,2018-05-01 08:00:00,27.0
GULLRWF2,4h,2018-05-26 08:00:00,2018-05-27 14:00:00,30.0
GULLRWF2,4h,2018-07-09 03:00:00,2018-07-10 04:00:00,25.0
GULLRWF2,4h,2020-06-10 01:00:00,2020-06-11 10:00:00,33.0
GULLRWF2,4h,2020-07-10 03:00:00,2020-07-11 06:00:00,27.0
GULLRWF2,4h,2021-04-25 17:00:00,2021-04-27 02:00:00,33.0
GULLRWF2,4h,2021-05-30 05:00:00,2021-05-31 05:00:00,24.0
GULLRWF2,12h,2014-03-28 01:00:00,2014-03-30 10:00:00,57.0
GULLRWF2,12h,2014-03-31 01:00:00,2014-04-01 17:00:00,40.0
GULLRWF2,12h,2014-04-16 08:00:00,2014-04-17 20:00:00,36.0
GULLRWF2,12h,2014-04-30 19:00:00,2014-05-02 00:00:00,29.0
GULLRWF2,12h,2014-05-13 08:00:00,2014-05-14 21:00:00,37.0
GULLRWF2,12h,2014-06-04 05:00:00,2014-06-05 12:00:00,31.0
GULLRWF2,12h,2014-06-17 17:00:00,2014-06-18 23:00:00,30.0
GULLRWF2,12h,2014-06-21 05:00:00,2014-06-22 14:00:00,33.0
GULLRWF2,12h,2014-08-07 09:00:00,2014-08-08 20:00:00,35.0
GULLRWF2,12h,2014-08-24 03:00:00,2014-08-25 11:00:00,32.0
GULLRWF2,12h,2014-09-22 04:00:00,2014-09-23 09:00:00,29.0
GULLRWF2,12h,2014-09-26 20:00:00,2014-09-28 01:00:00,29.0
GULLRWF2,12h,2014-10-08 21:00:00,2014-10-11 12:00:00,63.0
GULLRWF2,12h,2015-04-11 06:00:00,2015-04-12 09:00:00,27.0
GULLRWF2,12h,2015-05-23 06:00:00,2015-05-24 22:00:00,40.0
GULLRWF2,12h,2015-06-02 03:00:00,2015-06-04 03:00:00,48.0
GULLRWF2,12h,2015-06-05 05:00:00,2015-06-06 18:00:00,37.0
GULLRWF2,12h,2015-06-19 11:00:00,2015-06-21 18:00:00,55.0
GULLRWF2,12h,2015-06-25 10:00:00,2015-06-26 18:00:00,32.0
GULLRWF2,12h,2015-08-18 10:00:00,2015-08-19 18:00:00,32.0
GULLRWF2,12h,2015-09-12 15:00:00,2015-09-13 18:00:00,27.0
GULLRWF2,12h,2015-11-09 04:00:00,2015-11-10 08:00:00,28.0
GULLRWF2,12h,2016-03-11 06:00:00,2016-03-12 09:00:00,27.0
GULLRWF2,12h,2016-03-30 23:00:00,2016-04-01 00:00:00,25.0
GULLRWF2,12h,2016-06-25 17:00:00,2016-06-26 21:00:00,28.0
GULLRWF2,12h,2016-08-05 04:00:00,2016-08-08 16:00:00,84.0
GULLRWF2,12h,2016-09-05 01:00:00,2016-09-06 02:00:00,25.0
GULLRWF2,12h,2017-03-25 06:00:00,2017-03-26 08:00:00,26.0
GULLRWF2,12h,2017-04-22 01:00:00,2017-04-24 12:00:00,59.0
GULLRWF2,12h,2017-05-10 00:00:00,2017-05-11 12:00:00,36.0
GULLRWF2,12h,2017-05-20 06:00:00,2017-05-22 16:00:00,58.0
GULLRWF2,12h,2017-06-04 01:00:00,2017-06-05 07:00:00,30.0
GULLRWF2,12h,2017-06-15 08:00:00,2017-06-16 13:00:00,29.0
GULLRWF2,12h,2017-06-26 18:00:00,2017-06-27 18:00:00,24.0
GULLRWF2,12h,2017-08-21 20:00:00,2017-08-23 03:00:00,31.0
GULLRWF2,12h,2017-10-03 05:00:00,2017-10-04 10:00:00,29.0
GULLRWF2,12h,2018-04-22 22:00:00,2018-04-25 06:00:00,56.0
GULLRWF2,12h,2018-04-30 09:00:00,2018-05-01 09:00:00,24.0
GULLRWF2,12h,2018-05-26 06:00:00,2018-05-28 01:00:00,43.0
GULLRWF2,12h,2018-06-20 14:00:00,2018-06-22 06:00:00,40.0
GULLRWF2,12h,2018-06-23 22:00:00,2018-06-25 11:00:00,37.0
GULLRWF2,12h,2018-07-09 08:00:00,2018-07-10 23:00:00,39.0
GULLRWF2,12h,2018-09-12 19:00:00,2018-09-14 00:00:00,29.0
GULLRWF2,12h,2018-10-01 02:00:00,2018-10-02 12:00:00,34.0
GULLRWF2,12h,2019-05-14 15:00:00,2019-05-15 15:00:00,24.0
GULLRWF2,12h,2019-10-13 03:00:00,2019-10-14 11:00:00,32.0
GULLRWF2,12h,2019-10-29 18:00:00,2019-10-30 19:00:00,25.0
GULLRWF2,12h,2020-04-13 00:00:00,2020-04-14 06:00:00,30.0
GULLRWF2,12h,2020-05-10 21:00:00,2020-05-12 02:00:00,29.0
GULLRWF2,12h,2020-06-06 00:00:00,2020-06-07 00:00:00,24.0
GULLRWF2,12h,2020-06-10 06:00:00,2020-06-11 11:00:00,29.0
GULLRWF2,12h,2020-07-05 20:00:00,2020-07-06 22:00:00,26.0
GULLRWF2,12h,2020-07-09 05:00:00,2020-07-13 12:00:00,103.0
GULLRWF2,12h,2021-04-17 08:00:00,2021-04-19 00:00:00,40.0
GULLRWF2,12h,2021-04-25 21:00:00,2021-04-27 10:00:00,37.0
GULLRWF2,12h,2021-04-28 05:00:00,2021-04-29 14:00:00,33.0
GULLRWF2,12h,2021-05-30 08:00:00,2021-05-31 16:00:00,32.0
GULLRWF2,12h,2021-06-13 23:00:00,2021-06-15 17:00:00,42.0
GULLRWF2,12h,2021-07-05 23:00:00,2021-07-07 14:00:00,39.0
GULLRWF2,1D,2014-03-06 20:00:00,2014-03-08 06:00:00,34.0
GULLRWF2,1D,2014-03-28 06:00:00,2014-04-03 03:00:00,141.0
GULLRWF2,1D,2014-04-08 17:00:00,2014-04-10 09:00:00,40.0
GULLRWF2,1D,2014-04-16 17:00:00,2014-04-18 01:00:00,32.0
GULLRWF2,1D,2014-05-13 14:00:00,2014-05-16 23:00:00,81.0
GULLRWF2,1D,2014-06-04 12:00:00,2014-06-05 16:00:00,28.0
GULLRWF2,1D,2014-06-18 01:00:00,2014-06-19 04:00:00,27.0
GULLRWF2,1D,2014-06-21 12:00:00,2014-06-22 17:00:00,29.0
GULLRWF2,1D,2014-07-20 17:00:00,2014-07-23 18:00:00,73.0
GULLRWF2,1D,2014-08-07 19:00:00,2014-08-08 23:00:00,28.0
GULLRWF2,1D,2014-08-24 12:00:00,2014-08-25 15:00:00,27.0
GULLRWF2,1D,2014-09-22 12:00:00,2014-09-23 12:00:00,24.0
GULLRWF2,1D,2014-09-27 04:00:00,2014-09-28 04:00:00,24.0
GULLRWF2,1D,2014-10-09 06:00:00,2014-10-11 13:00:00,55.0
GULLRWF2,1D,2015-03-29 13:00:00,2015-03-30 20:00:00,31.0
GULLRWF2,1D,2015-04-11 12:00:00,2015-04-12 13:00:00,25.0
GULLRWF2,1D,2015-05-17 16:00:00,2015-05-18 17:00:00,25.0
GULLRWF2,1D,2015-05-23 11:00:00,2015-05-25 06:00:00,43.0
GULLRWF2,1D,2015-05-26 02:00:00,2015-05-27 13:00:00,35.0
GULLRWF2,1D,2015-06-02 09:00:00,2015-06-04 08:00:00,47.0
GULLRWF2,1D,2015-06-05 13:00:00,2015-06-06 21:00:00,32.0
GULLRWF2,1D,2015-06-13 14:00:00,2015-06-14 16:00:00,26.0
GULLRWF2,1D,2015-06-19 15:00:00,2015-06-22 03:00:00,60.0
GULLRWF2,1D,2015-06-24 20:00:00,2015-06-27 02:00:00,54.0
GULLRWF2,1D,2015-07-19 00:00:00,2015-07-20 15:00:00,39.0
GULLRWF2,1D,2015-08-18 20:00:00,2015-08-20 00:00:00,28.0
GULLRWF2,1D,2015-09-04 15:00:00,2015-09-05 16:00:00,25.0
GULLRWF2,1D,2015-09-13 00:00:00,2015-09-14 00:00:00,24.0
GULLRWF2,1D,2015-09-17 05:00:00,2015-09-18 07:00:00,26.0
GULLRWF2,1D,2015-09-27 13:00:00,2015-09-28 21:00:00,32.0
GULLRWF2,1D,2016-02-02 05:00:00,2016-02-03 07:00:00,26.0
GULLRWF2,1D,2016-04-08 20:00:00,2016-04-09 22:00:00,26.0
GULLRWF2,1D,2016-04-15 16:00:00,2016-04-16 23:00:00,31.0
GULLRWF2,1D,2016-04-19 09:00:00,2016-04-20 16:00:00,31.0
GULLRWF2,1D,2016-05-06 16:00:00,2016-05-07 17:00:00,25.0
GULLRWF2,1D,2016-06-12 08:00:00,2016-06-13 16:00:00,32.0
GULLRWF2,1D,2016-06-26 01:00:00,2016-06-27 04:00:00,27.0
GULLRWF2,1D,2016-07-08 17:00:00,2016-07-09 20:00:00,27.0
GULLRWF2,1D,2016-08-05 11:00:00,2016-08-08 21:00:00,82.0
GULLRWF2,1D,2016-08-14 18:00:00,2016-08-15 20:00:00,26.0
GULLRWF2,1D,2016-08-22 11:00:00,2016-08-23 13:00:00,26.0
GULLRWF2,1D,2016-09-05 09:00:00,2016-09-06 16:00:00,31.0
GULLRWF2,1D,2017-04-13 13:00:00,2017-04-15 00:00:00,35.0
GULLRWF2,1D,2017-04-21 14:00:00,2017-04-24 16:00:00,74.0
GULLRWF2,1D,2017-04-27 13:00:00,2017-04-28 19:00:00,30.0
GULLRWF2,1D,2017-05-09 16:00:00,2017-05-11 17:00:00,49.0
GULLRWF2,1D,2017-05-15 10:00:00,2017-05-17 13:00:00,51.0
GULLRWF2,1D,2017-05-20 12:00:00,2017-05-23 00:00:00,60.0
GULLRWF2,1D,2017-06-04 00:00:00,2017-06-05 11:00:00,35.0
GULLRWF2,1D,2017-06-11 06:00:00,2017-06-12 21:00:00,39.0
GULLRWF2,1D,2017-06-14 16:00:00,2017-06-18 05:00:00,85.0
GULLRWF2,1D,2017-06-26 23:00:00,2017-06-28 03:00:00,28.0
GULLRWF2,1D,2017-08-22 04:00:00,2017-08-23 11:00:00,31.0
GULLRWF2,1D,2017-08-28 20:00:00,2017-08-30 00:00:00,28.0
GULLRWF2,1D,2017-10-03 13:00:00,2017-10-04 15:00:00,26.0
GULLRWF2,1D,2017-10-21 18:00:00,2017-10-23 23:00:00,53.0
GULLRWF2,1D,2017-12-09 14:00:00,2017-12-11 09:00:00,43.0
GULLRWF2,1D,2018-03-28 18:00:00,2018-03-29 18:00:00,24.0
GULLRWF2,1D,2018-04-22 12:00:00,2018-04-25 16:00:00,76.0
GULLRWF2,1D,2018-05-26 11:00:00,2018-05-28 15:00:00,52.0
GULLRWF2,1D,2018-06-20 23:00:00,2018-06-22 17:00:00,42.0
GULLRWF2,1D,2018-06-24 05:00:00,2018-06-25 13:00:00,32.0
GULLRWF2,1D,2018-07-09 17:00:00,2018-07-11 17:00:00,48.0
GULLRWF2,1D,2018-10-01 12:00:00,2018-10-02 17:00:00,29.0
GULLRWF2,1D,2019-05-14 20:00:00,2019-05-18 14:00:00,90.0
GULLRWF2,1D,2019-05-22 18:00:00,2019-05-24 00:00:00,30.0
GULLRWF2,1D,2019-06-19 14:00:00,2019-06-21 13:00:00,47.0
GULLRWF2,1D,2019-07-26 22:00:00,2019-07-28 15:00:00,41.0
GULLRWF2,1D,2019-08-01 14:00:00,2019-08-02 18:00:00,28.0
GULLRWF2,1D,2019-09-10 17:00:00,2019-09-11 18:00:00,25.0
GULLRWF2,1D,2019-09-25 09:00:00,2019-09-26 19:00:00,34.0
GULLRWF2,1D,2019-10-13 12:00:00,2019-10-14 13:00:00,25.0
GULLRWF2,1D,2019-10-21 03:00:00,2019-10-22 09:00:00,30.0
GULLRWF2,1D,2019-10-29 22:00:00,2019-10-31 09:00:00,35.0
GULLRWF2,1D,2020-04-13 08:00:00,2020-04-15 07:00:00,47.0
GULLRWF2,1D,2020-05-11 05:00:00,2020-05-12 07:00:00,26.0
GULLRWF2,1D,2020-05-27 10:00:00,2020-05-30 04:00:00,66.0
GULLRWF2,1D,2020-06-06 05:00:00,2020-06-07 10:00:00,29.0
GULLRWF2,1D,2020-06-10 13:00:00,2020-06-11 14:00:00,25.0
GULLRWF2,1D,2020-07-08 15:00:00,2020-07-13 16:00:00,121.0
GULLRWF2,1D,2020-07-21 12:00:00,2020-07-24 14:00:00,74.0
GULLRWF2,1D,2021-04-17 14:00:00,2021-04-19 04:00:00,38.0
GULLRWF2,1D,2021-04-25 11:00:00,2021-04-27 19:00:00,56.0
GULLRWF2,1D,2021-04-28 11:00:00,2021-04-30 08:00:00,45.0
