u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-5.24,-6.64,-5.61,-7.18,8.46,38.27,9.11,37.99,8.75,8.7
-3.43,-6.08,-3.74,-6.69,6.98,29.43,7.67,29.16,7.29,7.23
-5.21,-5.05,-5.68,-5.73,7.25,45.89,8.07,44.76,7.62,7.55
-4.55,-4.86,-5.0,-5.41,6.66,43.11,7.36,42.73,6.97,6.91
-2.37,-4.87,-2.67,-5.35,5.41,25.95,5.98,26.57,5.66,5.61
-2.84,-4.43,-3.07,-4.77,5.26,32.64,5.68,32.79,5.45,5.41
-2.46,-5.05,-2.77,-5.56,5.62,26.0,6.21,26.5,5.88,5.83
-2.65,-4.02,-3.1,-4.53,4.81,33.37,5.49,34.33,5.11,5.06
-4.18,-2.9,-4.76,-3.35,5.08,55.24,5.82,54.88,5.41,5.35
-3.67,-2.36,-4.39,-3.05,4.37,57.25,5.35,55.19,4.8,4.72
-5.14,-3.11,-6.2,-4.0,6.0,58.82,7.38,57.16,6.61,6.5
-5.79,-3.73,-7.02,-4.84,6.89,57.2,8.53,55.45,7.62,7.48
-5.85,-4.48,-7.16,-5.72,7.37,52.57,9.17,51.37,8.17,8.02
-5.6,-5.1,-6.81,-6.46,7.58,47.67,9.39,46.52,8.38,8.23
-4.95,-5.44,-6.09,-6.9,7.36,42.27,9.2,41.44,8.17,8.02
-4.29,-4.82,-5.25,-6.27,6.45,41.7,8.18,39.95,7.22,7.08
-4.11,-5.13,-4.9,-6.66,6.57,38.7,8.27,36.38,7.33,7.18
-3.86,-5.47,-4.54,-7.03,6.7,35.2,8.37,32.87,7.44,7.3
-3.99,-5.53,-4.6,-7.23,6.82,35.76,8.57,32.44,7.59,7.45
-4.45,-5.97,-5.28,-7.74,7.45,36.71,9.37,34.29,8.3,8.14
-4.3,-7.38,-5.15,-9.04,8.54,30.21,10.41,29.68,9.37,9.21
-4.02,-7.07,-4.71,-8.38,8.13,29.61,9.61,29.3,8.79,8.67
-3.62,-8.29,-3.92,-9.22,9.05,23.57,10.02,23.06,9.48,9.4
-2.4,-8.48,-2.64,-9.43,8.81,15.81,9.79,15.62,9.25,9.16
-0.56,-7.29,-0.63,-8.18,7.31,4.39,8.2,4.37,7.71,7.63
-1.53,-7.14,-1.7,-7.82,7.3,12.08,8.0,12.26,7.61,7.55
-2.47,-5.08,-2.64,-5.52,5.65,25.87,6.12,25.52,5.86,5.82
-0.81,-3.86,-0.88,-4.54,3.94,11.85,4.63,10.9,4.25,4.19
-1.81,-3.03,-1.91,-3.3,3.53,30.89,3.81,30.1,3.65,3.63
-1.94,-1.09,-2.04,-1.26,2.22,60.61,2.4,58.24,2.3,2.28
0.72,-0.28,0.65,-0.39,0.77,291.26,0.76,300.67,0.77,0.77
-1.84,1.31,-2.01,1.47,2.26,125.4,2.49,126.24,2.36,2.34
-1.62,1.16,-1.86,1.22,1.99,125.49,2.23,123.35,2.09,2.08
-1.96,1.19,-2.3,1.18,2.29,121.16,2.58,117.12,2.42,2.4
-4.45,0.81,-5.35,0.88,4.53,100.31,5.42,99.28,4.92,4.85
-5.14,0.34,-6.21,0.28,5.15,93.84,6.22,92.54,5.62,5.53
-4.42,-0.18,-5.38,-0.5,4.42,87.63,5.4,84.73,4.86,4.77
-3.04,0.66,-4.11,0.31,3.11,102.23,4.12,94.25,3.56,3.48
-3.23,-0.21,-4.3,-0.71,3.24,86.23,4.36,80.69,3.73,3.64
-4.73,0.06,-6.07,0.0,4.73,90.79,6.07,90.0,5.32,5.21
-3.23,0.34,-4.33,0.24,3.25,96.1,4.33,93.16,3.73,3.64
-2.73,1.5,-3.59,1.49,3.12,118.72,3.89,112.52,3.46,3.39
-2.74,1.99,-3.49,2.3,3.38,126.07,4.18,123.34,3.74,3.67
-2.18,2.77,-2.73,3.15,3.53,141.85,4.17,139.05,3.81,3.76
-1.96,3.3,-2.27,3.71,3.84,149.28,4.35,148.51,4.07,4.02
-0.03,3.12,-0.06,3.42,3.12,179.45,3.42,178.95,3.25,3.23
1.0,3.96,1.0,4.24,4.09,194.16,4.35,193.28,4.2,4.18
1.44,3.68,1.5,3.92,3.95,201.29,4.2,200.93,4.06,4.04
1.84,2.0,2.01,2.2,2.71,222.68,2.98,222.45,2.83,2.81
3.34,2.34,3.51,2.47,4.08,234.98,4.3,234.83,4.17,4.16
3.71,3.62,3.95,3.79,5.19,225.72,5.47,226.2,5.31,5.29
4.09,3.56,4.32,3.76,5.42,228.97,5.73,228.98,5.56,5.53
4.12,5.4,4.4,5.74,6.79,217.35,7.23,217.48,6.98,6.95
3.65,5.74,3.92,6.18,6.8,212.45,7.32,212.39,7.03,6.99
3.96,6.21,4.24,6.65,7.36,212.55,7.88,212.5,7.59,7.55
3.87,6.08,4.17,6.56,7.21,212.45,7.77,212.47,7.46,7.41
2.81,8.29,2.97,9.07,8.76,198.7,9.54,198.16,9.11,9.04
-1.72,10.57,-1.96,11.69,10.71,170.78,11.85,170.49,11.22,11.12
-1.96,8.88,-2.27,10.11,9.1,167.54,10.37,167.34,9.66,9.55
-1.18,8.73,-1.46,9.83,8.81,172.28,9.93,171.55,9.31,9.21
-0.87,8.94,-1.18,10.14,8.99,174.44,10.21,173.34,9.53,9.43
0.25,8.91,0.08,10.15,8.92,181.62,10.15,180.44,9.46,9.36
1.0,9.32,0.85,10.66,9.37,186.12,10.69,184.58,9.96,9.85
0.38,8.38,0.13,9.66,8.39,182.58,9.66,180.76,8.96,8.85
0.19,8.17,-0.02,9.37,8.17,181.33,9.37,179.87,8.7,8.6
0.28,7.91,0.04,9.53,7.91,182.06,9.53,180.24,8.63,8.5
0.19,8.54,-0.06,9.81,8.54,181.27,9.81,179.66,9.1,9.0
-0.28,8.51,-0.56,9.77,8.51,178.13,9.79,176.73,9.08,8.97
-0.5,8.76,-0.81,9.93,8.77,176.76,9.96,175.34,9.3,9.2
-1.18,9.95,-1.46,10.97,10.02,173.22,11.06,172.42,10.48,10.39
-1.62,10.04,-1.86,11.05,10.17,170.83,11.21,170.45,10.63,10.54
-1.37,10.32,-1.57,11.27,10.41,172.44,11.38,172.05,10.84,10.76
-1.19,9.73,-1.32,10.68,9.8,173.05,10.76,172.94,10.23,10.15
-1.34,8.98,-1.51,9.87,9.08,171.51,9.98,171.29,9.48,9.4
-1.06,8.95,-1.26,9.77,9.01,173.26,9.85,172.64,9.38,9.31
-0.87,9.6,-1.01,10.55,9.64,174.81,10.6,174.53,10.07,9.99
-2.18,9.07,-2.39,10.07,9.33,166.47,10.34,166.67,9.78,9.7
-1.09,9.51,-1.26,10.47,9.57,173.46,10.54,173.13,10.0,9.92
-0.75,9.98,-0.89,10.97,10.01,175.72,11.0,175.38,10.45,10.36
-0.81,9.76,-1.01,10.78,9.79,175.27,10.83,174.64,10.25,10.16
