u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-6.64,2.84,-7.08,3.01,7.23,113.14,7.7,113.03,7.55,7.51
-5.8,2.99,-6.21,3.2,6.53,117.3,6.98,117.25,6.84,6.8
-5.15,3.12,-5.46,3.32,6.02,121.21,6.39,121.33,6.27,6.24
-3.43,2.81,-3.57,2.95,4.44,129.28,4.63,129.53,4.57,4.55
-3.43,3.4,-3.64,3.54,4.83,134.75,5.07,134.21,5.0,4.98
-3.28,3.99,-3.48,4.2,5.17,140.63,5.46,140.31,5.36,5.34
-3.81,4.93,-4.05,5.14,6.23,142.34,6.54,141.76,6.44,6.42
-4.15,4.9,-4.42,5.14,6.42,139.74,6.78,139.27,6.66,6.63
-4.68,5.93,-4.98,6.23,7.55,141.72,7.98,141.36,7.84,7.81
-3.59,5.52,-3.9,5.76,6.59,147.0,6.95,145.93,6.84,6.81
-4.58,7.42,-5.06,7.93,8.72,148.32,9.41,147.48,9.19,9.13
-6.64,8.51,-7.56,9.39,10.79,142.05,12.06,141.15,11.65,11.55
-6.57,6.98,-7.71,7.94,9.59,136.72,11.07,135.84,10.59,10.48
-8.72,7.35,-9.96,8.24,11.41,130.13,12.93,129.6,12.44,12.32
-8.57,7.98,-9.74,8.87,11.71,132.96,13.17,132.32,12.7,12.58
-8.16,7.14,-9.34,7.99,10.84,131.16,12.29,130.56,11.82,11.71
-8.51,6.42,-9.71,7.14,10.66,127.05,12.05,126.33,11.61,11.5
-8.69,5.33,-9.96,5.94,10.2,121.52,11.6,120.83,11.15,11.04
-8.85,4.67,-10.22,5.22,10.01,117.85,11.48,117.05,11.0,10.89
-9.22,3.96,-10.67,4.47,10.04,113.22,11.57,112.73,11.07,10.95
-8.94,3.61,-10.35,4.06,9.64,112.02,11.11,111.42,10.64,10.53
-8.31,4.77,-9.79,5.42,9.58,119.83,11.19,118.95,10.68,10.55
-8.66,3.3,-10.24,3.78,9.27,110.88,10.92,110.27,10.39,10.26
-11.44,1.56,-12.74,1.69,11.54,97.75,12.85,97.55,12.43,12.33
-11.16,1.78,-12.25,1.87,11.3,99.05,12.39,98.7,12.04,11.96
-11.13,1.87,-12.05,2.01,11.29,99.55,12.22,99.47,11.92,11.85
-10.67,0.97,-11.52,1.0,10.71,95.18,11.56,94.96,11.29,11.22
-10.17,1.56,-10.95,1.66,10.29,98.72,11.08,98.62,10.83,10.76
-9.55,1.4,-10.19,1.47,9.65,98.37,10.3,98.23,10.09,10.04
-8.86,0.31,-9.41,0.31,8.87,92.02,9.41,91.9,9.24,9.19
-8.58,-0.31,-9.16,-0.31,8.59,87.91,9.16,88.05,8.98,8.93
-8.55,-0.44,-9.16,-0.4,8.56,87.07,9.17,87.49,8.97,8.92
-9.23,-0.72,-9.88,-0.75,9.26,85.56,9.91,85.66,9.7,9.65
-8.92,-1.87,-9.67,-1.94,9.11,78.14,9.86,78.67,9.62,9.56
-8.86,-2.46,-9.68,-2.56,9.19,74.45,10.01,75.17,9.75,9.68
-8.48,-2.99,-9.5,-3.3,8.99,70.56,10.06,70.86,9.71,9.63
-7.66,-2.4,-8.97,-2.82,8.03,72.61,9.4,72.56,8.96,8.85
-8.44,-1.12,-9.96,-1.4,8.51,82.44,10.05,82.02,9.56,9.44
-8.59,0.25,-10.25,0.14,8.6,91.67,10.25,90.78,9.72,9.59
-8.0,1.96,-9.69,2.16,8.24,103.78,9.93,102.57,9.38,9.25
-8.09,2.06,-9.68,2.22,8.35,104.26,9.93,102.94,9.42,9.3
-9.47,1.43,-11.04,1.5,9.58,98.62,11.15,97.73,10.64,10.52
-10.16,1.5,-11.63,1.64,10.27,98.39,11.75,98.0,11.27,11.16
-10.16,1.43,-11.6,1.5,10.26,98.04,11.69,97.37,11.23,11.12
-9.66,1.18,-11.03,1.25,9.73,96.99,11.1,96.46,10.66,10.56
-8.6,1.09,-9.9,1.12,8.67,97.24,9.96,96.48,9.54,9.44
-9.54,0.97,-10.7,0.96,9.59,95.79,10.74,95.14,10.37,10.28
-10.57,0.35,-11.59,0.31,10.58,91.87,11.59,91.54,11.27,11.19
-10.48,0.31,-11.37,0.28,10.48,91.71,11.37,91.39,11.08,11.02
-9.98,0.19,-10.79,0.15,9.98,91.08,10.79,90.8,10.53,10.47
-9.2,0.06,-9.92,0.06,9.2,90.39,9.92,90.36,9.69,9.63
-8.33,0.62,-8.91,0.62,8.35,94.29,8.93,94.01,8.74,8.7
-8.52,0.69,-9.09,0.69,8.54,94.61,9.12,94.32,8.94,8.89
-8.77,0.13,-9.34,0.16,8.77,90.82,9.35,90.99,9.16,9.11
-8.52,-0.38,-9.17,-0.38,8.53,87.48,9.18,87.66,8.97,8.92
-8.8,-0.78,-9.48,-0.74,8.83,84.93,9.51,85.54,9.29,9.24
-9.14,-0.5,-9.86,-0.46,9.15,86.87,9.87,87.31,9.64,9.58
-8.7,-0.78,-9.38,-0.78,8.74,84.88,9.41,85.27,9.2,9.14
