u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.37,-2.48,5.88,-2.71,5.91,294.82,6.47,294.75,6.29,6.25
6.56,-2.1,7.17,-2.36,6.89,287.76,7.55,288.19,7.33,7.28
7.38,-1.6,8.09,-1.81,7.55,282.25,8.29,282.64,8.05,7.99
7.54,-0.16,8.36,-0.19,7.54,271.21,8.36,271.29,8.09,8.03
7.64,-0.16,8.54,-0.19,7.64,271.19,8.55,271.26,8.25,8.18
8.61,0.0,9.59,-0.04,8.61,270.0,9.59,270.25,9.27,9.2
8.39,0.12,9.44,0.12,8.39,269.15,9.44,269.24,9.1,9.02
6.01,0.94,6.81,1.04,6.08,261.08,6.89,261.31,6.63,6.57
3.47,-1.29,4.34,-1.46,3.7,290.36,4.58,288.59,4.29,4.23
2.4,-4.82,3.11,-5.94,5.39,333.55,6.7,332.39,6.28,6.18
2.05,-6.52,2.65,-7.96,6.84,342.52,8.39,341.61,7.89,7.77
2.81,-7.03,3.67,-8.61,7.57,338.21,9.36,336.91,8.78,8.64
5.01,-6.68,6.3,-8.09,8.35,323.1,10.25,322.1,9.64,9.49
7.19,-5.1,8.84,-6.23,8.81,305.38,10.82,305.19,10.17,10.02
7.13,-4.22,8.84,-5.25,8.29,300.64,10.28,300.73,9.64,9.48
8.89,-2.71,11.01,-3.46,9.29,286.97,11.54,287.45,10.82,10.64
8.26,-1.99,10.3,-2.48,8.5,283.52,10.59,283.54,9.92,9.76
7.76,-0.97,9.69,-1.0,7.82,277.14,9.75,275.89,9.13,8.98
7.32,-1.1,9.38,-1.27,7.4,278.56,9.47,277.72,8.8,8.64
7.57,-1.98,9.63,-2.17,7.83,284.67,9.87,282.68,9.21,9.05
6.57,-1.51,8.44,-1.71,6.74,282.95,8.62,281.44,8.01,7.86
8.79,-2.55,10.69,-3.04,9.15,286.18,11.12,285.89,10.49,10.33
11.07,-1.63,12.67,-1.81,11.19,278.38,12.8,278.14,12.28,12.16
12.92,-1.14,14.59,-1.29,12.97,275.02,14.65,275.06,14.11,13.97
12.63,-0.38,14.19,-0.44,12.64,271.72,14.2,271.77,13.7,13.58
12.7,0.12,14.34,0.12,12.7,269.44,14.34,269.5,13.81,13.68
13.08,-1.01,14.73,-1.1,13.12,274.4,14.78,274.29,14.24,14.11
14.52,-0.5,16.42,-0.5,14.53,271.97,16.43,271.74,15.82,15.67
13.86,0.66,15.67,0.83,13.88,267.26,15.69,266.95,15.11,14.97
12.67,0.51,14.34,0.65,12.68,267.72,14.35,267.42,13.81,13.68
11.13,-0.44,12.55,-0.4,11.14,272.25,12.55,271.81,12.1,11.99
8.93,0.51,10.09,0.69,8.94,266.76,10.11,266.1,9.73,9.64
7.36,0.51,8.38,0.69,7.38,266.07,8.41,265.3,8.07,7.99
5.7,-0.19,6.88,-0.1,5.71,271.88,6.88,270.86,6.5,6.41
3.7,-1.1,4.82,-1.23,3.86,286.58,4.97,284.32,4.61,4.53
-0.49,1.06,0.04,0.94,1.17,155.26,0.94,182.71,1.01,1.03
-3.67,1.98,-4.42,1.94,4.16,118.34,4.82,113.67,4.61,4.56
-3.28,0.31,-3.9,0.14,3.29,95.45,3.9,92.13,3.7,3.66
-3.49,-1.36,-3.96,-1.71,3.75,68.77,4.31,66.64,4.13,4.09
-1.11,0.33,-0.48,-0.06,1.16,106.61,0.48,82.34,0.7,0.75
-3.39,0.71,-3.19,0.37,3.46,101.85,3.21,96.69,3.29,3.31
-2.02,-1.67,-2.59,-2.25,2.62,50.35,3.43,48.94,3.17,3.11
-1.89,0.64,-2.15,-0.07,2.0,108.66,2.15,88.25,2.1,2.09
-2.58,0.75,-3.06,0.41,2.69,106.19,3.09,97.71,2.96,2.93
-2.83,-0.1,-3.13,-0.29,2.83,88.05,3.14,84.65,3.04,3.02
-0.43,-1.51,-0.08,-1.69,1.57,16.03,1.69,2.76,1.65,1.64
1.42,-1.47,1.9,-1.5,2.04,316.04,2.42,308.32,2.3,2.27
4.46,-1.94,5.09,-1.96,4.87,293.52,5.45,291.06,5.26,5.22
7.04,1.16,7.81,1.33,7.13,260.61,7.93,260.31,7.67,7.61
5.59,0.51,6.27,0.65,5.62,264.84,6.31,264.12,6.08,6.03
5.53,-0.53,6.11,-0.56,5.55,275.52,6.13,275.26,5.94,5.9
4.4,-1.91,4.83,-2.08,4.79,293.53,5.26,293.32,5.11,5.08
5.81,-1.95,6.48,-2.19,6.13,288.52,6.84,288.66,6.61,6.56
8.54,-1.64,9.46,-1.83,8.7,280.84,9.64,280.97,9.33,9.26
8.83,-1.19,9.98,-1.38,8.91,277.69,10.08,277.85,9.7,9.61
7.93,-0.06,9.13,-0.06,7.93,270.45,9.13,270.39,8.74,8.65
8.74,0.35,10.05,0.42,8.75,267.73,10.05,267.62,9.63,9.53
8.63,1.61,10.13,1.88,8.78,259.45,10.3,259.51,9.81,9.69
8.16,2.17,9.76,2.58,8.44,255.08,10.09,255.16,9.56,9.43
7.15,2.17,8.65,2.63,7.48,253.09,9.04,253.11,8.54,8.41
6.43,2.27,7.9,2.84,6.82,250.56,8.39,250.26,7.89,7.76
5.46,1.96,6.86,2.52,5.8,250.27,7.31,249.81,6.82,6.71
4.58,0.95,5.92,1.27,4.68,258.31,6.06,257.88,5.61,5.5
4.87,-0.03,6.34,0.13,4.87,270.34,6.34,268.86,5.87,5.75
2.17,0.69,3.38,0.65,2.27,252.39,3.44,259.19,3.06,2.97
-0.37,0.15,-0.1,0.04,0.4,112.57,0.11,111.83,0.2,0.23
-1.8,-0.82,-1.44,-1.06,1.98,65.46,1.79,53.48,1.85,1.86
0.11,-2.58,0.63,-3.02,2.59,357.64,3.09,348.27,2.93,2.89
2.49,-1.57,3.25,-1.81,2.95,302.26,3.72,299.13,3.47,3.41
5.28,-1.44,5.92,-1.54,5.47,285.28,6.12,284.6,5.91,5.86
6.09,-0.78,6.69,-0.81,6.14,277.33,6.74,276.93,6.55,6.5
7.19,-0.44,7.86,-0.44,7.2,273.48,7.87,273.19,7.65,7.6
8.67,-0.91,9.5,-0.9,8.71,275.99,9.54,275.38,9.28,9.21
9.77,-1.28,10.82,-1.31,9.85,277.49,10.89,276.92,10.56,10.48
10.87,-1.51,12.0,-1.6,10.97,277.88,12.11,277.61,11.74,11.65
11.12,-1.26,12.3,-1.31,11.19,276.44,12.36,276.09,11.99,11.89
11.02,-1.32,12.17,-1.38,11.1,276.82,12.25,276.45,11.88,11.79
11.18,-1.16,12.4,-1.19,11.24,275.92,12.46,275.47,12.06,11.97
10.52,-0.81,11.71,-0.77,10.55,274.42,11.74,273.76,11.36,11.26
10.18,0.1,11.36,0.21,10.18,269.46,11.36,268.95,10.98,10.89
9.05,0.19,10.17,0.33,9.05,268.78,10.18,268.12,9.81,9.73
8.5,-0.65,9.9,-0.62,8.52,274.4,9.92,273.61,9.47,9.36
7.72,-1.1,9.28,-1.12,7.8,278.08,9.34,276.92,8.85,8.73
6.24,-0.91,7.71,-0.85,6.31,278.28,7.76,276.32,7.29,7.18
5.02,0.1,6.32,0.48,5.02,268.84,6.34,265.65,5.91,5.81
2.94,0.92,3.84,1.31,3.08,252.67,4.06,251.09,3.74,3.67
1.05,1.07,1.54,1.15,1.5,224.37,1.92,233.42,1.79,1.75
2.32,-0.47,3.42,-0.4,2.37,281.36,3.44,276.6,3.1,3.01
3.42,-1.28,4.5,-1.23,3.65,290.6,4.67,285.26,4.34,4.26
3.8,-1.67,4.9,-1.73,4.15,293.73,5.2,289.43,4.86,4.78
3.8,-1.67,4.94,-1.77,4.15,293.73,5.25,289.71,4.89,4.81
4.05,-1.51,5.25,-1.5,4.32,290.45,5.46,285.93,5.1,5.01
3.74,-1.26,5.13,-1.25,3.95,288.61,5.28,283.69,4.85,4.75
2.42,-1.72,3.21,-1.75,2.97,305.38,3.66,298.58,3.44,3.38
3.9,-2.41,4.33,-2.54,4.58,301.79,5.02,300.39,4.88,4.85
4.58,-3.14,5.02,-3.38,5.55,304.38,6.05,303.91,5.89,5.85
5.21,-3.52,5.69,-3.81,6.28,304.02,6.85,303.83,6.67,6.62
5.84,-3.92,6.38,-4.29,7.03,303.91,7.69,303.95,7.48,7.43
6.69,-4.21,7.31,-4.61,7.9,302.17,8.64,302.2,8.4,8.35
7.91,-3.99,8.69,-4.4,8.86,296.75,9.74,296.84,9.46,9.39
9.26,-3.83,10.21,-4.27,10.02,292.48,11.07,292.7,10.73,10.65
9.83,-3.99,10.88,-4.46,10.61,292.1,11.76,292.29,11.39,11.3
10.56,-4.18,11.77,-4.69,11.35,291.6,12.67,291.71,12.25,12.15
10.75,-4.09,12.11,-4.63,11.5,290.82,12.96,290.91,12.49,12.38
10.07,-3.58,11.61,-4.11,10.68,289.59,12.31,289.48,11.79,11.66
9.54,-2.11,11.23,-2.38,9.77,282.45,11.48,281.94,10.93,10.8
8.7,-0.91,10.51,-0.94,8.74,275.97,10.55,275.1,9.97,9.83
8.32,-0.34,10.21,-0.23,8.33,272.35,10.22,271.28,9.61,9.46
6.72,-0.4,8.36,-0.29,6.73,273.44,8.36,271.99,7.84,7.71
7.19,-0.28,8.94,-0.12,7.2,272.22,8.94,270.8,8.38,8.25
6.71,0.35,8.26,0.65,6.72,267.0,8.28,265.52,7.78,7.66
7.6,-0.25,9.38,-0.17,7.6,271.88,9.38,271.01,8.81,8.67
8.23,-0.85,10.01,-0.92,8.27,275.87,10.05,275.24,9.48,9.34
8.54,-0.53,10.32,-0.52,8.55,273.58,10.33,272.89,9.76,9.62
8.07,-0.66,9.73,-0.65,8.09,274.67,9.76,273.79,9.22,9.09
7.84,-1.1,9.53,-1.23,7.92,277.99,9.61,277.35,9.06,8.93
8.43,-1.26,9.9,-1.31,8.52,278.47,9.99,277.55,9.52,9.4
9.4,0.07,10.61,0.17,9.4,269.59,10.61,269.1,10.22,10.13
9.77,0.1,10.92,0.17,9.77,269.44,10.92,269.12,10.55,10.46
11.21,-0.15,12.55,-0.12,11.22,270.79,12.55,270.57,12.12,12.01
11.81,-0.09,13.13,-0.06,11.81,270.44,13.13,270.27,12.7,12.6
11.87,0.38,13.19,0.52,11.88,268.17,13.2,267.74,12.78,12.67
11.02,0.98,12.13,1.19,11.07,264.94,12.19,264.4,11.83,11.74
10.68,1.32,11.71,1.52,10.76,262.94,11.81,262.6,11.47,11.39
10.14,1.92,11.15,2.23,10.32,259.29,11.37,258.69,11.03,10.95
9.57,1.76,10.48,2.04,9.73,259.58,10.68,258.97,10.38,10.3
8.85,1.89,9.73,2.17,9.05,257.98,9.97,257.44,9.67,9.6
8.19,1.7,9.04,1.98,8.37,258.3,9.26,257.65,8.97,8.9
7.64,0.89,8.54,1.13,7.69,263.39,8.62,262.49,8.32,8.25
3.97,2.61,4.92,2.98,4.75,236.68,5.75,238.8,5.43,5.35
-4.13,1.32,-4.71,1.33,4.33,107.71,4.89,105.81,4.71,4.67
-5.64,-2.12,-6.67,-2.67,6.02,69.42,7.18,68.19,6.81,6.72
-5.13,-2.02,-6.11,-2.59,5.52,68.51,6.63,67.06,6.27,6.19
-4.35,-1.2,-5.21,-1.58,4.51,74.54,5.45,73.09,5.15,5.07
-3.5,0.08,-4.34,-0.4,3.5,91.33,4.35,84.76,4.08,4.01
-3.34,0.49,-4.06,0.14,3.38,98.42,4.07,92.03,3.85,3.79
-2.84,0.68,-3.61,0.37,2.92,103.5,3.63,95.91,3.4,3.35
-2.84,0.81,-3.61,0.6,2.96,105.95,3.66,99.49,3.43,3.38
-2.62,1.38,-3.21,1.31,2.96,117.81,3.47,112.22,3.3,3.26
-2.36,2.42,-2.86,2.54,3.38,135.75,3.82,131.66,3.68,3.65
-1.95,3.83,-2.1,4.04,4.29,153.03,4.56,152.5,4.47,4.45
-2.35,3.83,-2.52,4.08,4.49,148.44,4.8,148.31,4.7,4.68
-3.36,2.89,-3.58,3.15,4.43,130.73,4.77,131.28,4.66,4.63
-3.76,2.2,-3.96,2.4,4.36,120.3,4.63,121.19,4.54,4.52
-3.76,1.32,-3.96,1.46,3.98,109.31,4.22,110.23,4.14,4.13
-3.45,0.57,-3.56,0.62,3.49,99.35,3.62,99.95,3.58,3.57
-3.95,0.88,-4.1,0.92,4.04,102.5,4.21,102.59,4.15,4.14
-4.73,1.19,-4.92,1.23,4.88,104.09,5.07,104.04,5.01,4.99
-4.95,1.57,-5.21,1.62,5.2,107.56,5.46,107.33,5.37,5.35
-6.62,1.82,-7.04,1.92,6.86,105.36,7.3,105.23,7.16,7.12
-8.47,3.42,-9.21,3.73,9.14,111.97,9.94,112.05,9.68,9.62
-9.05,3.83,-10.02,4.23,9.82,112.96,10.88,112.88,10.54,10.46
-9.11,4.62,-10.15,5.19,10.22,116.89,11.4,117.08,11.02,10.93
-8.64,4.21,-9.69,4.75,9.61,115.99,10.79,116.12,10.41,10.32
-8.24,4.25,-9.32,4.86,9.27,117.27,10.51,117.53,10.11,10.01
-7.76,3.62,-8.71,4.04,8.56,114.98,9.6,114.9,9.27,9.19
-7.17,3.4,-8.04,3.92,7.93,115.35,8.95,115.97,8.62,8.54
-7.11,3.27,-8.25,3.92,7.82,114.71,9.14,115.4,8.71,8.61
-6.79,3.4,-7.71,3.88,7.59,116.57,8.63,116.69,8.3,8.22
-6.35,3.87,-7.25,4.75,7.43,121.35,8.67,123.24,8.27,8.18
-6.11,3.65,-7.34,4.44,7.12,120.86,8.58,121.18,8.11,7.99
-6.1,4.09,-7.04,4.67,7.34,123.84,8.45,123.53,8.09,8.01
-5.57,4.5,-6.42,5.17,7.16,128.95,8.24,128.84,7.89,7.81
-5.19,4.03,-6.07,4.82,6.57,127.8,7.74,128.45,7.37,7.27
-5.37,3.65,-6.02,4.08,6.49,124.16,7.28,124.14,7.02,6.96
-5.81,2.73,-6.33,2.96,6.42,115.18,6.99,115.04,6.81,6.76
-6.09,1.79,-6.69,1.88,6.35,106.36,6.95,105.66,6.75,6.71
-6.18,1.26,-6.75,1.31,6.31,101.47,6.88,101.0,6.7,6.65
-5.62,0.91,-6.08,0.94,5.69,99.19,6.16,98.76,6.01,5.97
-5.4,0.65,-5.79,0.62,5.43,96.91,5.83,96.16,5.7,5.67
-5.3,-0.19,-5.67,-0.29,5.3,87.92,5.68,87.05,5.56,5.53
-3.89,-0.38,-4.17,-0.46,3.9,84.49,4.19,83.72,4.1,4.08
-5.08,-0.62,-5.33,-0.71,5.12,82.98,5.38,82.43,5.3,5.27
-6.3,-0.32,-6.73,-0.38,6.31,87.12,6.74,86.81,6.6,6.57
-6.78,0.31,-7.27,0.31,6.78,92.64,7.28,92.46,7.12,7.08
-7.75,0.16,-8.46,0.15,7.75,91.17,8.46,90.99,8.23,8.18
-8.19,0.85,-9.09,0.83,8.24,95.9,9.12,95.24,8.84,8.77
-8.02,0.56,-9.11,0.6,8.04,94.01,9.13,93.8,8.78,8.69
-8.11,-0.19,-9.32,-0.25,8.12,88.64,9.32,88.46,8.93,8.84
-8.11,-0.03,-9.19,-0.1,8.11,89.76,9.19,89.35,8.84,8.76
-6.43,0.47,-7.63,0.4,6.44,94.15,7.64,92.97,7.25,7.16
-5.58,1.13,-6.92,1.1,5.69,101.45,7.01,99.06,6.59,6.48
-4.97,0.91,-5.96,0.94,5.06,100.36,6.04,98.94,5.72,5.64
-4.92,1.76,-6.23,1.83,5.23,109.68,6.5,106.39,6.09,5.99
-4.77,1.41,-6.19,1.37,4.97,106.52,6.34,102.51,5.9,5.8
-4.7,0.85,-6.05,0.62,4.78,100.2,6.08,95.89,5.66,5.56
-4.57,0.62,-5.73,0.37,4.62,97.78,5.75,93.73,5.38,5.29
-4.42,0.27,-5.55,-0.15,4.42,93.55,5.55,88.47,5.19,5.1
-4.04,-0.01,-5.11,-0.46,4.04,89.86,5.13,84.85,4.78,4.69
-4.87,-1.23,-5.29,-1.56,5.02,75.86,5.52,73.54,5.36,5.32
-5.28,-2.99,-5.73,-3.36,6.06,60.48,6.64,59.65,6.45,6.41
-4.08,-3.27,-4.42,-3.61,5.22,51.31,5.7,50.78,5.55,5.51
-3.57,-2.7,-3.81,-2.96,4.48,52.89,4.83,52.19,4.71,4.69
-3.41,-2.45,-3.58,-2.65,4.2,54.36,4.46,53.56,4.37,4.35
-3.82,-2.32,-4.02,-2.52,4.47,58.72,4.75,57.91,4.66,4.64
-3.61,-2.39,-3.75,-2.63,4.32,56.52,4.58,55.0,4.5,4.48
-3.82,-2.7,-4.02,-2.94,4.68,54.79,4.98,53.85,4.88,4.86
-3.89,-3.02,-4.13,-3.27,4.92,52.18,5.27,51.59,5.15,5.13
-3.77,-3.2,-4.06,-3.46,4.94,49.62,5.34,49.59,5.21,5.18
-4.4,-3.65,-4.75,-4.04,5.71,50.33,6.24,49.6,6.07,6.03
-3.8,-3.02,-4.27,-3.5,4.86,51.55,5.52,50.66,5.31,5.26
-4.56,-2.58,-5.17,-3.11,5.24,60.47,6.03,59.0,5.78,5.71
