u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.58,-0.69,5.02,-0.69,4.63,278.53,5.07,277.8,4.93,4.89
4.58,0.25,4.98,0.25,4.59,266.88,4.99,267.13,4.86,4.83
4.27,-0.0,4.71,0.04,4.27,270.0,4.71,269.49,4.57,4.53
3.52,-0.75,3.81,-0.75,3.59,282.04,3.89,281.13,3.79,3.77
3.77,-0.34,4.06,-0.35,3.78,275.18,4.08,274.99,3.98,3.96
2.14,-1.07,2.42,-1.17,2.39,296.56,2.68,295.76,2.59,2.57
1.57,-1.63,1.81,-1.73,2.27,316.03,2.51,313.64,2.43,2.41
2.39,-2.23,2.73,-2.35,3.27,312.97,3.61,310.77,3.5,3.47
3.03,-2.48,3.56,-2.75,3.91,309.36,4.5,307.66,4.31,4.27
-6.02,1.03,-7.15,0.83,6.1,99.7,7.2,96.64,6.85,6.76
-5.57,0.25,-6.61,0.25,5.58,92.57,6.61,92.17,6.28,6.2
-5.39,-0.32,-6.61,-0.58,5.4,86.63,6.63,84.94,6.24,6.14
-4.48,-0.39,-5.54,-1.07,4.5,85.02,5.65,79.12,5.28,5.19
-4.32,-0.93,-5.17,-1.98,4.42,77.86,5.54,69.0,5.18,5.09
-4.29,-1.72,-5.17,-2.96,4.62,68.12,5.96,60.17,5.53,5.42
-3.98,-1.54,-4.81,-2.88,4.27,68.83,5.61,59.11,5.18,5.07
-3.5,-1.6,-4.17,-2.98,3.85,65.4,5.13,54.4,4.72,4.62
-3.92,0.45,-4.81,-0.63,3.95,96.56,4.86,82.54,4.56,4.49
-3.92,1.57,-5.19,1.29,4.22,111.79,5.35,103.95,4.99,4.9
-3.04,1.48,-4.07,1.23,3.38,115.94,4.25,106.79,3.97,3.9
-2.96,0.81,-3.52,0.44,3.07,105.36,3.55,97.04,3.39,3.36
-2.89,-0.19,-3.0,-0.42,2.89,86.18,3.03,82.07,2.98,2.97
-2.82,-1.82,-2.79,-2.06,3.36,57.1,3.47,53.53,3.43,3.42
-2.41,-2.2,-2.4,-2.48,3.26,47.62,3.45,44.01,3.39,3.37
-1.91,-2.76,-1.85,-3.08,3.36,34.67,3.6,31.0,3.52,3.5
-0.74,-2.51,-0.56,-2.79,2.62,16.53,2.85,11.37,2.77,2.76
3.65,1.56,4.17,1.56,3.97,246.8,4.45,249.45,4.3,4.26
2.64,0.72,2.98,0.71,2.74,254.72,3.06,256.63,2.96,2.93
-1.69,0.75,-1.6,0.71,1.85,113.96,1.75,113.82,1.78,1.79
-2.72,-0.35,-2.71,-0.42,2.74,82.75,2.74,81.25,2.74,2.74
-5.84,-2.08,-6.25,-2.42,6.2,70.41,6.7,68.85,6.54,6.5
-7.39,1.88,-8.29,1.94,7.62,104.28,8.52,103.15,8.23,8.16
-7.2,-1.32,-8.11,-1.61,7.32,79.59,8.26,78.8,7.96,7.89
-6.95,0.81,-7.81,0.73,7.0,96.67,7.85,95.33,7.57,7.51
-6.38,1.57,-7.15,1.58,6.57,103.8,7.32,102.49,7.08,7.02
-6.66,1.82,-7.4,1.92,6.9,105.26,7.64,104.53,7.4,7.35
-6.35,2.07,-7.0,2.23,6.68,108.08,7.35,107.66,7.13,7.08
-6.04,2.07,-6.73,2.15,6.38,108.95,7.06,107.68,6.84,6.79
-5.31,2.29,-6.0,2.38,5.78,113.32,6.46,111.59,6.24,6.19
-4.33,2.19,-4.81,2.25,4.86,116.84,5.31,115.05,5.17,5.13
-4.18,1.97,-4.73,2.04,4.62,115.25,5.15,113.35,4.98,4.94
-4.33,1.28,-4.81,1.23,4.52,106.5,4.97,104.32,4.82,4.79
-4.4,1.12,-4.94,1.04,4.54,104.34,5.05,101.9,4.88,4.85
-4.46,0.65,-4.98,0.46,4.51,98.34,5.0,95.25,4.84,4.8
-4.29,0.31,-4.61,0.04,4.3,94.09,4.61,90.5,4.51,4.49
-3.61,-0.44,-3.85,-0.58,3.64,83.01,3.9,81.39,3.81,3.79
-3.52,-1.45,-3.73,-1.6,3.8,67.62,4.06,66.72,3.98,3.96
-3.48,-2.07,-3.71,-2.31,4.05,59.23,4.37,58.05,4.27,4.24
-3.29,-2.23,-3.4,-2.46,3.98,55.88,4.19,54.09,4.12,4.11
-2.51,-2.67,-2.52,-2.9,3.66,43.19,3.84,41.03,3.78,3.77
-2.6,-2.2,-2.58,-2.4,3.4,49.75,3.52,47.15,3.48,3.47
-1.85,-2.51,-1.79,-2.71,3.12,36.34,3.25,33.47,3.21,3.19
-1.25,-2.82,-1.21,-3.06,3.09,23.89,3.29,21.52,3.23,3.21
-2.82,-3.99,-2.92,-4.27,4.88,35.25,5.17,34.33,5.08,5.06
-3.41,-4.33,-3.58,-4.73,5.52,38.23,5.93,37.15,5.8,5.77
-3.48,-4.55,-3.71,-4.98,5.73,37.4,6.21,36.68,6.06,6.02
-3.65,-4.53,-4.0,-5.15,5.81,38.85,6.52,37.85,6.29,6.24
-4.84,-4.04,-5.56,-4.9,6.3,50.2,7.41,48.64,7.06,6.97
-4.56,-3.44,-5.36,-4.55,5.72,52.96,7.03,49.68,6.6,6.5
-4.03,-4.26,-4.79,-5.5,5.87,43.4,7.3,41.05,6.84,6.73
-2.99,-5.46,-3.54,-6.9,6.23,28.72,7.76,27.18,7.26,7.14
-2.11,-5.27,-2.52,-6.8,5.68,21.83,7.25,20.36,6.74,6.62
-1.23,-4.21,-1.5,-5.69,4.39,16.31,5.89,14.77,5.4,5.29
-0.82,-3.39,-1.02,-4.71,3.49,13.65,4.82,12.23,4.39,4.29
-0.22,-2.92,-0.29,-4.23,2.93,4.33,4.24,3.94,3.82,3.72
0.5,-2.39,0.58,-3.67,2.44,348.17,3.72,350.97,3.31,3.21
1.01,-1.73,1.19,-2.9,2.0,329.82,3.13,337.72,2.77,2.68
1.29,-1.47,1.58,-2.5,1.96,318.82,2.96,327.67,2.64,2.56
1.85,-0.97,2.67,-1.69,2.09,297.65,3.16,302.34,2.81,2.73
2.24,-0.73,3.67,-1.27,2.36,287.95,3.89,289.12,3.4,3.28
3.27,-1.1,3.73,-1.31,3.45,288.64,3.96,289.39,3.79,3.75
4.52,-1.88,4.96,-2.06,4.9,292.58,5.37,292.59,5.22,5.18
4.77,-1.95,5.21,-2.15,5.15,292.21,5.63,292.39,5.48,5.44
4.86,-1.51,5.31,-1.65,5.09,287.2,5.56,287.21,5.41,5.37
4.77,-1.38,5.21,-1.48,4.97,286.14,5.42,285.85,5.27,5.24
4.27,-1.04,4.61,-1.21,4.39,283.69,4.76,284.71,4.64,4.61
4.65,-1.1,5.04,-1.27,4.77,283.34,5.2,284.15,5.06,5.03
4.05,-1.54,4.46,-1.71,4.33,290.81,4.78,290.97,4.63,4.6
4.4,-1.26,4.88,-1.4,4.57,285.94,5.07,285.98,4.91,4.87
3.33,-3.39,3.73,-3.69,4.75,315.49,5.25,314.68,5.09,5.05
2.08,-4.53,2.56,-5.17,4.99,335.31,5.77,333.61,5.52,5.46
0.23,-4.95,0.67,-6.0,4.96,357.32,6.04,353.65,5.69,5.61
0.54,-5.5,0.96,-6.86,5.52,354.4,6.93,352.03,6.47,6.37
-0.56,-6.22,-0.48,-8.01,6.25,5.16,8.02,3.42,7.45,7.31
-0.38,-6.7,-0.38,-8.67,6.71,3.21,8.68,2.48,8.05,7.89
0.16,-7.17,0.36,-9.22,7.17,358.73,9.22,357.79,8.56,8.4
1.36,-6.54,1.98,-8.44,6.68,348.24,8.67,346.79,8.03,7.88
2.81,-6.04,3.67,-7.94,6.66,335.05,8.75,335.2,8.08,7.91
4.74,-5.5,6.15,-7.19,7.26,319.25,9.46,319.47,8.75,8.58
5.49,-6.19,6.86,-8.03,8.27,318.44,10.56,319.49,9.82,9.64
6.81,-5.68,8.38,-7.32,8.87,309.83,11.13,311.13,10.4,10.22
7.75,-5.2,9.51,-6.63,9.34,303.87,11.59,304.9,10.87,10.69
7.91,-6.4,9.59,-7.92,10.17,308.97,12.44,309.56,11.71,11.53
7.46,-7.9,8.78,-9.25,10.86,316.63,12.75,316.52,12.15,12.0
9.21,-9.15,10.5,-10.44,12.99,314.8,14.81,314.83,14.22,14.08
10.5,-8.43,11.9,-9.54,13.46,308.75,15.26,308.73,14.68,14.54
10.94,-7.35,12.3,-8.27,13.18,303.92,14.82,303.94,14.29,14.16
11.16,-6.35,12.5,-7.13,12.84,299.64,14.39,299.68,13.89,13.77
