u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.0,-7.97,0.28,-9.0,7.97,0.03,9.01,358.24,9.51,9.83
2.7,-5.3,3.47,-5.74,5.95,332.98,6.71,328.89,7.07,7.31
-2.19,-5.5,-1.72,-6.7,5.92,21.7,6.92,14.42,7.4,7.72
0.56,-9.43,0.8,-10.81,9.45,356.61,10.84,355.75,11.51,11.95
2.89,-6.9,3.62,-8.07,7.48,337.29,8.85,335.87,9.51,9.94
4.19,-8.64,5.22,-10.26,9.61,334.13,11.51,333.02,12.44,13.04
2.85,-10.26,4.1,-12.15,10.65,344.48,12.83,341.36,13.88,14.57
7.18,-6.28,8.8,-7.31,9.54,311.2,11.44,309.74,12.36,12.96
7.02,-0.97,8.5,-0.86,7.09,277.84,8.54,275.75,9.25,9.71
6.4,-2.33,7.81,-2.61,6.81,290.04,8.24,288.45,8.93,9.38
6.22,0.06,7.46,0.23,6.22,269.46,7.46,268.22,8.06,8.46
5.1,0.71,6.16,0.99,5.15,262.03,6.24,260.86,6.77,7.12
3.44,2.27,4.27,2.75,4.12,236.64,5.08,237.21,5.54,5.84
2.89,3.79,3.61,4.48,4.77,217.26,5.75,218.83,6.23,6.54
2.92,5.01,3.68,5.8,5.8,210.24,6.86,212.41,7.38,7.72
2.33,5.07,2.95,6.03,5.57,204.67,6.71,206.05,7.26,7.62
2.52,6.37,3.04,7.4,6.85,201.56,8.0,202.3,8.56,8.92
2.61,6.62,3.09,7.62,7.12,201.5,8.22,202.08,8.75,9.1
2.83,6.25,3.31,7.28,6.86,204.37,8.0,204.48,8.55,8.9
2.42,6.12,2.94,7.12,6.59,201.58,7.7,202.43,8.24,8.59
1.93,6.12,2.34,7.15,6.42,197.46,7.53,198.11,8.06,8.41
1.74,5.51,2.02,6.05,5.78,197.55,6.38,198.44,6.67,6.86
1.5,5.08,1.67,5.59,5.29,196.42,5.83,196.63,6.1,6.27
1.4,5.05,1.57,5.46,5.24,195.51,5.68,196.07,5.89,6.03
1.84,4.43,1.97,4.77,4.79,202.55,5.16,202.48,5.34,5.45
2.12,4.43,2.26,4.73,4.91,205.6,5.24,205.52,5.41,5.51
1.5,4.24,1.6,4.54,4.5,199.44,4.82,199.37,4.97,5.08
1.06,4.36,1.12,4.63,4.49,193.64,4.77,193.64,4.9,4.99
0.62,3.86,0.62,4.13,3.91,189.19,4.18,188.6,4.31,4.39
-0.12,3.24,-0.2,3.51,3.24,177.79,3.51,176.79,3.65,3.73
0.19,2.46,0.15,2.77,2.47,184.36,2.77,183.14,2.92,3.02
-0.28,3.02,-0.31,3.29,3.03,174.72,3.31,174.58,3.44,3.53
-2.99,4.33,-3.29,4.84,5.26,145.37,5.85,145.75,6.14,6.33
-1.52,2.17,-2.04,2.72,2.65,145.05,3.4,143.22,3.77,4.0
-1.33,3.55,-2.02,3.96,3.79,159.49,4.44,152.96,4.76,4.96
-1.23,4.23,-1.96,4.88,4.4,163.76,5.25,158.14,5.67,5.93
-0.46,5.31,-1.05,6.23,5.33,175.1,6.32,170.48,6.8,7.11
-1.52,5.97,-2.0,6.89,6.16,165.73,7.18,163.82,7.67,7.99
-1.8,4.38,-2.38,5.13,4.74,157.69,5.66,155.09,6.11,6.4
-1.73,3.79,-2.63,4.4,4.17,155.49,5.13,149.18,5.59,5.89
-1.04,3.94,-1.88,4.66,4.08,165.18,5.02,158.08,5.48,5.78
-0.61,3.97,-1.34,4.69,4.02,171.27,4.88,164.04,5.29,5.56
-0.36,4.19,-0.99,5.12,4.21,175.04,5.21,169.03,5.7,6.02
