u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.43,7.35,-0.54,7.89,7.37,176.62,7.91,176.12,8.18,8.35
-1.15,6.54,-1.22,7.02,6.65,170.0,7.12,170.11,7.36,7.51
-0.5,6.33,-0.5,6.77,6.35,175.48,6.79,175.77,7.0,7.14
0.72,7.14,0.75,7.58,7.18,185.73,7.62,185.65,7.83,7.97
1.31,7.73,1.45,8.24,7.84,189.61,8.37,189.96,8.62,8.79
1.62,8.14,1.75,8.71,8.3,191.24,8.89,191.35,9.18,9.36
0.34,8.73,0.41,9.34,8.73,182.24,9.35,182.52,9.65,9.84
1.15,9.54,1.19,10.36,9.61,186.9,10.43,186.54,10.82,11.08
0.12,8.47,0.12,9.22,8.48,180.84,9.22,180.78,9.59,9.82
-0.31,10.46,-0.48,11.45,10.47,178.31,11.46,177.59,11.94,12.25
-0.25,9.43,-0.38,10.66,9.43,178.5,10.67,177.94,11.27,11.66
-1.21,9.68,-1.46,10.84,9.76,172.86,10.94,172.35,11.51,11.88
-1.36,9.93,-1.74,11.3,10.02,172.18,11.43,171.24,12.11,12.56
-1.55,9.4,-1.96,10.73,9.52,170.63,10.91,169.63,11.59,12.02
-2.08,9.21,-2.56,10.51,9.44,167.27,10.82,166.3,11.49,11.92
-2.3,9.55,-2.85,10.96,9.82,166.47,11.32,165.43,12.05,12.52
-2.36,10.05,-2.95,11.46,10.32,166.79,11.83,165.57,12.56,13.03
-2.42,10.08,-2.94,11.52,10.37,166.49,11.89,165.69,12.63,13.1
-2.3,10.33,-2.85,11.77,10.58,167.46,12.11,166.39,12.85,13.33
-2.49,10.11,-3.04,11.62,10.41,166.19,12.01,165.35,12.78,13.29
-2.92,10.24,-3.57,11.74,10.64,164.08,12.27,163.08,13.07,13.58
-2.83,10.77,-3.38,11.93,11.14,165.29,12.4,164.2,13.01,13.41
-3.01,10.99,-3.49,12.05,11.4,164.66,12.54,163.84,13.1,13.46
-2.96,10.53,-3.33,11.48,10.94,164.32,11.96,163.83,12.45,12.77
-3.24,9.22,-3.58,10.04,9.77,160.65,10.66,160.37,11.08,11.36
-3.33,8.67,-3.64,9.35,9.28,158.95,10.03,158.71,10.4,10.63
-3.55,8.23,-3.89,8.84,8.96,156.65,9.66,156.23,10.0,10.22
-4.14,8.57,-4.55,9.25,9.52,154.2,10.31,153.79,10.7,10.94
-4.52,8.73,-4.93,9.41,9.83,152.63,10.62,152.36,11.01,11.26
-4.76,9.6,-5.21,10.31,10.72,153.6,11.55,153.22,11.96,12.22
-5.36,10.22,-5.9,11.04,11.54,152.34,12.52,151.86,12.99,13.3
-6.23,9.57,-6.88,10.35,11.41,146.93,12.42,146.4,12.91,13.23
-6.82,8.54,-7.57,9.29,10.93,141.38,11.98,140.81,12.49,12.83
-7.16,8.59,-8.08,9.51,11.18,140.2,12.48,139.64,13.11,13.52
-6.5,8.34,-7.56,9.47,10.57,142.06,12.12,141.37,12.87,13.35
