u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
1.52,6.2,1.73,6.51,6.38,193.8,6.73,194.87,6.65,6.63
0.96,5.14,1.16,5.31,5.23,190.57,5.44,192.36,5.39,5.38
1.02,6.52,1.29,6.72,6.6,188.91,6.85,190.9,6.79,6.77
-0.1,7.36,0.14,7.6,7.36,179.2,7.6,181.02,7.54,7.53
-1.19,7.97,-1.09,8.28,8.06,171.53,8.35,172.53,8.29,8.27
-1.65,7.5,-1.65,7.88,7.68,167.57,8.05,168.15,7.97,7.94
-0.88,7.35,-0.84,7.73,7.4,173.21,7.77,173.79,7.69,7.66
0.44,7.75,0.47,8.23,7.76,183.23,8.24,183.28,8.13,8.1
0.81,7.75,0.78,8.29,7.79,185.99,8.33,185.36,8.2,8.17
0.16,7.58,0.06,8.3,7.58,181.2,8.3,180.39,8.13,8.08
-0.4,7.1,-0.64,8.13,7.11,176.8,8.15,175.53,7.91,7.84
-1.57,7.28,-2.08,8.58,7.44,167.81,8.83,166.34,8.5,8.41
-2.29,7.15,-2.83,8.45,7.51,162.27,8.91,161.46,8.59,8.49
-2.66,6.75,-3.18,7.95,7.26,158.47,8.56,158.22,8.25,8.17
-2.51,6.47,-2.95,7.67,6.94,158.81,8.22,158.93,7.92,7.83
-2.04,6.53,-2.52,7.86,6.84,162.67,8.25,162.25,7.92,7.83
-1.88,7.31,-2.33,8.51,7.55,165.55,8.82,164.69,8.52,8.44
-1.77,7.6,-2.07,8.76,7.8,166.92,9.0,166.68,8.72,8.64
-1.83,7.6,-2.2,8.76,7.81,166.47,9.03,165.88,8.75,8.67
-2.76,7.98,-3.17,8.94,8.44,160.92,9.48,160.47,9.24,9.17
-3.16,7.14,-3.61,8.09,7.81,156.1,8.86,155.98,8.61,8.55
-4.38,7.86,-4.89,8.68,9.0,150.88,9.96,150.6,9.74,9.67
-3.85,8.14,-4.26,8.9,9.01,154.7,9.86,154.41,9.66,9.61
-3.63,8.24,-3.94,8.89,9.01,156.2,9.73,156.08,9.56,9.51
-3.14,8.4,-3.41,9.02,8.97,159.5,9.64,159.26,9.48,9.44
-2.61,8.59,-2.78,9.17,8.98,163.08,9.58,163.11,9.44,9.4
-2.02,8.31,-2.23,8.89,8.55,166.32,9.17,165.94,9.02,8.98
-1.72,9.12,-1.82,9.8,9.28,169.34,9.97,169.49,9.81,9.76
-1.96,9.62,-2.1,10.3,9.81,168.48,10.51,168.5,10.35,10.3
-1.49,9.92,-1.6,10.68,10.03,171.44,10.79,171.49,10.62,10.57
-1.31,10.36,-1.38,11.11,10.44,172.81,11.2,172.95,11.02,10.97
-1.15,10.14,-1.22,10.99,10.2,173.51,11.06,173.66,10.86,10.8
-1.27,10.04,-1.41,10.96,10.12,172.78,11.05,172.68,10.84,10.77
-2.11,9.87,-2.32,10.94,10.1,167.92,11.18,168.03,10.93,10.85
-1.98,8.78,-2.36,10.08,9.0,167.28,10.35,166.83,10.03,9.94
-1.57,7.79,-2.12,9.4,7.95,168.6,9.64,167.3,9.24,9.13
-2.34,7.26,-3.06,8.87,7.63,162.12,9.39,160.96,8.97,8.86
-3.22,7.34,-3.83,8.67,8.01,156.32,9.48,156.15,9.14,9.04
-2.7,7.76,-3.14,8.82,8.21,160.83,9.36,160.39,9.09,9.01
-2.13,7.23,-2.68,8.94,7.54,163.6,9.33,163.34,8.91,8.79
-1.79,6.9,-2.3,8.24,7.13,165.48,8.55,164.4,8.22,8.12
-2.16,7.18,-2.68,8.48,7.5,163.24,8.89,162.49,8.57,8.47
-2.41,7.28,-2.93,8.58,7.67,161.66,9.06,161.17,8.74,8.64
-2.79,7.31,-3.27,8.58,7.82,159.13,9.18,159.15,8.86,8.77
-2.51,7.03,-3.06,8.33,7.46,160.35,8.87,159.85,8.54,8.45
-3.2,7.61,-3.57,8.4,8.25,157.21,9.13,156.95,8.92,8.86
-3.02,7.46,-3.32,8.08,8.05,158.0,8.74,157.64,8.57,8.53
-2.36,7.5,-2.57,8.08,7.86,162.51,8.48,162.37,8.33,8.29
-1.68,7.81,-1.78,8.39,7.99,167.85,8.58,168.0,8.44,8.4
-0.84,8.43,-0.88,9.02,8.48,174.31,9.06,174.46,8.92,8.88
-0.56,8.68,-0.6,9.27,8.7,176.29,9.29,176.32,9.15,9.11
-1.03,8.93,-1.03,9.52,8.99,173.44,9.57,173.83,9.44,9.4
-0.53,9.18,-0.56,9.77,9.2,176.71,9.78,176.7,9.65,9.61
0.09,9.21,0.09,9.86,9.21,180.56,9.86,180.53,9.71,9.67
1.15,9.49,1.22,10.18,9.56,186.93,10.25,186.84,10.09,10.04
1.77,9.98,1.94,10.74,10.14,190.06,10.91,190.26,10.73,10.68
2.61,9.94,2.85,10.87,10.28,194.72,11.24,194.7,11.01,10.95
1.9,9.81,2.03,10.84,9.99,190.94,11.03,190.63,10.79,10.72
1.99,8.71,2.19,9.91,8.94,192.85,10.15,192.47,9.87,9.79
1.31,8.17,1.37,9.71,8.28,189.08,9.81,188.06,9.45,9.35
-0.86,7.68,-1.17,9.12,7.73,173.59,9.19,172.69,8.85,8.75
-2.11,7.75,-2.48,8.91,8.03,164.8,9.25,164.44,8.97,8.89
-1.2,6.84,-1.51,8.17,6.94,170.02,8.31,169.53,7.99,7.9
-1.2,6.41,-1.48,7.64,6.52,169.37,7.78,169.06,7.49,7.4
0.13,5.24,-0.04,6.68,5.24,181.43,6.68,179.66,6.34,6.25
0.6,5.05,0.32,6.59,5.08,186.74,6.6,182.82,6.24,6.14
1.09,4.99,0.96,6.56,5.1,192.34,6.63,188.28,6.27,6.17
0.99,5.33,0.96,7.0,5.42,190.57,7.07,187.81,6.68,6.57
1.06,4.99,1.09,6.53,5.1,191.94,6.62,189.48,6.27,6.17
0.5,5.67,0.47,6.7,5.69,185.04,6.71,183.98,6.47,6.41
-0.84,6.13,-0.88,6.57,6.19,172.19,6.63,172.42,6.53,6.5
-0.78,5.76,-0.81,6.07,5.81,172.3,6.12,172.37,6.05,6.03
-0.63,5.54,-0.66,5.75,5.58,173.57,5.79,173.46,5.74,5.72
-0.35,5.64,-0.31,5.85,5.65,176.48,5.85,176.94,5.81,5.79
-0.97,5.7,-0.97,5.91,5.79,170.33,5.99,170.66,5.94,5.93
-2.99,4.33,-3.23,4.47,5.26,145.42,5.51,144.18,5.46,5.44
-2.9,5.55,-3.1,5.72,6.26,152.44,6.51,151.53,6.45,6.43
-2.18,6.67,-2.35,6.94,7.02,161.89,7.33,161.28,7.26,7.24
-1.02,7.66,-1.19,8.14,7.72,172.4,8.22,171.66,8.11,8.07
-1.08,8.15,-1.32,8.77,8.22,172.42,8.87,171.41,8.71,8.67
-3.54,9.73,-4.02,10.69,10.35,160.02,11.42,159.4,11.17,11.1
-3.19,9.65,-3.74,10.85,10.17,161.71,11.48,160.99,11.17,11.08
-3.62,9.01,-4.54,10.72,9.71,158.13,11.64,157.05,11.19,11.06
-4.17,8.14,-5.2,9.75,9.15,152.87,11.05,151.94,10.6,10.48
-4.11,6.96,-5.07,8.26,8.09,149.46,9.69,148.49,9.32,9.21
-2.43,5.69,-3.19,6.88,6.19,156.83,7.59,155.17,7.26,7.17
-1.13,4.66,-1.85,5.79,4.79,166.39,6.07,162.32,5.77,5.69
-0.07,4.43,-0.62,5.73,4.43,179.07,5.76,173.84,5.45,5.36
0.61,4.36,0.1,5.83,4.4,187.95,5.83,180.96,5.5,5.4
0.7,4.01,0.29,5.55,4.08,189.89,5.56,183.0,5.21,5.12
0.79,3.95,0.45,5.46,4.03,191.31,5.48,184.71,5.14,5.04
1.13,3.56,0.82,5.06,3.73,197.65,5.13,189.26,4.8,4.71
1.13,3.52,0.89,5.03,3.7,197.81,5.1,190.07,4.77,4.68
1.28,2.73,1.24,3.93,3.02,205.06,4.12,197.57,3.86,3.79
-0.06,3.61,-0.13,3.82,3.61,179.01,3.82,178.04,3.77,3.76
0.03,3.99,0.06,4.12,3.99,180.4,4.13,180.87,4.09,4.08
-0.16,4.77,-0.09,4.87,4.77,178.09,4.88,178.93,4.85,4.85
-0.28,5.7,-0.22,5.84,5.71,177.14,5.85,177.88,5.81,5.8
0.15,6.42,0.32,6.6,6.43,181.31,6.6,182.76,6.56,6.55
0.24,7.23,0.35,7.44,7.24,181.93,7.45,182.67,7.4,7.38
-0.35,7.41,-0.24,7.72,7.42,177.32,7.73,178.18,7.65,7.63
-0.35,7.38,-0.28,7.66,7.39,177.31,7.66,177.92,7.6,7.58
-0.22,7.45,-0.15,7.79,7.45,178.29,7.79,178.87,7.71,7.69
0.22,7.19,0.28,7.57,7.19,181.72,7.57,182.15,7.48,7.46
