u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.2,-2.42,2.29,-2.54,3.27,317.77,3.43,317.96,3.5,3.54
2.26,-2.13,2.4,-2.23,3.11,313.37,3.28,312.9,3.36,3.41
3.2,-0.31,3.34,-0.36,3.21,275.58,3.36,276.11,3.43,3.47
3.11,1.01,3.19,1.06,3.27,252.01,3.36,251.57,3.4,3.43
0.97,1.1,1.0,1.21,1.47,221.55,1.57,219.46,1.62,1.65
0.06,1.92,0.06,2.0,1.92,181.86,2.0,181.79,2.04,2.06
-0.88,2.05,-0.94,2.17,2.23,156.62,2.36,156.63,2.43,2.46
-0.94,1.51,-0.94,1.65,1.78,148.16,1.9,150.43,1.96,1.99
-1.11,0.82,-1.19,0.96,1.38,126.57,1.53,129.1,1.6,1.64
-3.26,-0.09,-3.77,0.03,3.26,88.44,3.77,90.42,4.0,4.15
-4.69,-0.85,-5.92,-1.42,4.77,79.73,6.09,76.5,6.69,7.07
-5.09,-1.29,-6.34,-2.13,5.26,75.81,6.69,71.44,7.35,7.76
-4.59,-1.26,-5.75,-2.13,4.76,74.65,6.14,69.69,6.76,7.15
-4.82,-1.16,-6.09,-1.96,4.96,76.43,6.4,72.17,7.06,7.47
-4.92,-1.0,-6.44,-1.59,5.02,78.48,6.64,76.12,7.37,7.84
-4.43,-0.68,-5.84,-1.22,4.49,81.28,5.96,78.22,6.63,7.06
-4.59,-0.77,-6.02,-1.23,4.66,80.5,6.15,78.42,6.83,7.25
-4.18,-0.86,-5.63,-1.25,4.27,78.41,5.77,77.46,6.45,6.88
-4.11,-0.86,-5.37,-1.16,4.2,78.21,5.5,77.79,6.09,6.46
-4.55,-0.8,-5.67,-1.1,4.62,80.08,5.78,79.03,6.31,6.64
-3.87,-0.51,-4.59,-0.74,3.9,82.5,4.65,80.82,4.99,5.21
-3.49,-0.95,-3.67,-1.0,3.62,74.83,3.8,74.76,3.89,3.94
-2.2,-1.7,-2.29,-1.79,2.78,52.32,2.91,51.97,2.98,3.02
-0.62,-1.63,-0.71,-1.69,1.75,20.92,1.83,22.96,1.87,1.89
0.56,-0.76,0.52,-0.81,0.95,323.48,0.96,327.51,0.97,0.98
1.75,-0.31,1.7,-0.31,1.78,280.13,1.73,280.39,1.71,1.7
1.75,0.85,1.75,0.88,1.94,244.13,1.96,243.43,1.96,1.97
0.97,0.07,1.09,0.12,0.98,265.77,1.1,263.46,1.15,1.19
-0.94,-0.24,-0.94,-0.19,0.97,75.61,0.96,78.69,0.95,0.95
-1.57,-0.19,-1.62,-0.1,1.58,83.2,1.63,86.56,1.65,1.66
-1.48,-0.21,-1.65,-0.1,1.5,81.79,1.66,86.62,1.73,1.77
-2.17,-1.1,-2.38,-1.08,2.43,63.15,2.62,65.64,2.7,2.76
-2.43,-2.3,-2.79,-2.46,3.34,46.63,3.72,48.51,3.89,4.0
-3.36,-3.43,-3.85,-4.24,4.8,44.39,5.73,42.21,6.15,6.42
-5.11,-2.49,-6.01,-3.49,5.69,63.99,6.95,59.89,7.52,7.88
-6.92,-2.32,-8.26,-3.01,7.3,71.43,8.8,69.97,9.48,9.91
-6.68,-2.04,-7.95,-2.65,6.99,73.04,8.38,71.54,9.02,9.42
-6.59,-1.65,-7.83,-2.17,6.79,75.91,8.12,74.49,8.73,9.11
-6.56,-1.69,-7.78,-2.23,6.77,75.56,8.1,73.98,8.7,9.08
-6.29,-0.96,-7.77,-1.33,6.36,81.36,7.89,80.28,8.58,9.02
-5.67,-0.8,-7.24,-1.23,5.72,82.01,7.34,80.32,8.08,8.54
-5.34,-0.71,-6.91,-1.17,5.39,82.47,7.01,80.37,7.74,8.2
-4.72,-0.7,-6.24,-0.97,4.77,81.6,6.32,81.12,7.02,7.46
-3.75,-0.88,-5.15,-1.12,3.85,76.72,5.27,77.76,5.91,6.32
-3.66,-0.95,-4.67,-1.13,3.78,75.48,4.81,76.35,5.28,5.58
-3.43,-1.38,-3.7,-1.48,3.7,68.02,3.98,68.15,4.11,4.19
-2.07,-1.82,-2.17,-1.88,2.76,48.67,2.87,49.17,2.92,2.95
-0.47,-2.42,-0.54,-2.5,2.47,11.07,2.56,12.3,2.6,2.63
1.25,-1.57,1.29,-1.62,2.01,321.51,2.08,321.45,2.11,2.13
1.91,-0.62,1.94,-0.54,2.01,288.11,2.01,285.44,2.01,2.01
2.25,-0.46,2.25,-0.44,2.3,281.65,2.29,281.0,2.29,2.29
3.57,-0.03,3.58,-0.0,3.57,270.43,3.58,270.0,3.58,3.59
2.38,0.12,2.38,0.17,2.38,266.99,2.38,265.91,2.38,2.38
0.94,-0.15,0.89,-0.08,0.95,279.18,0.9,275.12,0.87,0.86
-0.16,-0.38,-0.23,-0.33,0.41,23.23,0.4,35.16,0.4,0.4
-1.82,0.25,-1.92,0.25,1.84,97.81,1.94,97.42,1.98,2.01
-4.39,-0.57,-4.8,-0.67,4.42,82.57,4.85,82.06,5.05,5.17
-6.42,-1.08,-7.46,-1.41,6.51,80.44,7.59,79.28,8.08,8.39
-7.29,-1.37,-8.73,-1.81,7.42,79.38,8.92,78.26,9.6,10.02
-7.88,-2.09,-9.2,-2.56,8.15,75.14,9.55,74.43,10.19,10.59
-7.34,-2.38,-8.49,-2.88,7.71,72.05,8.96,71.27,9.53,9.89
-6.61,-3.11,-7.69,-3.78,7.31,64.81,8.57,63.83,9.14,9.51
-5.89,-2.86,-6.85,-3.57,6.55,64.09,7.73,62.45,8.27,8.6
-5.61,-1.69,-6.74,-2.32,5.86,73.25,7.13,70.96,7.7,8.06
-4.99,-1.89,-6.02,-2.71,5.33,69.28,6.6,65.77,7.18,7.55
-4.04,-2.33,-4.84,-3.3,4.67,59.99,5.86,55.73,6.4,6.74
-3.2,-2.86,-3.75,-3.62,4.29,48.2,5.21,46.03,5.63,5.9
-2.42,-2.68,-2.96,-3.54,3.61,42.09,4.61,39.88,5.07,5.35
-2.17,-3.25,-2.29,-3.71,3.91,33.72,4.36,31.76,4.56,4.69
-1.76,-3.3,-1.81,-3.57,3.74,28.03,4.01,26.9,4.12,4.2
-0.72,-3.52,-0.79,-3.71,3.59,11.62,3.8,12.08,3.89,3.95
-0.04,-3.27,-0.06,-3.42,3.27,0.63,3.42,1.05,3.49,3.53
0.69,-2.76,0.69,-2.86,2.84,346.01,2.94,346.47,2.98,3.01
0.84,-1.47,0.81,-1.5,1.7,330.34,1.71,331.56,1.71,1.71
-0.22,-0.47,-0.34,-0.5,0.52,25.26,0.6,34.21,0.64,0.66
-0.97,-1.16,-1.04,-1.19,1.52,39.98,1.58,41.35,1.61,1.63
-0.57,-1.88,-0.63,-1.94,1.97,16.88,2.04,17.88,2.07,2.08
-0.07,-1.91,-0.21,-1.98,1.91,2.16,1.99,6.19,2.03,2.05
-0.73,-1.82,-0.9,-1.92,1.96,21.91,2.12,25.17,2.19,2.24
-2.18,-1.13,-2.4,-1.28,2.46,62.51,2.72,62.0,2.84,2.92
-5.23,-1.14,-5.72,-1.38,5.36,77.67,5.89,76.4,6.13,6.28
-5.98,-3.61,-6.78,-4.14,6.98,58.87,7.95,58.56,8.38,8.66
-6.35,-3.58,-7.33,-4.23,7.29,60.57,8.47,60.0,9.0,9.34
-6.59,-2.98,-7.74,-3.7,7.23,65.62,8.58,64.44,9.19,9.57
-6.59,-2.82,-7.78,-3.51,7.17,66.79,8.54,65.71,9.16,9.55
-6.15,-2.55,-7.34,-3.35,6.65,67.49,8.07,65.47,8.72,9.12
-5.26,-2.52,-6.36,-3.4,5.84,64.41,7.21,61.9,7.84,8.23
-5.34,-2.27,-6.59,-3.1,5.81,66.98,7.29,64.81,7.96,8.38
-5.1,-2.4,-6.45,-3.32,5.64,64.85,7.25,62.79,7.99,8.45
-4.47,-2.06,-5.76,-3.09,4.92,65.29,6.54,61.77,7.28,7.74
-3.96,-1.72,-5.2,-2.87,4.32,66.55,5.94,61.1,6.68,7.15
-3.39,-1.44,-4.31,-2.67,3.68,66.96,5.07,58.23,5.69,6.09
-2.37,-1.33,-2.96,-2.78,2.72,60.77,4.06,46.72,4.67,5.06
-1.67,-1.98,-1.88,-2.68,2.59,40.22,3.28,35.1,3.59,3.79
-0.5,-3.44,-0.46,-3.76,3.48,8.27,3.79,6.9,3.93,4.02
1.16,-4.56,1.23,-4.88,4.71,345.73,5.04,345.84,5.19,5.28
2.38,-4.78,2.48,-5.12,5.34,333.48,5.69,334.12,5.85,5.94
2.57,-4.9,2.62,-5.2,5.54,332.32,5.82,333.2,5.95,6.03
2.51,-4.74,2.61,-5.01,5.37,332.11,5.65,332.51,5.78,5.86
1.72,-4.65,1.75,-4.99,4.96,339.68,5.29,340.68,5.44,5.53
1.62,-4.18,1.62,-4.45,4.48,338.76,4.74,339.93,4.85,4.92
1.66,-4.02,1.64,-4.26,4.35,337.55,4.57,338.91,4.66,4.73
1.81,-4.18,1.81,-4.45,4.56,336.56,4.8,337.83,4.91,4.99
2.51,-4.09,2.56,-4.38,4.8,328.47,5.08,329.7,5.21,5.29
4.0,-3.5,4.32,-3.96,5.32,311.19,5.86,312.48,6.11,6.26
0.05,-2.35,0.5,-2.79,2.35,358.66,2.83,349.79,3.05,3.19
-3.67,-3.37,-4.16,-4.59,4.99,47.45,6.2,42.17,6.75,7.1
-4.16,-2.75,-4.9,-3.75,4.99,56.47,6.18,52.57,6.72,7.06
-4.52,-3.87,-4.9,-5.32,5.95,49.42,7.23,42.66,7.82,8.18
-3.98,-3.56,-4.29,-5.05,5.34,48.23,6.63,40.37,7.22,7.58
-4.14,-2.35,-5.01,-3.6,4.76,60.38,6.17,54.28,6.82,7.22
-3.14,-1.02,-4.19,-2.08,3.3,71.98,4.68,63.64,5.3,5.7
-2.83,-1.26,-4.01,-2.13,3.09,65.95,4.54,62.05,5.2,5.62
-3.08,-1.37,-4.17,-2.36,3.37,66.0,4.8,60.5,5.45,5.85
-2.44,-1.27,-3.35,-2.33,2.75,62.5,4.08,55.23,4.68,5.06
-2.83,-1.04,-3.44,-2.2,3.02,69.85,4.08,57.37,4.57,4.87
-2.32,-0.72,-2.96,-1.87,2.43,72.78,3.5,57.66,3.99,4.3
-1.87,-1.3,-2.27,-1.73,2.27,55.25,2.86,52.61,3.12,3.29
-1.16,-3.14,-1.28,-3.34,3.35,20.27,3.58,20.93,3.68,3.74
0.34,-2.63,0.27,-2.78,2.66,352.67,2.79,354.5,2.85,2.89
1.44,-1.44,1.35,-1.48,2.03,315.0,2.0,317.73,1.99,1.98
1.81,-0.88,1.77,-0.88,2.01,295.77,1.97,296.34,1.95,1.94
2.0,-0.5,1.95,-0.46,2.06,284.04,2.01,283.1,1.98,1.97
0.28,-0.03,0.16,0.0,0.28,275.48,0.16,270.0,0.11,0.07
-1.48,-0.6,-1.65,-0.62,1.6,68.02,1.77,69.28,1.84,1.89
-4.4,-0.97,-4.7,-1.0,4.51,77.53,4.8,77.98,4.94,5.02
-7.23,0.15,-7.68,0.12,7.24,91.2,7.68,90.93,7.88,8.01
-8.95,0.41,-9.73,0.44,8.96,92.63,9.74,92.57,10.1,10.33
-9.36,-0.57,-10.35,-0.62,9.38,86.5,10.37,86.54,10.82,11.11
-9.14,-1.77,-10.56,-2.05,9.31,79.05,10.76,78.99,11.42,11.83
-10.66,-1.48,-12.18,-1.7,10.76,82.08,12.3,82.07,13.0,13.44
-10.88,-1.36,-12.57,-1.53,10.97,82.89,12.66,83.07,13.43,13.92
-11.03,-0.12,-12.78,-0.06,11.03,89.4,12.78,89.72,13.58,14.08
-11.61,0.71,-13.41,0.9,11.63,93.48,13.44,93.85,14.26,14.78
-11.99,0.92,-13.94,1.13,12.03,94.39,13.98,94.66,14.87,15.43
-12.55,0.7,-14.54,0.88,12.57,93.18,14.57,93.48,15.48,16.05
-12.34,0.32,-14.27,0.46,12.34,91.49,14.27,91.87,15.15,15.7
-11.58,0.26,-13.5,0.45,11.58,91.28,13.51,91.9,14.38,14.93
-11.02,-0.28,-12.94,-0.21,11.02,88.56,12.94,89.09,13.81,14.36
-10.67,-0.85,-12.52,-0.88,10.7,85.45,12.55,86.0,13.39,13.91
-10.77,-0.97,-12.29,-1.0,10.82,84.84,12.33,85.35,13.02,13.45
-10.98,-1.86,-12.15,-2.03,11.14,80.39,12.32,80.52,12.85,13.19
-9.71,-2.14,-10.68,-2.34,9.94,77.55,10.94,77.64,11.39,11.67
-8.09,-1.96,-8.75,-2.15,8.33,76.41,9.01,76.18,9.33,9.52
-6.39,-2.14,-6.89,-2.34,6.74,71.44,7.28,71.25,7.53,7.68
-6.19,-2.11,-6.55,-2.28,6.54,71.19,6.94,70.84,7.12,7.24
-6.56,-1.8,-6.93,-1.96,6.81,74.7,7.2,74.17,7.38,7.5
-6.85,-0.85,-7.24,-0.92,6.9,82.94,7.3,82.76,7.48,7.6
-7.04,-0.6,-7.43,-0.62,7.06,85.14,7.46,85.19,7.63,7.75
-7.96,-1.26,-8.47,-1.36,8.06,81.01,8.58,80.9,8.82,8.97
-9.09,-1.96,-9.75,-2.11,9.3,77.86,9.98,77.81,10.28,10.48
-9.39,-1.3,-10.26,-1.42,9.48,82.14,10.36,82.12,10.76,11.01
-9.52,-1.55,-10.49,-1.76,9.65,80.78,10.64,80.48,11.09,11.38
-8.67,-1.74,-9.97,-1.96,8.84,78.63,10.16,78.85,10.76,11.14
-8.23,-1.64,-9.58,-1.93,8.39,78.7,9.77,78.61,10.4,10.79
-7.97,-1.74,-9.31,-2.01,8.16,77.67,9.52,77.82,10.14,10.54
-7.73,-1.3,-9.08,-1.46,7.84,80.49,9.19,80.83,9.81,10.2
-7.95,-0.95,-9.51,-1.04,8.01,83.21,9.56,83.73,10.27,10.72
-8.43,-1.55,-10.05,-1.67,8.57,79.61,10.19,80.57,10.93,11.39
-8.56,-1.57,-10.24,-1.71,8.7,79.59,10.38,80.49,11.14,11.62
-9.57,-0.56,-11.53,-0.65,9.59,86.64,11.55,86.76,12.43,12.99
-9.61,-0.92,-11.59,-1.0,9.65,84.53,11.63,85.07,12.53,13.1
-8.89,-1.01,-10.44,-1.2,8.95,83.52,10.51,83.46,11.22,11.67
-7.7,-1.14,-9.26,-1.43,7.79,81.55,9.37,81.22,10.08,10.54
-7.12,-1.42,-8.48,-1.77,7.26,78.72,8.66,78.21,9.3,9.7
-7.44,-3.44,-8.17,-3.8,8.2,65.19,9.01,65.03,9.39,9.62
-6.73,-3.85,-7.31,-4.2,7.76,60.24,8.43,60.15,8.74,8.93
-5.6,-4.34,-5.99,-4.68,7.09,52.22,7.6,52.01,7.84,7.99
-4.78,-4.78,-5.12,-5.12,6.76,45.0,7.24,45.0,7.45,7.59
-4.43,-4.65,-4.7,-4.99,6.42,43.59,6.85,43.26,7.05,7.17
-3.93,-4.09,-4.2,-4.43,5.67,43.85,6.1,43.46,6.3,6.42
-3.02,-4.3,-3.26,-4.53,5.26,35.04,5.58,35.76,5.72,5.82
-2.96,-5.06,-3.15,-5.34,5.86,30.28,6.2,30.56,6.35,6.45
-3.12,-5.09,-3.34,-5.38,5.97,31.48,6.34,31.81,6.5,6.61
-3.18,-4.94,-3.4,-5.26,5.87,32.77,6.26,32.9,6.44,6.55
-3.64,-4.75,-3.88,-5.07,5.99,37.48,6.39,37.45,6.57,6.69
-3.66,-5.23,-4.01,-5.81,6.39,34.98,7.06,34.59,7.37,7.56
-3.8,-4.18,-4.38,-4.86,5.65,42.24,6.54,42.01,6.95,7.2
-4.12,-3.52,-4.89,-4.22,5.42,49.48,6.46,49.21,6.93,7.22
-4.12,-3.21,-4.89,-3.9,5.22,52.09,6.26,51.38,6.73,7.02
-3.73,-2.86,-4.36,-3.57,4.7,52.56,5.64,50.65,6.06,6.33
-3.47,-2.12,-4.17,-2.98,4.06,58.57,5.13,54.49,5.61,5.91
-3.38,-1.8,-4.11,-2.69,3.83,61.99,4.91,56.77,5.41,5.72
-3.66,-1.45,-4.51,-2.32,3.94,68.43,5.07,62.82,5.59,5.91
-3.99,-2.08,-4.89,-3.14,4.5,62.41,5.81,57.28,6.4,6.78
-3.29,-1.59,-4.09,-2.66,3.66,64.16,4.88,57.0,5.44,5.79
-2.84,-0.96,-3.64,-1.97,3.0,71.37,4.14,61.56,4.65,4.98
-2.74,-1.12,-3.47,-2.11,2.96,67.81,4.06,58.65,4.56,4.87
-2.43,-0.87,-3.11,-1.95,2.58,70.33,3.67,57.88,4.17,4.48
-1.1,-1.3,-1.17,-1.71,1.71,40.09,2.07,34.42,2.24,2.34
1.04,-1.2,1.11,-1.29,1.58,319.12,1.7,319.46,1.76,1.79
2.13,-0.5,2.19,-0.5,2.19,283.18,2.24,282.88,2.27,2.28
2.29,0.19,2.27,0.23,2.29,265.31,2.28,264.15,2.27,2.27
1.21,0.45,1.19,0.54,1.29,249.79,1.31,245.35,1.31,1.32
0.94,0.5,0.85,0.54,1.06,241.93,1.01,237.26,0.98,0.97
1.44,-0.4,1.35,-0.33,1.49,285.61,1.39,283.76,1.34,1.31
1.46,-0.81,1.39,-0.77,1.67,299.03,1.59,298.86,1.55,1.53
1.31,-0.54,1.27,-0.52,1.42,292.21,1.37,292.21,1.35,1.33
1.47,-0.91,1.5,-0.98,1.73,301.73,1.79,303.23,1.82,1.84
0.38,-1.73,0.33,-1.86,1.77,347.79,1.89,349.92,1.94,1.97
-1.13,-3.44,-1.23,-3.85,3.62,18.25,4.04,17.75,4.23,4.35
-1.16,-3.21,-1.23,-3.95,3.41,19.89,4.14,17.33,4.47,4.67
-2.94,-2.44,-3.17,-3.4,3.82,50.29,4.65,43.02,5.02,5.26
-4.07,-1.57,-4.89,-2.22,4.36,68.84,5.37,65.6,5.82,6.11
-3.64,-1.31,-4.69,-1.9,3.87,70.14,5.06,67.9,5.61,5.95
-2.47,-1.16,-3.44,-1.91,2.73,64.77,3.94,60.91,4.49,4.83
-2.08,-0.85,-2.82,-1.6,2.25,67.8,3.25,60.44,3.7,3.99
-2.08,-0.48,-2.78,-1.27,2.14,77.15,3.06,65.41,3.48,3.74
-2.32,-0.04,-2.74,-0.79,2.32,89.07,2.85,73.93,3.09,3.25
-2.15,-0.23,-2.45,-0.98,2.17,84.02,2.64,68.23,2.85,2.98
-2.14,-0.14,-2.25,-0.91,2.15,86.36,2.43,67.88,2.56,2.64
-2.59,-0.17,-2.75,-1.02,2.6,86.19,2.93,69.61,3.09,3.18
-2.31,0.76,-2.54,0.09,2.43,108.18,2.54,91.93,2.59,2.62
-1.99,0.88,-2.48,1.16,2.18,113.94,2.74,115.07,3.0,3.16
-2.77,0.72,-2.96,0.75,2.86,104.64,3.06,104.2,3.15,3.2
-2.07,0.0,-2.21,0.0,2.07,90.0,2.21,90.0,2.28,2.32
-1.57,-0.16,-1.67,-0.19,1.58,84.15,1.68,83.59,1.73,1.75
-1.29,-0.5,-1.36,-0.54,1.38,68.75,1.46,68.13,1.5,1.52
-1.32,-0.91,-1.42,-0.94,1.61,55.43,1.7,56.56,1.75,1.77
-2.8,-2.82,-2.92,-2.88,3.97,44.73,4.1,45.44,4.15,4.19
-2.36,-1.0,-2.53,-1.09,2.56,67.02,2.75,66.67,2.84,2.89
-3.32,-0.5,-3.46,-0.54,3.36,81.44,3.51,81.06,3.57,3.62
-3.12,-1.88,-3.39,-1.98,3.64,58.85,3.92,59.65,4.05,4.13
-6.16,-2.74,-6.6,-2.96,6.75,66.01,7.24,65.81,7.46,7.6
