u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
6.1,-2.36,6.54,-2.53,6.54,291.13,7.01,291.14,7.22,7.36
6.41,-2.3,6.89,-2.46,6.81,289.69,7.32,289.67,7.55,7.7
7.61,0.72,8.1,0.75,7.64,264.57,8.13,264.71,8.36,8.5
6.7,1.07,7.12,1.17,6.78,260.91,7.21,260.67,7.41,7.53
5.91,0.7,6.35,0.84,5.95,263.28,6.41,262.46,6.61,6.74
6.14,3.94,6.55,4.26,7.29,237.3,7.82,236.98,8.06,8.21
4.88,4.25,5.24,4.66,6.47,228.92,7.02,228.35,7.26,7.42
3.97,2.88,4.26,3.24,4.9,234.04,5.35,232.72,5.56,5.69
3.16,1.14,3.6,1.43,3.36,250.12,3.87,248.34,4.11,4.25
1.4,0.47,2.05,0.89,1.47,251.54,2.23,246.39,2.58,2.8
-0.93,0.3,-0.37,0.73,0.97,107.7,0.82,153.12,0.76,0.71
-7.81,0.18,-9.86,-0.19,7.81,91.31,9.86,88.9,10.79,11.37
-7.95,-0.32,-9.42,-0.51,7.96,87.68,9.43,86.9,10.1,10.52
-7.68,-0.04,-9.0,-0.15,7.68,89.73,9.0,89.03,9.6,9.97
-7.08,-0.1,-8.68,-0.26,7.08,89.2,8.68,88.28,9.41,9.87
-7.52,-0.26,-9.22,-0.58,7.53,88.02,9.24,86.39,10.02,10.51
-6.24,-0.87,-7.82,-1.36,6.3,82.08,7.94,80.13,8.68,9.15
-4.54,-1.0,-6.02,-1.86,4.65,77.56,6.31,72.82,7.06,7.53
-3.93,-2.0,-4.98,-3.32,4.41,63.01,5.98,56.3,6.69,7.14
-3.89,-2.02,-4.63,-3.62,4.38,62.52,5.88,51.93,6.56,6.98
-3.09,-1.58,-3.71,-3.03,3.47,63.0,4.79,50.7,5.39,5.77
-2.59,-1.47,-2.93,-2.3,2.98,60.5,3.72,51.87,4.06,4.28
-1.12,-3.25,-1.08,-3.62,3.44,19.08,3.78,16.62,3.93,4.02
3.14,-4.28,3.38,-4.62,5.31,323.69,5.73,323.76,5.91,6.03
4.25,-4.53,4.62,-4.87,6.21,316.8,6.71,316.51,6.94,7.08
5.85,-4.43,6.29,-4.74,7.34,307.13,7.88,307.03,8.12,8.27
6.4,0.81,7.0,0.81,6.45,262.76,7.05,263.38,7.32,7.5
4.83,-2.03,5.83,-2.5,5.23,292.8,6.35,293.21,6.85,7.17
5.2,-2.2,5.8,-2.25,5.64,292.91,6.22,291.21,6.48,6.64
4.45,-3.18,4.96,-3.36,5.47,305.56,5.99,304.11,6.22,6.37
2.49,-5.76,2.72,-6.04,6.28,336.61,6.63,335.81,6.79,6.89
0.96,-2.67,1.2,-3.3,2.84,340.31,3.51,340.04,3.81,4.0
1.77,-2.98,2.01,-3.65,3.47,329.35,4.17,331.19,4.49,4.69
0.08,-1.66,0.46,-2.23,1.66,357.2,2.28,348.43,2.56,2.74
-0.03,-2.05,0.44,-2.67,2.05,0.95,2.71,350.65,3.01,3.2
-2.68,0.21,-2.63,-0.36,2.69,94.52,2.66,82.22,2.64,2.63
-5.23,0.17,-6.85,0.43,5.23,91.87,6.86,93.59,7.6,8.07
-6.5,0.3,-7.72,0.46,6.5,92.6,7.73,93.45,8.29,8.64
-5.15,-0.56,-6.39,-0.61,5.18,83.76,6.42,84.57,6.98,7.34
-5.26,-0.38,-6.76,-0.53,5.27,85.82,6.78,85.54,7.46,7.89
-4.59,-0.09,-6.02,-0.11,4.6,88.89,6.03,88.98,6.68,7.08
-4.16,0.2,-5.63,0.25,4.16,92.71,5.64,92.54,6.31,6.73
-3.76,0.44,-4.1,-0.01,3.79,96.63,4.1,89.83,4.24,4.33
-2.19,0.76,-0.8,0.31,2.32,109.06,0.85,111.3,0.19,-0.23
1.53,0.51,3.1,0.61,1.62,251.63,3.16,258.93,3.87,4.31
2.32,1.34,2.97,1.77,2.68,240.01,3.46,239.19,3.81,4.03
3.46,2.21,3.65,2.4,4.1,237.45,4.37,236.66,4.49,4.57
2.82,2.87,2.88,3.09,4.02,224.54,4.22,222.94,4.31,4.37
3.33,2.96,3.44,3.2,4.45,228.41,4.69,227.07,4.8,4.87
4.68,2.55,4.9,2.82,5.33,241.37,5.66,240.07,5.8,5.9
5.84,3.65,6.13,3.95,6.89,237.97,7.3,237.24,7.48,7.6
4.74,5.16,5.01,5.55,7.01,222.57,7.48,222.05,7.69,7.83
2.92,3.68,3.09,3.99,4.7,218.44,5.05,217.74,5.21,5.31
2.36,1.96,2.57,2.15,3.06,230.32,3.35,230.08,3.49,3.57
2.73,2.96,2.9,3.2,4.03,222.75,4.32,222.23,4.45,4.53
-0.43,2.84,-0.24,3.18,2.87,171.43,3.19,175.68,3.33,3.42
-9.4,-1.46,-10.28,-1.7,9.51,81.19,10.42,80.62,10.83,11.09
-9.68,-0.19,-11.12,-0.19,9.68,88.89,11.12,89.03,11.78,12.19
-10.15,0.63,-11.67,0.73,10.17,93.58,11.69,93.59,12.38,12.82
-10.47,0.07,-12.18,0.21,10.47,90.39,12.18,91.01,12.95,13.44
-10.1,0.2,-11.76,0.38,10.1,91.12,11.76,91.88,12.52,13.0
-9.72,0.73,-11.52,0.95,9.75,94.31,11.56,94.7,12.38,12.89
-8.5,0.26,-10.22,0.45,8.5,91.75,10.23,92.51,11.02,11.51
-6.9,0.52,-8.6,0.76,6.92,94.3,8.63,95.05,9.41,9.9
-7.05,0.13,-8.72,0.32,7.05,91.09,8.73,92.12,9.49,9.97
-7.05,-0.05,-8.59,0.09,7.05,89.57,8.59,90.6,9.29,9.72
-6.96,0.22,-8.66,0.43,6.97,91.84,8.67,92.84,9.44,9.93
-6.4,0.32,-8.19,0.6,6.41,92.88,8.21,94.19,9.03,9.54
-5.81,0.2,-7.26,0.43,5.81,91.94,7.27,93.39,7.93,8.35
-4.1,-0.09,-4.54,-0.02,4.1,88.76,4.54,89.78,4.74,4.86
-3.33,-0.78,-3.44,-0.75,3.42,76.88,3.52,77.69,3.56,3.59
-0.94,-1.12,-0.94,-1.12,1.46,39.81,1.46,39.81,1.46,1.46
1.04,-1.82,1.15,-1.88,2.1,330.38,2.2,328.42,2.25,2.28
2.45,-1.79,2.54,-1.86,3.03,306.13,3.15,306.13,3.21,3.24
4.52,-1.2,4.71,-1.25,4.67,284.84,4.88,284.85,4.97,5.03
4.05,-0.41,4.32,-0.44,4.08,275.79,4.34,275.78,4.47,4.54
4.62,-0.72,4.84,-0.75,4.67,278.91,4.9,278.81,5.0,5.06
5.18,-0.69,5.45,-0.69,5.23,277.56,5.49,277.19,5.61,5.69
3.83,-0.46,4.07,-0.44,3.86,276.91,4.1,276.13,4.2,4.27
2.67,-0.85,2.84,-0.83,2.8,287.63,2.96,286.29,3.03,3.07
1.21,-1.72,1.36,-1.75,2.1,325.01,2.21,322.2,2.27,2.3
-0.32,-1.97,0.04,-2.21,1.99,9.25,2.22,359.04,2.32,2.38
-6.89,-1.3,-7.72,-1.62,7.01,79.27,7.88,78.16,8.28,8.53
-7.17,-1.27,-8.21,-1.51,7.29,79.97,8.35,79.58,8.83,9.13
-7.59,-0.76,-8.8,-0.9,7.63,84.29,8.85,84.14,9.4,9.74
-7.69,-0.35,-9.27,-0.38,7.69,87.4,9.28,87.68,10.0,10.46
-7.08,-0.09,-8.63,0.03,7.08,89.28,8.63,90.18,9.34,9.78
-6.33,-1.17,-7.88,-1.34,6.44,79.52,8.0,80.35,8.7,9.15
-5.16,-1.47,-6.63,-1.89,5.36,74.13,6.9,74.05,7.6,8.03
-4.56,-0.32,-5.83,-0.51,4.57,85.96,5.85,85.0,6.43,6.8
-4.14,-0.26,-5.28,-0.58,4.15,86.41,5.31,83.71,5.84,6.18
-3.83,-0.11,-4.07,-0.82,3.83,88.38,4.15,78.65,4.3,4.39
-2.46,-0.09,-1.39,-0.83,2.46,87.88,1.62,59.07,1.25,1.01
-0.77,-0.29,-0.19,-0.45,0.82,69.55,0.49,23.31,0.34,0.24
2.11,-0.75,2.32,-0.84,2.24,289.59,2.47,289.88,2.58,2.64
3.61,-0.44,3.78,-0.44,3.63,276.91,3.8,276.61,3.88,3.93
4.46,-0.09,4.7,-0.06,4.46,271.14,4.7,270.76,4.81,4.88
4.68,0.45,4.95,0.54,4.7,264.54,4.98,263.71,5.1,5.18
4.83,1.07,5.03,1.21,4.95,257.49,5.17,256.41,5.27,5.34
3.36,0.76,3.53,0.9,3.44,257.26,3.64,255.65,3.73,3.79
2.82,0.3,2.92,0.51,2.84,264.02,2.96,260.09,3.02,3.06
3.2,1.27,3.29,1.46,3.44,248.35,3.61,246.03,3.68,3.73
2.54,3.03,2.61,3.32,3.95,219.94,4.22,218.13,4.35,4.43
-1.45,3.59,-1.54,3.88,3.87,158.05,4.18,158.31,4.32,4.41
-6.56,-1.71,-7.14,-1.9,6.78,75.41,7.39,75.09,7.67,7.85
-7.42,-2.37,-8.41,-2.72,7.79,72.31,8.84,72.06,9.32,9.62
-7.26,-2.09,-8.67,-2.52,7.55,73.92,9.03,73.79,9.7,10.12
-7.63,-1.78,-9.09,-2.16,7.84,76.88,9.34,76.61,10.02,10.45
-7.48,-0.96,-8.92,-1.24,7.54,82.71,9.0,82.07,9.67,10.09
-6.74,-0.67,-8.36,-0.84,6.77,84.32,8.41,84.27,9.15,9.62
-5.7,-0.72,-7.35,-0.66,5.75,82.77,7.38,84.87,8.12,8.58
-5.37,-0.5,-6.68,-0.41,5.39,84.68,6.7,86.49,7.29,7.66
-4.56,-0.34,-5.96,-0.27,4.57,85.75,5.97,87.43,6.6,7.0
-4.09,-0.31,-5.66,-0.27,4.11,85.64,5.67,87.29,6.37,6.82
-3.27,-0.6,-4.69,-0.54,3.33,79.64,4.73,83.5,5.36,5.76
-2.41,-0.88,-3.67,-0.92,2.57,70.08,3.78,75.92,4.33,4.68
-1.48,-1.35,-2.68,-1.79,2.0,47.57,3.23,56.35,3.78,4.13
-1.82,-0.7,-2.14,-1.02,1.95,69.07,2.37,64.57,2.57,2.69
0.82,-0.88,0.92,-0.98,1.21,317.1,1.35,316.88,1.41,1.45
2.29,-0.79,2.31,-0.81,2.42,288.97,2.45,289.36,2.47,2.48
2.76,-0.79,2.81,-0.86,2.87,285.9,2.94,286.96,2.97,2.99
2.6,-0.81,2.62,-0.81,2.72,287.36,2.75,287.2,2.76,2.77
2.57,-0.88,2.62,-0.88,2.72,288.79,2.77,288.44,2.79,2.8
2.31,-1.12,2.36,-1.12,2.57,295.94,2.61,295.51,2.63,2.64
2.38,-1.47,2.39,-1.46,2.8,301.71,2.8,301.31,2.8,2.8
1.85,-1.88,1.87,-1.79,2.63,315.41,2.59,313.59,2.57,2.56
1.69,-2.1,1.73,-2.08,2.69,321.2,2.71,320.21,2.71,2.72
1.76,-2.2,1.86,-2.21,2.81,321.31,2.88,319.89,2.91,2.93
1.76,-2.74,1.9,-2.96,3.26,327.32,3.52,327.31,3.64,3.72
-1.27,-1.6,-0.92,-2.13,2.04,38.37,2.32,23.33,2.44,2.52
-5.8,-2.74,-6.83,-3.56,6.42,64.68,7.71,62.5,8.29,8.66
-5.71,-1.73,-6.82,-2.49,5.97,73.1,7.26,69.9,7.85,8.21
-5.42,-0.81,-6.81,-1.4,5.48,81.45,6.95,78.34,7.62,8.04
-4.09,-0.9,-5.52,-1.56,4.19,77.56,5.74,74.26,6.44,6.88
-3.02,-1.51,-4.26,-2.33,3.38,63.44,4.86,61.3,5.54,5.96
-2.56,-1.19,-3.32,-2.42,2.82,65.02,4.11,53.98,4.7,5.06
-2.34,-0.94,-2.63,-2.08,2.52,68.09,3.36,51.75,3.73,3.97
-1.9,-0.95,-1.78,-2.0,2.13,63.43,2.68,41.68,2.94,3.1
-0.99,-0.5,-0.48,-1.46,1.11,62.99,1.54,18.21,1.73,1.85
0.0,-0.53,0.69,-1.28,0.53,359.59,1.45,331.67,1.87,2.14
1.37,-0.74,2.32,-1.47,1.56,298.49,2.75,302.26,3.29,3.63
0.78,-0.73,1.21,-1.39,1.06,312.98,1.84,318.97,2.19,2.41
2.77,-1.3,2.92,-1.46,3.06,295.07,3.27,296.64,3.36,3.42
4.05,-0.69,4.23,-0.73,4.11,279.62,4.3,279.82,4.38,4.43
5.19,-0.06,5.46,-0.06,5.19,270.69,5.47,270.66,5.59,5.67
5.12,0.44,5.43,0.53,5.14,265.11,5.46,264.45,5.6,5.69
4.02,1.26,4.12,1.4,4.21,252.6,4.36,251.22,4.42,4.46
2.69,1.8,2.69,2.01,3.23,236.25,3.36,233.21,3.41,3.45
2.75,1.82,2.7,2.01,3.3,236.47,3.37,233.39,3.4,3.42
2.54,1.73,2.52,1.9,3.07,235.65,3.16,232.92,3.19,3.22
1.03,0.47,0.91,0.59,1.13,245.24,1.08,237.04,1.06,1.05
-1.99,-1.57,-2.3,-1.67,2.54,51.73,2.85,54.08,2.99,3.07
-5.06,-1.99,-5.73,-2.21,5.44,68.49,6.15,68.88,6.47,6.67
-5.71,-1.81,-6.86,-2.36,5.99,72.37,7.26,71.02,7.83,8.19
-5.68,-1.95,-6.95,-2.68,6.01,71.07,7.45,68.9,8.11,8.52
-5.25,-1.73,-6.42,-2.67,5.53,71.7,6.96,67.4,7.61,8.02
-5.07,-1.91,-6.12,-3.21,5.42,69.3,6.91,62.31,7.59,8.02
-4.09,-1.16,-5.15,-2.51,4.25,74.09,5.73,64.03,6.4,6.82
-3.97,-0.54,-4.58,-1.7,4.0,82.25,4.89,69.62,5.29,5.54
-2.18,-1.3,-2.54,-2.38,2.54,59.2,3.48,46.84,3.91,4.17
