u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-7.07,1.26,-7.88,1.35,7.18,100.07,7.99,99.76,7.73,7.67
-7.35,1.35,-8.08,1.48,7.47,100.42,8.22,100.37,7.98,7.92
-7.35,1.44,-8.08,1.5,7.49,101.11,8.22,100.51,7.99,7.93
-7.0,1.76,-7.67,1.9,7.22,104.07,7.9,103.89,7.68,7.63
-7.22,1.13,-8.0,1.23,7.31,98.89,8.1,98.73,7.84,7.78
-7.88,1.66,-8.65,1.79,8.05,101.92,8.83,101.71,8.58,8.52
-8.14,2.01,-9.04,2.25,8.38,103.88,9.32,103.97,9.02,8.94
-8.23,2.07,-9.17,2.31,8.49,104.13,9.46,104.16,9.14,9.07
-7.55,1.89,-8.44,2.08,7.78,104.03,8.69,103.87,8.4,8.33
-6.67,1.29,-7.5,1.38,6.79,100.94,7.63,100.39,7.36,7.29
-6.6,1.07,-7.56,1.17,6.69,99.18,7.65,98.77,7.34,7.27
-6.29,0.66,-7.17,0.69,6.32,95.98,7.2,95.48,6.92,6.85
-5.97,1.13,-6.92,1.19,6.08,100.71,7.02,99.74,6.72,6.64
-5.82,1.26,-6.96,1.35,5.95,102.17,7.09,101.01,6.73,6.64
-5.57,0.78,-6.73,0.81,5.63,98.0,6.78,96.88,6.41,6.32
-5.26,0.31,-6.4,0.27,5.27,93.4,6.4,92.42,6.04,5.95
-5.42,0.06,-6.42,-0.04,5.42,90.61,6.42,89.63,6.1,6.02
-4.75,0.22,-6.09,0.1,4.76,92.61,6.09,90.98,5.66,5.56
-4.65,-0.01,-5.84,-0.15,4.65,89.94,5.84,88.56,5.45,5.36
-4.09,-0.01,-5.11,-0.1,4.09,89.93,5.11,88.83,4.78,4.7
-3.84,0.22,-4.59,0.19,3.84,93.23,4.59,92.34,4.35,4.29
-4.27,-0.28,-4.75,-0.31,4.28,86.2,4.76,86.24,4.61,4.57
-5.65,-0.82,-6.1,-0.96,5.71,81.77,6.18,81.07,6.03,5.99
-5.56,-1.54,-6.04,-1.71,5.77,74.53,6.28,74.21,6.11,6.07
-5.15,-1.73,-5.58,-1.94,5.43,71.45,5.91,70.86,5.76,5.72
-5.02,-1.86,-5.42,-2.08,5.35,69.71,5.8,68.96,5.66,5.62
-5.43,-1.64,-5.85,-1.92,5.67,73.24,6.16,71.87,6.0,5.96
-4.74,-1.41,-5.06,-1.58,4.94,73.38,5.31,72.63,5.19,5.16
-5.67,-1.41,-6.04,-1.58,5.85,76.01,6.25,75.31,6.12,6.09
-5.43,-1.2,-5.85,-1.35,5.56,77.56,6.01,76.98,5.86,5.83
-6.75,-1.07,-7.38,-1.21,6.84,81.01,7.47,80.69,7.27,7.22
-6.44,-1.35,-7.06,-1.52,6.58,78.15,7.23,77.85,7.02,6.97
-6.4,-0.66,-7.04,-0.83,6.44,84.08,7.09,83.25,6.88,6.83
-5.63,-0.7,-6.33,-0.98,5.67,82.93,6.41,81.21,6.17,6.11
-5.0,-0.6,-6.04,-1.15,5.04,83.14,6.15,79.25,5.79,5.71
-4.81,-0.92,-5.77,-1.4,4.9,79.19,5.94,76.39,5.61,5.52
-4.29,-1.2,-5.23,-1.63,4.45,74.32,5.48,72.73,5.15,5.07
-4.29,-1.46,-5.15,-2.11,4.53,71.21,5.56,67.75,5.23,5.15
-4.09,-1.65,-4.9,-2.29,4.41,68.1,5.41,64.91,5.09,5.01
