u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.3,-2.61,4.81,-2.88,5.03,301.2,5.61,300.85,5.42,5.38
6.15,-2.23,6.77,-2.46,6.54,289.94,7.2,289.95,6.99,6.94
6.41,-1.69,7.08,-1.83,6.62,284.8,7.32,284.51,7.1,7.04
6.91,-0.41,7.65,-0.48,6.92,273.39,7.66,273.59,7.42,7.37
7.04,0.6,7.86,0.67,7.06,265.16,7.88,265.15,7.62,7.55
7.16,1.95,7.94,2.15,7.42,254.78,8.22,254.87,7.97,7.9
5.47,2.36,6.29,2.63,5.96,246.71,6.82,247.35,6.54,6.47
3.75,-0.25,4.67,-0.21,3.76,273.81,4.67,272.55,4.38,4.31
4.04,-0.72,5.09,-0.67,4.1,280.12,5.13,277.46,4.8,4.72
3.88,-1.01,4.9,-1.06,4.01,284.52,5.01,282.24,4.69,4.61
3.67,-0.97,4.75,-0.87,3.79,284.84,4.83,280.42,4.5,4.42
3.32,-1.69,4.48,-1.58,3.73,296.99,4.75,289.45,4.42,4.34
3.42,-2.8,4.77,-2.92,4.42,309.3,5.59,301.42,5.22,5.12
3.93,-2.93,5.34,-3.19,4.9,306.73,6.22,300.85,5.79,5.69
4.11,-2.61,5.61,-2.77,4.87,302.41,6.26,296.29,5.81,5.7
4.49,-3.25,6.07,-3.81,5.54,305.88,7.17,302.15,6.64,6.52
4.61,-2.78,6.15,-3.27,5.38,301.03,6.97,298.01,6.46,6.33
4.36,-1.83,5.77,-2.17,4.73,292.73,6.17,290.57,5.71,5.59
3.42,0.24,4.59,0.06,3.42,265.9,4.59,269.23,4.21,4.12
-0.38,3.0,-0.63,3.56,3.02,172.68,3.62,170.05,3.43,3.38
-2.77,2.83,-3.52,3.21,3.96,135.54,4.77,132.33,4.51,4.44
-3.73,1.91,-3.92,1.9,4.19,117.09,4.35,115.83,4.3,4.29
-4.11,1.13,-4.31,1.15,4.26,105.37,4.46,104.88,4.4,4.38
-4.01,0.09,-4.19,0.02,4.02,91.3,4.19,90.28,4.13,4.12
-2.57,-0.0,-2.58,-0.04,2.57,90.0,2.58,89.07,2.58,2.58
-1.44,0.35,-1.4,0.33,1.48,103.54,1.44,103.42,1.45,1.45
-0.78,0.5,-0.75,0.58,0.93,122.69,0.95,127.88,0.94,0.94
-0.62,1.88,-0.48,1.98,1.98,161.75,2.04,166.4,2.02,2.01
-2.85,2.26,-2.88,2.4,3.63,128.39,3.74,129.81,3.71,3.7
-6.71,1.91,-7.08,2.02,6.98,105.87,7.37,105.93,7.24,7.21
-7.53,2.39,-8.13,2.5,7.9,107.57,8.5,107.1,8.31,8.26
-7.63,3.08,-8.4,3.33,8.23,111.96,9.03,111.65,8.78,8.71
-7.51,3.02,-8.29,3.31,8.09,111.87,8.93,111.78,8.66,8.6
-6.88,2.39,-7.61,2.67,7.28,109.12,8.06,109.33,7.81,7.75
-7.1,1.7,-7.94,1.9,7.3,103.44,8.16,103.43,7.89,7.82
-6.92,0.53,-7.71,0.6,6.94,94.41,7.73,94.48,7.48,7.41
-6.1,-0.12,-6.83,-0.04,6.1,88.83,6.83,89.65,6.6,6.54
-5.28,0.32,-5.9,0.54,5.28,93.44,5.92,95.26,5.72,5.67
-4.68,0.32,-5.46,0.58,4.69,93.88,5.49,96.11,5.24,5.17
-4.62,0.44,-5.21,0.63,4.64,95.48,5.25,96.85,5.05,5.0
-4.71,1.01,-5.33,1.25,4.82,102.1,5.48,103.19,5.27,5.22
-4.18,1.2,-4.88,1.48,4.35,105.97,5.1,106.88,4.86,4.8
