u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
2.11,-0.95,2.28,-1.0,2.31,294.2,2.49,293.69,2.43,2.42
2.4,1.35,2.55,1.42,2.75,240.63,2.92,240.83,2.86,2.85
1.92,2.74,2.09,2.81,3.34,215.11,3.51,216.65,3.45,3.44
1.58,3.46,1.78,3.65,3.81,204.61,4.06,205.96,3.98,3.96
0.32,4.57,0.51,4.84,4.58,184.05,4.87,186.05,4.78,4.75
-3.02,4.41,-3.17,4.75,5.34,145.57,5.71,146.26,5.59,5.56
-6.92,2.15,-7.57,2.3,7.24,107.25,7.91,106.87,7.7,7.64
-5.89,0.56,-6.31,0.56,5.92,95.45,6.33,95.09,6.2,6.17
-4.71,1.1,-4.98,1.12,4.83,103.15,5.11,102.72,5.02,5.0
-4.87,0.66,-5.22,0.69,4.91,97.74,5.26,97.51,5.15,5.12
-4.65,-0.29,-5.21,-0.4,4.66,86.47,5.23,85.56,5.05,5.0
-3.82,-0.51,-4.49,-0.7,3.85,82.37,4.55,81.14,4.32,4.27
-2.53,-1.08,-3.32,-1.46,2.75,66.79,3.63,66.2,3.35,3.28
-1.51,-1.82,-2.15,-2.32,2.36,39.63,3.16,42.77,2.91,2.84
-0.81,-2.08,-1.08,-2.64,2.23,21.24,2.85,22.21,2.65,2.6
0.78,-2.39,1.48,-2.44,2.52,341.96,2.85,328.81,2.74,2.72
-0.5,-3.14,0.04,-3.59,3.18,9.11,3.59,359.36,3.46,3.43
-0.9,-3.45,-0.64,-4.54,3.56,14.64,4.58,8.08,4.25,4.18
-1.19,-3.81,-1.1,-5.2,3.99,17.31,5.32,11.88,4.89,4.79
-1.42,-4.71,-1.45,-6.34,4.92,16.82,6.51,12.91,6.0,5.87
-1.25,-4.98,-1.37,-6.82,5.14,14.05,6.96,11.39,6.37,6.23
-1.57,-5.28,-1.72,-6.12,5.51,16.6,6.35,15.68,6.08,6.02
-1.55,-6.09,-1.63,-6.65,6.29,14.26,6.85,13.73,6.67,6.62
-0.91,-5.97,-0.94,-6.48,6.04,8.69,6.55,8.23,6.38,6.34
-0.06,-4.7,0.03,-5.06,4.7,0.76,5.06,359.66,4.94,4.91
-0.03,-2.58,0.05,-2.78,2.58,0.57,2.78,359.05,2.72,2.7
-0.28,-1.14,-0.25,-1.19,1.17,13.64,1.21,11.89,1.2,1.2
-0.09,-0.0,-0.02,0.05,0.09,90.0,0.05,160.31,0.06,0.06
-0.56,1.07,-0.52,1.12,1.21,152.35,1.24,155.34,1.23,1.23
-3.17,1.04,-3.25,1.02,3.34,108.1,3.41,107.37,3.38,3.38
-7.54,0.71,-8.11,0.64,7.57,95.4,8.13,94.52,7.95,7.91
-7.27,0.56,-7.86,0.47,7.29,94.43,7.87,93.43,7.68,7.64
-6.33,-0.04,-6.92,-0.11,6.33,89.67,6.92,89.1,6.73,6.68
-5.38,-0.35,-5.92,-0.47,5.39,86.28,5.94,85.49,5.76,5.72
-4.42,-1.05,-5.16,-1.26,4.54,76.65,5.32,76.26,5.07,5.01
-3.55,-1.95,-4.63,-2.49,4.05,61.29,5.26,61.69,4.87,4.77
-2.83,-2.9,-3.83,-3.69,4.05,44.23,5.32,46.05,4.91,4.82
-2.31,-3.2,-3.12,-4.16,3.95,35.75,5.2,36.82,4.8,4.7
-2.21,-4.32,-2.9,-5.83,4.85,27.03,6.51,26.45,5.98,5.85
-1.11,-4.76,-1.14,-6.48,4.89,13.14,6.58,9.99,6.04,5.9
-1.07,-5.33,-0.89,-7.11,5.44,11.38,7.16,7.17,6.61,6.47
-1.04,-5.64,-0.69,-7.51,5.74,10.41,7.54,5.28,6.96,6.82
-1.04,-5.94,-0.65,-7.98,6.03,9.9,8.0,4.64,7.37,7.22
-1.12,-6.48,-0.71,-8.73,6.58,9.85,8.75,4.65,8.05,7.88
-1.51,-6.89,-1.19,-9.35,7.05,12.37,9.42,7.28,8.66,8.48
-1.03,-7.45,-0.72,-8.86,7.52,7.84,8.89,4.67,8.45,8.34
-0.43,-6.18,-0.05,-6.76,6.2,3.95,6.76,0.44,6.58,6.53
1.21,-4.92,1.5,-5.12,5.07,346.19,5.34,343.72,5.25,5.23
2.06,-2.49,2.33,-2.61,3.23,320.36,3.49,318.28,3.41,3.39
0.57,-0.31,0.72,-0.31,0.65,298.58,0.78,293.54,0.74,0.73
-0.59,0.66,-0.56,0.64,0.89,138.37,0.85,138.75,0.86,0.87
0.7,0.88,0.84,0.83,1.12,218.62,1.18,225.47,1.16,1.16
-3.21,2.45,-3.36,2.55,4.04,127.34,4.21,127.17,4.16,4.14
-6.81,0.15,-7.2,0.08,6.81,91.27,7.2,90.63,7.07,7.04
-7.29,-1.67,-7.9,-1.89,7.48,77.08,8.12,76.56,7.92,7.87
-7.3,-2.18,-8.01,-2.45,7.62,73.35,8.38,72.99,8.13,8.07
-6.61,-3.64,-7.23,-4.11,7.55,61.15,8.31,60.41,8.07,8.01
-5.45,-3.71,-6.23,-4.31,6.59,55.8,7.57,55.34,7.26,7.18
-4.75,-3.64,-5.83,-4.69,5.98,52.54,7.49,51.19,7.0,6.89
-4.64,-4.14,-5.77,-5.69,6.21,48.26,8.1,45.43,7.49,7.35
-4.09,-4.9,-4.91,-6.64,6.38,39.86,8.26,36.52,7.65,7.51
-3.44,-5.04,-3.93,-6.89,6.11,34.3,7.93,29.74,7.34,7.2
-2.89,-5.91,-3.17,-7.92,6.58,26.11,8.53,21.83,7.9,7.75
-0.96,-7.65,-0.52,-9.93,7.71,7.17,9.94,3.01,9.22,9.05
-0.33,-7.77,0.26,-9.95,7.77,2.41,9.95,358.52,9.25,9.08
-0.33,-7.39,0.26,-9.48,7.4,2.53,9.48,358.45,8.81,8.65
-0.71,-6.67,-0.04,-8.73,6.7,6.11,8.73,0.28,8.08,7.92
-0.18,-5.93,0.83,-7.64,5.93,1.74,7.68,353.8,7.12,6.98
-0.47,-6.09,0.56,-7.83,6.11,4.38,7.85,355.88,7.29,7.15
-0.22,-6.28,0.77,-8.03,6.29,1.98,8.06,354.54,7.49,7.35
0.63,-5.9,1.37,-6.88,5.94,353.89,7.01,348.77,6.67,6.58
1.31,-5.65,1.67,-6.12,5.8,346.97,6.35,344.76,6.17,6.13
5.04,-3.67,5.74,-4.01,6.24,306.05,7.01,304.94,6.76,6.7
8.16,-0.51,9.09,-0.75,8.18,273.58,9.12,274.7,8.81,8.74
9.65,-3.86,10.79,-4.25,10.39,291.79,11.59,291.49,11.21,11.11
10.12,-4.04,11.33,-4.43,10.9,291.78,12.17,291.37,11.76,11.66
9.65,-2.52,10.79,-2.76,9.97,284.65,11.14,284.37,10.76,10.67
6.64,-2.97,7.32,-3.31,7.27,294.1,8.04,294.32,7.79,7.73
4.78,-2.62,5.39,-2.93,5.45,298.74,6.13,298.59,5.91,5.86
0.36,3.68,0.62,3.81,3.7,185.6,3.86,189.28,3.81,3.8
-2.86,7.28,-3.43,8.1,7.82,158.56,8.8,157.05,8.48,8.41
1.11,7.47,1.28,8.4,7.56,188.45,8.5,188.66,8.19,8.12
1.97,5.27,2.26,5.99,5.62,200.52,6.41,200.69,6.15,6.09
2.79,5.68,3.23,6.43,6.33,206.21,7.2,206.67,6.92,6.85
2.86,6.34,3.29,7.21,6.95,204.26,7.93,204.54,7.61,7.54
3.29,6.55,3.68,7.26,7.33,206.69,8.14,206.91,7.88,7.82
2.82,6.14,3.23,6.91,6.76,204.67,7.63,205.04,7.35,7.28
2.06,4.34,2.33,4.99,4.81,205.37,5.51,204.97,5.28,5.23
1.36,3.88,1.62,4.6,4.11,199.33,4.88,199.41,4.63,4.57
1.3,2.23,1.51,2.76,2.58,210.18,3.15,208.73,2.97,2.92
1.17,2.78,1.39,3.48,3.02,202.88,3.74,201.76,3.51,3.45
0.0,2.81,0.05,3.48,2.81,180.0,3.48,180.76,3.26,3.21
0.28,4.61,0.25,5.0,4.62,183.43,5.0,182.86,4.88,4.85
-0.32,3.25,-0.47,3.42,3.26,174.31,3.45,172.22,3.39,3.38
0.06,3.06,-0.03,3.19,3.06,181.17,3.19,179.46,3.15,3.14
-2.37,2.61,-2.64,2.73,3.53,137.74,3.8,136.02,3.71,3.69
-3.54,2.55,-4.03,2.67,4.37,125.71,4.83,123.56,4.68,4.65
-3.68,2.3,-4.0,2.42,4.34,121.95,4.67,121.21,4.57,4.54
-4.28,2.11,-4.58,2.19,4.77,116.23,5.07,115.55,4.98,4.95
-3.63,2.87,-3.95,3.09,4.63,128.33,5.02,128.05,4.89,4.86
-4.79,2.24,-5.18,2.36,5.29,115.0,5.7,114.46,5.57,5.53
-4.28,3.37,-4.89,3.64,5.45,128.23,6.09,126.68,5.88,5.83
-4.98,2.36,-5.68,2.48,5.51,115.37,6.2,113.61,5.98,5.92
-5.49,1.16,-6.15,1.14,5.61,101.95,6.26,100.51,6.05,6.0
-5.38,0.31,-6.01,0.27,5.39,93.32,6.02,92.54,5.81,5.77
-5.29,-0.54,-5.95,-0.7,5.32,84.21,5.99,83.28,5.77,5.72
-5.05,-1.21,-5.81,-1.4,5.19,76.53,5.97,76.4,5.72,5.66
-4.93,-3.26,-5.73,-3.62,5.91,56.53,6.78,57.69,6.5,6.43
-5.46,-5.29,-6.47,-6.04,7.61,45.92,8.85,46.99,8.45,8.35
-4.61,-5.74,-5.55,-6.68,7.36,38.8,8.69,39.74,8.26,8.16
-4.36,-4.67,-5.26,-5.51,6.39,43.09,7.61,43.67,7.22,7.12
-3.52,-3.72,-4.38,-4.46,5.12,43.4,6.25,44.49,5.89,5.8
-4.43,-4.45,-5.41,-5.27,6.28,44.83,7.56,45.74,7.15,7.05
-4.33,-5.0,-5.15,-5.73,6.62,40.85,7.7,41.95,7.35,7.27
-4.23,-5.04,-4.98,-5.79,6.58,39.99,7.64,40.68,7.3,7.21
-4.0,-4.85,-4.64,-5.65,6.29,39.52,7.31,39.37,6.98,6.9
-4.15,-5.86,-4.76,-6.66,7.19,35.32,8.19,35.53,7.87,7.79
-4.31,-6.24,-4.84,-7.04,7.58,34.61,8.54,34.5,8.23,8.16
-4.63,-6.46,-5.12,-7.24,7.95,35.61,8.87,35.26,8.58,8.5
-4.65,-7.13,-5.17,-8.02,8.51,33.15,9.54,32.79,9.21,9.13
-3.87,-6.74,-4.31,-7.59,7.77,29.85,8.72,29.6,8.42,8.34
-4.31,-4.98,-4.79,-5.59,6.58,40.85,7.36,40.62,7.11,7.05
-3.35,-2.66,-3.59,-3.04,4.27,51.53,4.71,49.73,4.57,4.53
-4.14,-4.53,-4.51,-5.09,6.14,42.45,6.8,41.57,6.59,6.54
-3.51,-4.21,-3.69,-4.62,5.48,39.83,5.91,38.58,5.77,5.74
-4.07,-2.31,-4.34,-2.53,4.68,60.43,5.03,59.78,4.91,4.89
-4.29,-2.54,-4.9,-3.03,4.99,59.33,5.76,58.31,5.51,5.45
-4.0,-3.14,-4.73,-3.79,5.09,51.86,6.06,51.28,5.75,5.67
-3.97,-4.07,-4.76,-4.97,5.68,44.29,6.88,43.72,6.5,6.4
-3.59,-5.6,-4.24,-6.98,6.65,32.68,8.17,31.28,7.68,7.56
-3.73,-4.76,-4.39,-6.22,6.05,38.06,7.61,35.19,7.11,6.98
-4.14,-4.95,-4.87,-6.45,6.45,39.91,8.08,37.04,7.56,7.43
-3.47,-5.32,-4.03,-6.87,6.35,33.07,7.97,30.36,7.45,7.32
-2.96,-5.05,-3.42,-6.48,5.85,30.35,7.33,27.79,6.85,6.74
-2.38,-4.92,-2.79,-6.36,5.47,25.82,6.95,23.71,6.47,6.36
-0.45,-4.95,-0.41,-6.31,4.97,5.18,6.33,3.7,5.89,5.78
-0.47,-5.26,-0.41,-6.63,5.28,5.15,6.64,3.52,6.2,6.1
-1.14,-5.3,-1.19,-6.69,5.42,12.1,6.79,10.07,6.35,6.24
-1.17,-5.61,-1.3,-6.91,5.73,11.81,7.03,10.63,6.61,6.51
0.64,-4.02,0.73,-4.88,4.07,351.0,4.94,351.46,4.66,4.59
0.42,-3.9,0.64,-4.65,3.93,353.82,4.69,352.18,4.45,4.39
