u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.15,-3.02,5.63,-3.36,5.97,300.37,6.55,300.81,6.36,6.32
6.34,-2.58,6.98,-2.83,6.85,292.12,7.54,292.09,7.31,7.26
6.66,-2.51,7.44,-2.75,7.12,290.65,7.93,290.29,7.67,7.61
7.67,-0.78,8.55,-0.85,7.71,275.84,8.59,275.71,8.31,8.24
8.01,-0.53,8.92,-0.56,8.03,273.81,8.94,273.61,8.65,8.58
8.45,-0.19,9.4,-0.23,8.45,271.27,9.4,271.4,9.1,9.02
6.32,0.88,7.21,0.98,6.38,262.07,7.28,262.27,6.99,6.92
3.93,2.14,4.48,2.35,4.48,241.42,5.06,242.29,4.87,4.83
2.53,-1.66,3.11,-1.96,3.03,303.37,3.67,302.25,3.47,3.41
2.56,-4.49,3.25,-5.63,5.17,330.28,6.5,329.98,6.07,5.97
2.31,-6.34,2.94,-7.88,6.75,340.03,8.42,339.54,7.88,7.75
2.97,-6.47,3.82,-8.05,7.12,335.34,8.91,334.63,8.33,8.19
5.08,-5.96,6.38,-7.45,7.84,319.56,9.81,319.4,9.17,9.02
6.69,-5.17,8.39,-6.36,8.46,307.72,10.53,307.18,9.86,9.7
7.1,-3.75,8.82,-4.63,8.03,297.87,9.97,297.69,9.34,9.19
8.21,-2.59,10.28,-3.34,8.61,287.51,10.81,287.98,10.1,9.93
8.12,-1.26,10.22,-1.54,8.21,278.83,10.34,278.59,9.65,9.49
7.64,-1.13,9.58,-1.1,7.72,278.42,9.64,276.57,9.02,8.87
7.2,-1.57,9.22,-1.71,7.37,282.28,9.38,280.5,8.73,8.58
7.96,-1.82,10.08,-2.02,8.16,282.91,10.28,281.35,9.6,9.43
8.14,-1.57,10.08,-1.86,8.29,280.94,10.24,280.44,9.62,9.46
9.54,-3.21,11.09,-3.65,10.06,288.6,11.68,288.21,11.16,11.03
12.21,-2.07,13.93,-2.27,12.39,279.64,14.11,279.27,13.55,13.42
12.93,-1.03,14.66,-1.15,12.97,274.57,14.7,274.47,14.14,14.01
12.01,-0.44,13.57,-0.44,12.02,272.09,13.58,271.85,13.08,12.96
12.33,-0.35,13.84,-0.33,12.33,271.61,13.85,271.38,13.36,13.24
12.36,-1.32,13.95,-1.42,12.43,276.09,14.02,275.8,13.51,13.38
13.77,-0.62,15.61,-0.58,13.79,272.6,15.63,272.14,15.03,14.89
13.62,0.6,15.49,0.77,13.63,267.47,15.51,267.15,14.91,14.76
11.67,0.76,13.34,1.0,11.7,266.27,13.38,265.71,12.84,12.71
10.31,-0.18,11.59,-0.08,10.32,271.01,11.59,270.41,11.18,11.08
8.08,0.22,9.13,0.33,8.09,268.43,9.14,267.9,8.8,8.72
6.45,0.03,7.36,0.15,6.45,269.7,7.36,268.86,7.07,7.0
4.92,-1.19,6.05,-1.25,5.06,283.63,6.18,281.68,5.82,5.73
3.33,-1.79,4.49,-2.02,3.78,298.34,4.92,294.26,4.55,4.46
-1.65,0.4,-1.37,0.1,1.7,103.54,1.38,94.24,1.48,1.51
-3.92,0.6,-5.03,0.54,3.97,98.64,5.06,96.14,4.71,4.62
-2.84,-0.57,-3.57,-0.81,2.9,78.61,3.66,77.14,3.41,3.36
-3.41,-0.79,-4.17,-1.19,3.5,76.87,4.34,74.07,4.07,4.0
-3.04,0.56,-3.77,0.39,3.09,100.49,3.79,95.96,3.57,3.51
-3.63,0.69,-4.25,0.39,3.69,100.73,4.27,95.27,4.08,4.04
