u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
1.13,2.5,1.2,2.56,2.74,204.27,2.83,205.02,2.8,2.79
-1.03,0.56,-1.06,0.53,1.17,118.66,1.19,116.39,1.18,1.18
-1.09,-1.59,-1.05,-1.79,1.93,34.51,2.08,30.43,2.03,2.02
-1.75,0.66,-1.88,0.55,1.87,110.66,1.96,106.39,1.93,1.92
-3.03,2.22,-3.2,2.21,3.75,126.23,3.89,124.72,3.84,3.83
-5.55,1.31,-5.89,1.31,5.7,103.3,6.04,102.56,5.93,5.9
-6.23,0.78,-6.57,0.68,6.28,97.16,6.61,95.9,6.5,6.48
-6.05,2.09,-6.36,2.05,6.4,109.07,6.68,107.91,6.59,6.57
-6.7,1.84,-7.07,1.8,6.95,105.37,7.3,104.31,7.19,7.16
-6.82,2.12,-7.5,2.19,7.14,107.28,7.81,106.26,7.59,7.54
-6.71,2.24,-7.81,2.45,7.08,108.47,8.18,107.39,7.83,7.74
-6.71,1.46,-7.98,1.67,6.87,102.3,8.15,101.82,7.74,7.64
-7.14,0.12,-8.62,0.12,7.14,91.0,8.62,90.83,8.15,8.03
-7.2,-1.21,-8.89,-1.55,7.3,80.47,9.02,80.09,8.47,8.33
-6.7,-0.65,-8.29,-0.99,6.74,84.5,8.35,83.19,7.83,7.7
-6.77,-0.71,-8.04,-0.92,6.81,83.99,8.09,83.48,7.68,7.58
-6.71,-1.77,-7.99,-2.28,6.94,75.25,8.31,74.04,7.87,7.76
-5.87,-2.51,-7.32,-3.51,6.38,66.85,8.12,64.35,7.56,7.42
-4.47,-1.5,-5.26,-2.99,4.71,71.5,6.05,60.41,5.62,5.51
-3.96,-5.84,-3.77,-8.12,7.06,34.12,8.95,24.91,8.34,8.19
-0.78,-8.64,-0.61,-11.22,8.68,5.18,11.24,3.1,10.42,10.22
0.02,-4.05,0.2,-5.74,4.05,359.65,5.75,358.05,5.2,5.07
-0.44,-6.74,-0.4,-8.05,6.76,3.71,8.06,2.86,7.64,7.54
0.43,-9.58,0.5,-10.75,9.59,357.41,10.76,357.34,10.38,10.29
1.27,-12.33,1.45,-13.49,12.4,354.1,13.57,353.88,13.19,13.1
1.99,-11.86,2.27,-12.99,12.03,350.47,13.18,350.1,12.81,12.72
2.99,-11.0,3.36,-11.95,11.39,344.8,12.42,344.28,12.09,12.01
4.33,-10.22,4.74,-11.07,11.1,337.04,12.04,336.82,11.74,11.66
4.36,-8.29,4.84,-8.97,9.36,332.26,10.19,331.66,9.93,9.86
3.67,-6.63,4.15,-7.38,7.58,331.03,8.47,330.65,8.18,8.11
4.17,-7.13,4.65,-7.71,8.26,329.69,9.01,328.91,8.77,8.71
3.39,-6.63,3.84,-7.28,7.45,332.92,8.23,332.22,7.98,7.92
1.02,-5.79,1.3,-6.54,5.88,349.96,6.67,348.74,6.42,6.35
-0.44,-6.83,-0.2,-8.2,6.84,3.7,8.2,1.38,7.77,7.66
-0.72,-8.35,-0.47,-10.24,8.38,4.94,10.25,2.65,9.64,9.5
-1.18,-9.62,-1.21,-12.06,9.69,7.01,12.12,5.75,11.34,11.15
1.84,-7.47,1.87,-9.43,7.69,346.19,9.61,348.81,9.0,8.85
0.01,-7.31,-0.37,-9.58,7.31,359.94,9.59,2.23,8.85,8.68
-1.65,-11.83,-1.95,-14.1,11.95,7.92,14.24,7.89,13.5,13.32
-2.11,-12.67,-2.56,-15.35,12.84,9.47,15.56,9.47,14.69,14.47
-3.42,-14.33,-4.03,-16.87,14.73,13.42,17.34,13.45,16.5,16.3
-0.47,-16.41,-0.54,-19.22,16.42,1.63,19.23,1.6,18.32,18.1
-0.93,-15.79,-1.04,-18.47,15.82,3.38,18.49,3.21,17.63,17.42
