u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-12.98,-1.54,-14.36,-1.85,13.07,83.21,14.47,82.67,14.15,14.05
-12.86,-1.41,-14.14,-1.79,12.94,83.74,14.25,82.8,13.94,13.86
-12.95,-0.67,-14.26,-0.97,12.97,87.04,14.29,86.1,13.98,13.9
-12.93,0.04,-14.17,-0.19,12.93,90.2,14.17,89.23,13.88,13.8
-13.61,0.73,-14.92,0.5,13.62,93.08,14.92,91.91,14.62,14.53
-13.42,0.82,-14.73,0.62,13.44,93.5,14.74,92.42,14.44,14.35
-13.19,0.79,-14.54,0.56,13.22,93.45,14.55,92.2,14.24,14.15
-12.76,0.36,-14.17,0.12,12.76,91.6,14.17,90.49,13.84,13.75
-11.69,0.79,-13.33,0.62,11.71,93.85,13.34,92.67,12.96,12.85
-10.88,-0.27,-12.45,-0.54,10.89,88.59,12.47,87.54,12.09,11.99
-9.81,-0.51,-11.49,-0.88,9.82,87.03,11.52,85.62,11.12,11.01
-9.44,-0.82,-11.21,-1.19,9.47,85.03,11.27,83.93,10.85,10.73
-9.68,-0.91,-11.55,-1.32,9.72,84.63,11.63,83.49,11.18,11.05
-9.31,-1.26,-11.15,-1.69,9.4,82.3,11.27,81.36,10.83,10.71
-8.94,-1.35,-10.77,-1.82,9.04,81.42,10.92,80.41,10.48,10.36
-8.56,-0.97,-10.36,-1.48,8.62,83.52,10.47,81.89,10.03,9.91
-8.68,-0.95,-10.55,-1.41,8.73,83.78,10.65,82.37,10.2,10.07
-8.5,-1.19,-10.3,-1.69,8.58,82.05,10.44,80.66,10.0,9.88
-8.03,-1.29,-9.77,-1.82,8.14,80.91,9.94,79.44,9.52,9.4
-6.92,-1.56,-8.55,-2.17,7.09,77.28,8.82,75.79,8.41,8.3
-6.21,-1.29,-7.64,-1.82,6.34,78.31,7.85,76.6,7.5,7.4
-7.51,-0.77,-8.16,-0.97,7.55,84.16,8.22,83.21,8.06,8.02
-7.97,-0.71,-8.6,-0.91,8.0,84.94,8.65,83.97,8.49,8.45
-7.97,-0.43,-8.6,-0.6,7.98,86.92,8.62,86.03,8.47,8.43
-7.79,0.41,-8.35,0.25,7.8,93.02,8.35,91.69,8.22,8.19
-8.42,1.22,-8.94,1.12,8.51,98.27,9.01,97.16,8.89,8.86
-8.38,2.12,-8.94,2.09,8.65,104.22,9.18,103.18,9.06,9.02
-8.87,3.46,-9.53,3.56,9.52,111.27,10.18,110.49,10.02,9.98
-9.21,3.23,-9.94,3.38,9.76,109.33,10.5,108.75,10.33,10.28
-9.79,2.98,-10.63,3.09,10.24,106.93,11.07,106.22,10.88,10.82
-10.22,2.05,-11.23,2.06,10.43,101.36,11.41,100.4,11.18,11.12
