u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
0.56,-11.21,0.9,-12.93,11.22,357.16,12.96,356.0,13.2,13.31
5.07,-7.72,6.21,-8.82,9.24,326.71,10.79,324.83,11.0,11.1
-1.38,-9.52,-0.81,-11.2,9.62,8.25,11.23,4.16,11.45,11.55
-0.26,-10.39,0.55,-12.49,10.39,1.43,12.5,357.46,12.79,12.92
4.85,-10.24,5.86,-11.82,11.34,334.65,13.19,333.65,13.45,13.57
5.38,-14.51,6.52,-16.7,15.47,339.65,17.93,338.68,18.27,18.42
5.47,-11.67,6.79,-13.63,12.89,334.88,15.23,333.53,15.55,15.69
7.41,-7.06,8.86,-8.2,10.24,313.65,12.07,312.77,12.32,12.44
7.03,-1.62,8.58,-1.52,7.21,283.02,8.72,280.02,8.92,9.02
6.47,-1.99,8.02,-2.05,6.77,287.14,8.28,284.35,8.49,8.58
8.0,0.78,9.41,0.95,8.04,264.45,9.46,264.25,9.66,9.74
7.19,1.62,8.47,1.9,7.37,257.31,8.67,257.38,8.85,8.94
6.63,1.9,7.73,2.24,6.9,254.02,8.05,253.82,8.21,8.28
6.04,1.93,7.11,2.34,6.34,252.29,7.48,251.76,7.64,7.71
5.76,3.21,6.72,3.79,6.59,240.9,7.72,240.58,7.87,7.94
3.8,4.42,4.39,5.08,5.83,220.67,6.71,220.85,6.83,6.89
3.99,5.2,4.58,5.82,6.55,217.47,7.4,218.2,7.52,7.57
4.11,4.73,4.73,5.28,6.27,220.96,7.09,221.84,7.2,7.25
4.26,3.73,5.02,4.39,5.67,228.79,6.67,228.86,6.81,6.87
4.26,2.64,5.16,3.3,5.01,238.2,6.12,237.39,6.28,6.35
3.79,3.45,4.62,4.25,5.13,227.7,6.28,227.42,6.44,6.51
4.18,2.93,4.48,3.41,5.1,235.0,5.63,232.79,5.7,5.74
3.8,3.46,4.07,3.83,5.14,227.72,5.59,226.74,5.65,5.68
3.77,3.62,4.05,3.86,5.23,226.2,5.59,226.36,5.64,5.66
3.4,3.93,3.67,4.17,5.2,220.84,5.56,221.35,5.61,5.63
3.37,4.37,3.57,4.65,5.52,217.64,5.86,217.56,5.91,5.93
3.06,4.09,3.2,4.36,5.1,216.82,5.41,216.26,5.45,5.47
2.31,3.74,2.37,3.95,4.4,211.67,4.61,211.03,4.64,4.65
1.84,4.18,1.91,4.39,4.57,203.78,4.78,203.55,4.81,4.83
1.37,3.87,1.44,4.07,4.1,199.52,4.32,199.44,4.35,4.36
1.03,3.74,1.06,3.95,3.88,195.38,4.09,195.06,4.12,4.13
1.0,4.02,1.0,4.22,4.15,193.96,4.34,193.32,4.37,4.38
-0.44,4.3,-0.51,4.5,4.33,174.19,4.53,173.53,4.56,4.57
-2.43,4.8,-2.81,5.27,5.38,153.15,5.97,151.96,6.05,6.09
-1.68,5.02,-1.96,5.53,5.29,161.47,5.87,160.51,5.95,5.98
-2.3,4.46,-2.68,4.97,5.02,152.66,5.64,151.64,5.73,5.77
-1.74,4.76,-2.08,5.34,5.07,159.93,5.73,158.7,5.83,5.87
-1.27,4.8,-1.62,5.38,4.96,165.13,5.62,163.25,5.71,5.75
-1.99,4.2,-2.58,4.96,4.65,154.68,5.59,152.56,5.72,5.78
-2.45,3.11,-3.39,3.69,3.96,141.75,5.01,137.41,5.16,5.22
-2.2,3.14,-3.28,3.55,3.84,145.02,4.83,137.26,4.97,5.03
-1.89,2.89,-2.89,3.3,3.45,146.89,4.39,138.73,4.51,4.57
-1.39,2.61,-2.26,3.02,2.96,152.0,3.77,143.22,3.88,3.93
-1.83,2.21,-2.55,2.55,2.87,140.4,3.6,134.96,3.71,3.75
