u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-3.12,-3.71,-3.29,-4.19,4.84,40.07,5.33,38.1,5.33,5.33
-4.18,-2.3,-4.35,-2.72,4.77,61.15,5.13,58.01,5.13,5.13
-6.51,3.43,-7.09,3.43,7.36,117.8,7.88,115.8,7.88,7.88
-2.4,-3.02,-2.57,-3.33,3.86,38.46,4.21,37.67,4.21,4.21
-2.9,-1.56,-3.04,-1.83,3.29,61.8,3.55,58.89,3.55,3.55
-4.21,-1.12,-4.45,-1.26,4.36,75.08,4.62,74.18,4.62,4.62
-5.46,-1.4,-5.8,-1.57,5.63,75.6,6.01,74.82,6.01,6.01
-5.42,-1.68,-5.93,-1.96,5.68,72.77,6.24,71.74,6.24,6.24
-5.17,-1.09,-5.68,-1.3,5.28,78.11,5.83,77.15,5.83,5.83
-3.86,-0.28,-4.57,-0.56,3.87,85.9,4.61,83.08,4.61,4.61
-4.66,-1.45,-5.76,-2.15,4.88,72.66,6.14,69.54,6.14,6.14
-4.13,-3.01,-5.23,-3.94,5.11,53.9,6.55,52.98,6.55,6.55
-3.14,-3.41,-4.07,-4.48,4.63,42.58,6.05,42.25,6.05,6.05
-3.04,-2.54,-3.8,-3.44,3.97,50.11,5.13,47.81,5.13,5.13
-2.76,-2.01,-3.38,-3.05,3.42,53.96,4.55,47.9,4.55,4.55
-1.23,-1.48,-2.08,-2.28,1.93,39.59,3.09,42.41,3.09,3.09
-1.33,-2.72,-1.98,-3.86,3.03,25.95,4.34,27.09,4.34,4.34
-2.08,-3.56,-2.63,-4.91,4.13,30.26,5.57,28.16,5.57,5.57
-2.12,-4.0,-2.35,-5.48,4.52,27.88,5.96,23.19,5.96,5.96
-0.97,-4.84,-0.76,-6.46,4.93,11.34,6.5,6.69,6.5,6.5
-0.44,-5.96,-0.27,-7.69,5.98,4.23,7.69,1.99,7.69,7.69
-0.88,-5.56,-0.74,-7.18,5.63,8.98,7.22,5.89,7.22,7.22
-0.44,-6.22,-0.34,-7.42,6.23,4.05,7.42,2.62,7.42,7.42
0.15,-7.25,0.3,-8.32,7.26,358.78,8.32,357.96,8.32,8.32
0.56,-6.66,0.7,-7.41,6.69,355.2,7.45,354.63,7.45,7.45
0.84,-4.67,1.05,-5.39,4.74,349.81,5.49,349.01,5.49,5.49
0.15,-3.49,0.32,-3.97,3.49,357.52,3.98,355.36,3.98,3.98
-1.53,-2.24,-1.6,-2.58,2.71,34.32,3.04,31.76,3.04,3.04
-2.99,0.22,-3.36,-0.06,3.0,94.28,3.36,89.05,3.36,3.36
-2.06,-0.34,-2.2,-0.51,2.09,80.65,2.26,76.94,2.26,2.26
-0.97,-0.25,-1.07,-0.38,1.0,75.69,1.14,70.26,1.14,1.14
-3.3,1.28,-3.74,1.28,3.54,111.2,3.95,108.83,3.95,3.95
