u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
1.74,3.37,1.98,3.4,3.8,207.34,3.94,210.25,3.94,3.94
0.25,2.9,0.38,2.9,2.92,184.86,2.93,187.56,2.93,2.93
-0.5,0.0,-0.43,-0.17,0.5,90.37,0.46,68.23,0.46,0.46
-1.47,0.88,-1.46,0.84,1.71,120.81,1.69,119.81,1.69,1.69
-3.93,1.81,-4.04,1.78,4.33,114.73,4.41,113.75,4.41,4.41
-5.93,1.12,-6.16,1.12,6.03,100.75,6.26,100.35,6.26,6.26
-5.4,1.19,-5.63,1.12,5.53,102.41,5.74,101.2,5.74,5.74
-4.93,2.4,-5.1,2.37,5.49,116.0,5.62,114.89,5.62,5.62
-4.9,2.62,-5.1,2.65,5.56,118.16,5.75,117.48,5.75,5.75
-5.26,2.68,-5.84,2.88,5.91,116.99,6.52,116.28,6.52,6.52
-5.29,2.42,-6.18,2.87,5.82,114.62,6.82,114.88,6.82,6.82
-4.14,1.95,-4.96,2.58,4.57,115.29,5.59,117.44,5.59,5.59
-3.07,0.99,-4.07,1.61,3.22,107.83,4.38,111.61,4.38,4.38
-3.0,-0.91,-4.18,-0.62,3.14,73.18,4.22,81.53,4.22,4.22
-2.6,-0.87,-3.7,-1.0,2.74,71.52,3.84,74.89,3.84,3.84
-2.14,-0.71,-2.97,-0.74,2.25,71.54,3.06,76.0,3.06,3.06
-2.41,-0.96,-3.34,-1.13,2.6,68.31,3.53,71.41,3.53,3.53
-2.23,-2.23,-3.09,-3.27,3.15,45.04,4.5,43.46,4.5,4.5
-1.64,-2.62,-2.4,-4.59,3.09,32.06,5.18,27.56,5.18,5.18
-1.33,-3.05,-1.67,-5.13,3.33,23.6,5.39,18.04,5.39,5.39
-0.72,-7.94,-0.79,-10.53,7.97,5.16,10.56,4.27,10.56,10.56
-0.04,-6.66,0.06,-9.33,6.66,0.31,9.33,359.62,9.33,9.33
-1.91,-6.47,-1.8,-7.99,6.74,16.43,8.19,12.71,8.19,8.19
-0.16,-10.22,-0.09,-11.42,10.22,0.89,11.42,0.45,11.42,11.42
1.99,-11.81,2.2,-12.9,11.98,350.42,13.08,350.33,13.08,13.08
2.87,-11.68,3.21,-12.81,12.03,346.22,13.2,345.94,13.2,13.2
2.93,-10.6,3.27,-11.58,10.99,344.55,12.04,344.24,12.04,12.04
4.24,-9.63,4.72,-10.41,10.52,336.26,11.43,335.63,11.43,11.43
3.55,-8.64,3.97,-9.32,9.34,337.64,10.12,336.93,10.12,10.12
3.36,-7.42,3.77,-8.03,8.14,335.62,8.87,334.85,8.87,8.87
2.62,-6.86,3.03,-7.54,7.34,339.12,8.12,338.11,8.12,8.12
1.31,-6.89,1.51,-7.5,7.01,349.26,7.65,348.62,7.65,7.65
-0.28,-6.35,-0.25,-7.27,6.36,2.55,7.28,1.97,7.28,7.28
0.12,-6.4,0.3,-7.78,6.4,358.91,7.78,357.82,7.78,7.78
0.38,-7.79,0.07,-9.68,7.8,357.2,9.68,359.59,9.68,9.68
0.63,-8.88,0.27,-11.32,8.9,355.95,11.32,358.62,11.32,11.32
0.1,-10.34,-0.46,-13.1,10.34,359.44,13.1,2.01,13.1,13.1
-0.15,-11.19,-0.61,-13.87,11.19,0.78,13.89,2.52,13.89,13.89
-0.34,-12.12,-0.75,-14.74,12.13,1.59,14.76,2.92,14.76,14.76
-1.02,-12.78,-1.4,-15.61,12.82,4.58,15.67,5.14,15.67,15.67
-1.52,-14.65,-1.9,-17.68,14.72,5.94,17.78,6.15,17.78,17.78
1.4,-15.52,1.61,-18.35,15.59,354.84,18.42,354.99,18.42,18.42
1.06,-14.96,1.12,-17.61,15.0,355.95,17.65,356.35,17.65,17.65
1.03,-15.37,1.16,-18.05,15.4,356.18,18.09,356.32,18.09,18.09
1.25,-14.19,1.42,-16.67,14.24,354.98,16.73,355.13,16.73,16.73
1.28,-14.69,1.45,-17.03,14.75,355.04,17.09,355.14,17.09,17.09
0.93,-15.64,1.11,-17.52,15.66,356.58,17.55,356.38,17.55,17.55
1.12,-17.1,1.3,-18.87,17.14,356.25,18.92,356.07,18.92,18.92
1.49,-17.32,1.73,-19.12,17.38,355.07,19.2,354.82,19.2,19.2
2.18,-17.61,2.42,-19.38,17.74,352.94,19.53,352.88,19.53,19.53
2.52,-16.17,2.83,-17.78,16.37,351.13,18.0,350.95,18.0,18.0
0.74,-13.52,0.98,-14.85,13.54,356.85,14.89,356.21,14.89,14.89
1.52,-13.21,1.83,-14.54,13.3,353.42,14.66,352.82,14.66,14.66
5.36,-12.87,6.04,-14.3,13.94,337.4,15.52,337.11,15.52,15.52
7.66,-9.09,8.58,-10.29,11.89,319.88,13.4,320.17,13.4,13.4
5.98,-5.26,6.83,-5.91,7.96,311.37,9.04,310.87,9.04,9.04
3.04,-4.64,4.04,-5.42,5.54,326.74,6.76,323.31,6.76,6.76
2.21,4.76,2.29,5.47,5.24,204.9,5.93,202.76,5.93,5.93
0.87,4.01,0.97,5.04,4.1,192.27,5.13,190.93,5.13,5.13
3.05,3.54,3.42,4.65,4.67,220.74,5.77,216.34,5.77,5.77
2.45,0.85,3.04,1.93,2.6,250.85,3.6,237.63,3.6,3.6
0.18,-1.61,0.45,-0.64,1.62,353.71,0.78,324.89,0.78,0.78
-5.84,-4.45,-7.46,-4.77,7.34,52.69,8.85,57.41,8.85,8.85
0.89,-7.83,1.69,-9.9,7.88,353.5,10.04,350.29,10.04,10.04
10.32,0.07,12.41,-0.24,10.32,269.62,12.41,271.12,12.41,12.41
7.97,5.48,9.0,6.3,9.67,235.5,10.98,235.0,10.98,10.98
7.0,3.64,8.03,4.23,7.89,242.53,9.08,242.25,9.08,9.08
6.69,4.05,7.58,4.63,7.82,238.85,8.89,238.61,8.89,8.89
4.67,5.14,5.22,5.72,6.94,222.27,7.74,222.38,7.74,7.74
3.3,5.67,3.61,6.14,6.56,210.21,7.13,210.42,7.13,7.13
1.46,5.55,1.56,5.99,5.74,194.78,6.19,194.61,6.19,6.19
-1.15,4.74,-1.22,5.05,4.88,166.31,5.19,166.37,5.19,5.19
-2.62,4.4,-2.69,4.71,5.12,149.2,5.42,150.27,5.42,5.42
-3.43,4.15,-3.56,4.42,5.38,140.41,5.68,141.14,5.68,5.68
-3.49,4.43,-3.66,4.7,5.64,141.73,5.96,142.07,5.96,5.96
-3.59,5.15,-3.76,5.42,6.28,145.12,6.6,145.26,6.6,6.6
-3.81,6.08,-4.01,6.46,7.18,147.96,7.6,148.16,7.6,7.6
-3.71,6.18,-3.88,6.52,7.21,148.99,7.59,149.21,7.59,7.59
-3.59,5.68,-3.82,5.98,6.72,147.73,7.1,147.43,7.1,7.1
-3.71,5.49,-3.95,5.83,6.63,145.95,7.04,145.91,7.04,7.04
-3.06,5.92,-3.3,6.3,6.67,152.71,7.11,152.37,7.11,7.11
-3.74,4.52,-4.08,4.89,5.87,140.39,6.37,140.17,6.37,6.37
-3.48,4.04,-4.1,4.73,5.34,139.25,6.26,139.05,6.26,6.26
-3.3,3.82,-3.95,4.65,5.05,139.23,6.1,139.64,6.1,6.1
-3.2,3.16,-3.89,4.13,4.5,134.68,5.67,136.74,5.67,5.67
-3.14,2.42,-4.0,3.32,3.96,127.64,5.19,129.71,5.19,5.19
-2.91,2.29,-3.84,3.12,3.71,128.19,4.95,129.07,4.95,4.95
-2.26,1.92,-3.02,2.71,2.97,130.28,4.06,131.88,4.06,4.06
-2.58,1.95,-3.37,2.75,3.23,127.14,4.35,129.17,4.35,4.35
-2.08,2.67,-2.91,3.5,3.38,142.11,4.55,140.25,4.55,4.55
-1.82,2.66,-2.76,3.49,3.23,145.63,4.44,141.68,4.44,4.44
-1.73,2.51,-2.7,3.26,3.05,145.42,4.24,140.36,4.24,4.24
-2.04,1.45,-3.11,2.27,2.5,125.36,3.85,126.12,3.85,3.85
-2.3,1.87,-2.83,2.18,2.97,129.06,3.57,127.66,3.57,3.57
-3.96,1.87,-4.2,2.01,4.38,115.3,4.65,115.59,4.65,4.65
-3.9,3.74,-4.13,4.02,5.4,133.84,5.77,134.19,5.77,5.77
-4.4,2.93,-4.63,3.13,5.29,123.68,5.6,124.07,5.6,5.6
-4.46,3.96,-4.7,4.23,5.97,131.6,6.32,132.03,6.32,6.32
-4.74,4.55,-4.98,4.82,6.57,133.82,6.93,134.06,6.93,6.93
-4.9,2.5,-5.13,2.6,5.5,117.01,5.75,116.84,5.75,5.75
-4.15,3.78,-4.32,3.95,5.61,132.29,5.85,132.4,5.85,5.85
-3.56,3.93,-3.72,4.1,5.3,137.87,5.54,137.75,5.54,5.54
-3.31,4.59,-3.45,4.76,5.66,144.2,5.88,144.09,5.88,5.88
-3.46,5.21,-3.63,5.45,6.26,146.38,6.55,146.29,6.55,6.55
-3.56,5.55,-3.72,5.82,6.59,147.36,6.91,147.4,6.91,6.91
-3.77,5.11,-4.01,5.45,6.35,143.57,6.76,143.64,6.76,6.76
-3.77,4.36,-4.28,4.9,5.76,139.17,6.51,138.89,6.51,6.51
-3.55,3.58,-4.13,4.26,5.04,135.24,5.93,135.92,5.93,5.93
-2.45,2.83,-3.04,3.51,3.74,139.03,4.64,139.13,4.64,4.64
-1.42,2.23,-2.08,3.09,2.64,147.49,3.73,146.16,3.73,3.73
-0.52,1.98,-1.15,2.84,2.05,165.29,3.07,158.03,3.07,3.07
-0.52,1.94,-1.05,2.94,2.01,164.94,3.12,160.39,3.12,3.12
-0.8,1.41,-1.36,2.45,1.63,150.43,2.81,150.97,2.81,2.81
-0.46,1.45,-0.99,2.39,1.52,162.39,2.59,157.58,2.59,2.59
-0.46,1.32,-1.08,2.29,1.4,160.92,2.54,154.67,2.54,2.54
-0.86,0.67,-1.59,1.46,1.09,127.78,2.16,132.47,2.16,2.16
-0.83,-0.1,-1.77,0.22,0.83,83.19,1.78,97.0,1.78,1.78
-1.87,0.25,-2.24,0.42,1.88,97.54,2.28,100.63,2.28,2.28
-1.96,0.31,-2.13,0.35,1.99,99.04,2.16,99.28,2.16,2.16
-1.4,0.78,-1.44,0.81,1.61,119.03,1.65,119.48,1.65,1.65
-1.9,1.72,-1.9,1.71,2.56,132.04,2.56,132.03,2.56,2.56
-2.31,2.09,-2.34,2.09,3.12,132.18,3.14,131.77,3.14,3.14
-2.22,2.28,-2.25,2.31,3.18,135.8,3.23,135.78,3.23,3.23
-2.53,4.0,-2.56,4.1,4.73,147.67,4.83,147.99,4.83,4.83
-3.21,4.9,-3.31,5.07,5.86,146.75,6.06,146.85,6.06,6.06
-3.09,5.65,-3.19,5.88,6.44,151.33,6.69,151.56,6.69,6.69
-2.46,6.37,-2.6,6.63,6.83,158.84,7.13,158.61,7.13,7.13
-2.53,6.42,-2.66,6.76,6.9,158.53,7.26,158.51,7.26,7.26
-3.21,5.61,-3.38,5.95,6.47,150.2,6.84,150.35,6.84,6.84
-3.46,4.89,-3.66,5.2,5.99,144.74,6.36,144.84,6.36,6.36
-2.02,3.8,-2.3,4.27,4.3,151.95,4.85,151.73,4.85,4.85
-0.93,1.76,-1.41,2.45,1.99,152.25,2.83,150.01,2.83,2.83
-0.49,0.42,-1.26,1.17,0.64,130.64,1.72,133.07,1.72,1.72
-0.61,-0.39,-1.54,0.33,0.72,57.14,1.58,102.25,1.58,1.58
-0.41,-1.07,-1.38,-0.79,1.15,21.21,1.59,60.13,1.59,1.59
-0.72,-2.18,-1.99,-1.96,2.3,18.19,2.79,45.4,2.79,2.79
-1.84,-2.29,-3.07,-2.8,2.94,38.73,4.15,47.66,4.15,4.15
-1.88,-2.81,-3.11,-4.04,3.38,33.72,5.1,37.61,5.1,5.1
-1.43,-3.21,-2.88,-4.44,3.52,24.05,5.3,32.98,5.3,5.3
-1.91,-2.69,-3.07,-4.03,3.29,35.33,5.07,37.25,5.07,5.07
