u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
-0.37,-3.69,-0.23,-4.87,3.71,5.8,4.87,2.73,4.87,4.87
2.83,-3.92,3.38,-4.5,4.83,324.16,5.63,323.06,5.63,5.63
-0.13,-4.35,0.22,-5.17,4.35,1.69,5.17,357.52,5.17,5.17
-1.18,-7.61,-1.21,-9.47,7.7,8.82,9.54,7.26,9.54,9.54
-1.0,-7.68,-0.88,-9.3,7.74,7.4,9.34,5.43,9.34,9.34
9.02,0.13,10.19,-0.29,9.03,269.16,10.19,271.61,10.19,10.19
3.43,-9.54,4.96,-11.43,10.14,340.21,12.46,336.56,12.46,12.46
8.7,-7.96,10.56,-9.2,11.79,312.46,14.01,311.04,14.01,14.01
9.7,-3.27,11.48,-3.64,10.23,288.62,12.05,287.6,12.05,12.05
8.67,-2.98,10.32,-3.32,9.17,288.99,10.84,287.84,10.84,10.84
8.68,0.53,10.19,0.77,8.69,266.53,10.22,265.69,10.22,10.22
7.77,0.59,9.14,0.83,7.79,265.67,9.18,264.81,9.18,9.18
6.03,0.74,7.13,1.09,6.07,262.98,7.21,261.31,7.21,7.21
4.97,0.8,5.93,1.15,5.03,260.8,6.04,259.0,6.04,6.04
3.54,2.73,4.2,3.49,4.47,232.38,5.46,230.24,5.46,5.46
1.21,4.91,1.42,5.73,5.06,193.88,5.91,193.91,5.91,5.91
2.08,5.66,2.46,6.72,6.03,200.22,7.16,200.13,7.16,7.16
2.74,6.18,3.19,7.28,6.76,203.89,7.94,203.66,7.94,7.94
2.61,6.87,3.02,7.9,7.35,200.79,8.46,200.9,8.46,8.46
1.96,6.47,2.3,7.6,6.76,196.86,7.94,196.87,7.94,7.94
1.62,5.22,1.82,6.25,5.46,197.22,6.51,196.25,6.51,6.51
1.37,6.22,1.61,7.04,6.37,192.39,7.23,192.85,7.23,7.23
1.65,5.39,1.82,6.0,5.63,197.04,6.27,196.89,6.27,6.27
1.96,4.8,2.1,5.24,5.18,202.25,5.65,201.82,5.65,5.65
1.84,4.08,1.97,4.42,4.48,204.25,4.84,204.06,4.84,4.84
2.0,4.08,2.1,4.36,4.55,206.05,4.84,205.71,4.84,4.84
1.34,4.21,1.41,4.52,4.42,197.68,4.73,197.34,4.73,4.73
0.63,4.08,0.63,4.36,4.13,188.7,4.4,188.16,4.4,4.4
0.81,3.77,0.81,4.04,3.86,192.16,4.13,191.36,4.13,4.13
0.91,3.61,0.8,3.88,3.73,194.11,3.97,191.69,3.97,3.97
1.31,3.24,1.24,3.45,3.5,202.04,3.66,199.8,3.66,3.66
0.5,4.83,0.37,5.17,4.86,185.95,5.18,184.05,5.18,5.18
-1.83,4.86,-2.21,5.4,5.19,159.31,5.84,157.71,5.84,5.84
-1.76,0.25,-2.35,0.29,1.78,98.06,2.37,96.94,2.37,2.37
-3.1,1.25,-3.96,1.21,3.34,111.97,4.14,107.06,4.14,4.14
-1.39,2.45,-2.14,2.86,2.82,150.53,3.57,143.13,3.57,3.57
-0.14,0.86,-0.77,1.34,0.87,170.57,1.54,150.17,1.54,1.54
1.79,-0.72,1.4,-0.45,1.93,292.06,1.47,287.66,1.47,1.47
-0.27,0.49,-0.96,0.9,0.56,151.28,1.32,133.09,1.32,1.32
-2.38,1.24,-3.27,1.52,2.68,117.59,3.6,114.91,3.6,3.6
-1.35,1.71,-2.07,2.08,2.18,141.59,2.94,135.12,2.94,2.94
-0.64,1.68,-1.4,1.92,1.8,159.16,2.38,143.85,2.38,2.38
0.26,2.55,-0.4,2.63,2.56,185.86,2.66,171.32,2.66,2.66
0.01,3.28,-0.48,3.46,3.28,180.13,3.49,172.05,3.49,3.49
-0.31,1.56,-0.45,1.17,1.59,168.83,1.25,159.1,1.25,1.25
0.72,0.56,0.93,-0.12,0.91,231.88,0.94,277.16,0.94,0.94
1.75,-0.12,1.92,-0.3,1.75,274.09,1.94,278.99,1.94,1.94
4.55,0.06,4.86,0.06,4.55,269.21,4.86,269.26,4.86,4.86
7.07,0.97,7.62,1.04,7.14,262.22,7.69,262.26,7.69,7.69
8.29,1.25,8.94,1.38,8.38,261.45,9.04,261.2,9.04,9.04
8.79,2.24,9.44,2.48,9.07,255.69,9.76,255.26,9.76,9.76
9.19,5.73,9.84,6.21,10.84,238.05,11.64,237.72,11.64,11.64
9.54,5.36,10.32,5.84,10.94,240.66,11.86,240.5,11.86,11.86
9.94,4.86,10.79,5.34,11.06,243.95,12.04,243.68,12.04,12.04
10.59,5.17,11.54,5.68,11.79,243.99,12.87,243.81,12.87,12.87
10.5,4.76,11.52,5.28,11.53,245.58,12.67,245.39,12.67,12.67
10.49,4.67,11.65,5.21,11.48,246.01,12.77,245.89,12.77,12.77
8.96,3.55,10.13,4.1,9.64,248.41,10.92,247.96,10.92,10.92
9.05,3.73,10.36,4.35,9.79,247.6,11.23,247.23,11.23,11.23
8.18,4.29,9.41,5.04,9.24,242.32,10.68,241.81,10.68,10.68
7.06,3.73,8.26,4.48,7.98,242.16,9.4,241.51,9.4,9.4
7.02,3.23,8.3,3.88,7.73,245.3,9.16,244.91,9.16,9.16
7.62,3.17,8.79,3.79,8.25,247.42,9.57,246.69,9.57,9.57
7.19,2.05,8.29,2.54,7.47,254.07,8.67,252.98,8.67,8.67
7.78,2.36,8.84,2.88,8.13,253.12,9.3,251.98,9.3,9.3
7.4,1.86,8.5,2.31,7.63,255.87,8.81,254.78,8.81,8.81
7.31,1.08,8.44,1.5,7.39,261.56,8.57,259.92,8.57,8.57
6.96,0.3,8.3,0.69,6.97,267.49,8.33,265.27,8.33,8.33
6.72,-0.07,7.99,0.18,6.72,270.57,7.99,268.72,7.99,7.99
8.54,-0.38,9.32,-0.23,8.54,272.52,9.32,271.43,9.32,9.32
9.5,2.11,10.42,2.46,9.73,257.46,10.71,256.74,10.71,10.71
9.41,3.24,10.29,3.62,9.95,251.0,10.91,250.65,10.91,10.91
