u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
5.39,1.62,5.77,1.72,5.63,253.27,6.02,253.37,6.02,6.02
4.43,2.93,4.77,3.13,5.31,236.5,5.71,236.68,5.71,5.71
4.43,3.62,4.77,3.82,5.72,230.74,6.11,231.29,6.11,6.11
4.02,3.49,4.39,3.73,5.32,229.0,5.76,229.65,5.76,5.76
4.61,4.61,5.02,4.92,6.52,224.98,7.03,225.57,7.03,7.03
4.73,5.05,5.18,5.49,6.92,223.17,7.55,223.32,7.55,7.55
3.58,6.89,3.99,7.5,7.76,207.48,8.5,208.02,8.5,8.5
3.71,7.85,4.12,8.54,8.68,205.26,9.48,205.74,9.48,9.48
3.05,8.22,3.39,9.04,8.77,200.36,9.65,200.58,9.65,9.65
3.55,8.03,3.96,8.92,8.78,203.83,9.76,203.91,9.76,9.76
3.98,7.52,4.56,8.72,8.51,207.88,9.84,207.61,9.84,9.84
3.02,7.93,3.43,9.16,8.48,200.84,9.78,200.52,9.78,9.78
3.39,8.15,3.84,9.45,8.82,202.61,10.2,202.12,10.2,10.2
3.3,8.75,3.64,9.84,9.35,200.68,10.49,200.32,10.49,10.49
2.58,7.44,2.79,8.43,7.87,199.16,8.88,198.29,8.88,8.88
2.8,7.18,3.14,8.35,7.71,201.3,8.92,200.63,8.92,8.92
2.02,6.53,2.29,7.77,6.83,197.21,8.1,196.46,8.1,8.1
1.93,6.75,2.07,7.88,7.02,195.99,8.15,194.72,8.15,8.15
1.25,6.66,1.31,7.76,6.77,190.6,7.87,189.6,7.87,7.87
1.13,6.82,1.13,7.96,6.91,189.37,8.04,188.05,8.04,8.04
0.44,7.93,0.4,9.13,7.95,183.16,9.14,182.52,9.14,9.14
0.31,8.34,0.35,9.4,8.35,182.15,9.41,182.12,9.41,9.41
0.4,8.12,0.44,9.04,8.13,182.85,9.06,182.77,9.06,9.06
0.75,8.44,0.79,9.32,8.47,185.08,9.35,184.82,9.35,9.35
1.0,8.88,1.0,9.66,8.93,186.43,9.71,185.91,9.71,9.71
0.5,8.47,0.5,9.26,8.49,183.38,9.27,183.09,9.27,9.27
0.12,8.19,0.12,8.95,8.2,180.87,8.95,180.8,8.95,8.95
-0.0,9.07,-0.0,9.82,9.07,180.0,9.82,180.0,9.82,9.82
0.28,9.19,0.31,10.01,9.19,181.74,10.01,181.79,10.01,10.01
0.41,8.94,0.34,9.7,8.95,182.61,9.7,182.0,9.7,9.7
-0.56,8.88,-0.66,9.7,8.9,176.4,9.72,176.1,9.72,9.72
-0.47,8.69,-0.57,9.51,8.7,176.92,9.53,176.56,9.53,9.53
-1.03,9.12,-1.2,10.08,9.18,173.59,10.15,173.23,10.15,10.15
-1.09,8.5,-1.29,9.59,8.56,172.7,9.68,172.31,9.68,9.68
-1.18,8.49,-1.49,9.86,8.57,172.09,9.97,171.4,9.97,9.97
-0.68,8.02,-0.99,9.39,8.05,175.15,9.45,173.98,9.45,9.45
-0.71,7.24,-0.99,8.58,7.28,174.38,8.64,173.41,8.64,8.64
-1.93,6.06,-2.41,7.26,6.36,162.36,7.65,161.63,7.65,7.65
-2.67,5.81,-3.29,6.95,6.4,155.34,7.68,154.69,7.68,7.68
-2.67,7.21,-3.29,8.47,7.69,159.69,9.09,158.8,9.09,9.09
-2.48,7.12,-3.04,8.29,7.54,160.76,8.82,159.88,8.82,8.82
-2.83,6.93,-3.38,8.06,7.49,157.82,8.74,157.29,8.74,8.74
-2.64,6.44,-3.19,7.5,6.96,157.7,8.15,156.97,8.15,8.15
-1.96,6.06,-2.47,7.13,6.37,162.12,7.54,160.86,7.54,7.54
-2.64,6.15,-3.26,7.21,6.7,156.79,7.92,155.69,7.92,7.92
-3.89,5.38,-4.44,6.06,6.64,144.14,7.51,143.8,7.51,7.51
-4.45,5.17,-4.93,5.71,6.82,139.26,7.55,139.22,7.55,7.55
-4.7,5.42,-5.18,5.89,7.17,139.05,7.85,138.69,7.85,7.85
-4.8,5.45,-5.28,5.89,7.26,138.65,7.91,138.16,7.91,7.91
-4.52,5.36,-4.93,5.73,7.01,139.87,7.56,139.31,7.56,7.56
-4.52,4.8,-4.89,5.14,6.59,136.74,7.1,136.43,7.1,7.1
-4.21,4.58,-4.58,4.86,6.22,137.47,6.68,136.68,6.68,6.68
-3.99,4.86,-4.33,5.17,6.29,140.64,6.74,140.05,6.74,6.74
-4.02,4.86,-4.39,5.17,6.31,140.44,6.78,139.64,6.78,6.78
-4.21,4.93,-4.58,5.2,6.48,139.51,6.93,138.6,6.93,6.93
-4.52,5.21,-4.93,5.54,6.89,139.04,7.42,138.37,7.42,7.42
-4.51,5.8,-4.99,6.28,7.35,142.09,8.02,141.51,8.02,8.02
-4.48,6.38,-5.2,7.2,7.79,144.93,8.88,144.17,8.88,8.88
-5.22,6.12,-6.25,7.26,8.05,139.56,9.58,139.27,9.58,9.58
-5.75,5.31,-6.85,6.41,7.83,132.73,9.38,133.11,9.38,9.38
-5.37,5.22,-6.47,6.36,7.49,134.16,9.07,134.48,9.07,9.07
-4.78,4.5,-5.98,5.67,6.56,133.27,8.24,133.46,8.24,8.24
-4.09,4.34,-5.46,5.51,5.96,136.72,7.76,135.23,7.76,7.76
-3.96,3.59,-5.34,4.77,5.35,132.22,7.16,131.76,7.16,7.16
-3.21,2.66,-4.66,3.56,4.17,129.68,5.87,127.39,5.87,5.87
-2.43,2.54,-3.85,3.23,3.52,136.27,5.03,130.02,5.03,5.03
-2.8,2.51,-4.36,3.2,3.76,131.84,5.4,126.26,5.4,5.4
-3.2,1.46,-5.03,1.97,3.52,114.45,5.4,111.43,5.4,5.4
-3.73,0.78,-5.7,0.78,3.81,101.8,5.75,97.76,5.75,5.75
-5.59,-0.21,-7.08,-0.56,5.6,87.82,7.1,85.46,7.1,7.1
-5.14,-1.55,-5.75,-1.9,5.37,73.15,6.06,71.7,6.06,6.06
-4.36,-1.8,-4.6,-2.04,4.72,67.53,5.03,66.03,5.03,5.03
-3.03,-3.08,-3.2,-3.39,4.32,44.45,4.66,43.29,4.66,4.66
-1.93,-3.15,-2.07,-3.46,3.69,31.57,4.03,30.94,4.03,4.03
-0.84,-3.18,-0.88,-3.42,3.29,14.83,3.53,14.35,3.53,3.53
0.47,-2.34,0.54,-2.47,2.38,348.71,2.53,347.78,2.53,2.53
0.81,-1.87,0.85,-2.01,2.04,336.53,2.18,337.11,2.18,2.18
1.28,-1.06,1.31,-1.12,1.66,309.61,1.73,310.6,1.73,1.73
0.56,-0.75,0.6,-0.81,0.93,322.99,1.01,323.64,1.01,1.01
-1.69,0.22,-1.69,0.15,1.7,97.45,1.69,95.14,1.69,1.69
-3.65,-0.34,-3.79,-0.41,3.67,84.65,3.81,83.81,3.81,3.81
-4.84,-0.5,-5.84,-0.6,4.87,84.15,5.87,84.15,5.87,5.87
-5.65,-0.93,-7.02,-1.28,5.72,80.65,7.13,79.69,7.13,7.13
