u50,v50,u100,v100,r50,d50,r100,d100,r_log,r_lin
4.48,5.91,5.27,6.87,7.42,217.2,8.66,217.51,9.22,9.57
3.65,6.1,4.2,6.96,7.11,210.9,8.13,211.12,8.59,8.88
2.2,6.55,2.44,7.23,6.91,198.58,7.63,198.65,7.97,8.17
2.39,5.96,2.6,6.48,6.42,201.82,6.98,201.83,7.23,7.39
2.58,5.65,2.75,6.1,6.21,204.56,6.69,204.3,6.91,7.05
1.84,5.84,1.88,6.35,6.12,197.49,6.63,196.44,6.85,7.0
1.06,6.09,1.06,6.6,6.18,189.9,6.69,189.14,6.92,7.07
0.35,5.9,0.25,6.45,5.91,183.37,6.46,182.18,6.7,6.86
-0.18,5.46,-0.32,5.98,5.47,178.11,5.99,176.97,6.22,6.37
-0.34,4.59,-0.44,5.14,4.6,175.76,5.16,175.09,5.41,5.57
-0.24,3.61,-0.35,4.4,3.62,176.15,4.41,175.5,4.77,5.0
-0.43,2.39,-0.57,3.21,2.43,169.81,3.26,170.0,3.64,3.88
-0.53,2.37,-0.6,3.15,2.43,167.43,3.21,169.29,3.56,3.78
-1.52,2.52,-1.66,3.34,2.94,148.89,3.73,153.58,4.08,4.31
-2.76,1.71,-3.07,2.49,3.25,121.71,3.96,129.06,4.28,4.48
-2.56,0.91,-3.08,1.39,2.72,109.54,3.37,114.29,3.67,3.86
-2.67,1.1,-2.98,1.54,2.88,112.36,3.35,117.4,3.56,3.7
-2.8,0.66,-3.17,1.1,2.87,103.25,3.36,109.2,3.58,3.72
-2.11,-0.31,-2.85,-0.71,2.13,81.58,2.94,75.96,3.3,3.53
-1.8,-1.25,-2.74,-2.36,2.19,55.22,3.62,49.21,4.27,4.68
-1.9,-1.55,-3.21,-2.93,2.45,50.77,4.35,47.6,5.22,5.76
-3.57,-2.73,-5.34,-4.4,4.49,52.53,6.92,50.5,8.02,8.71
-3.67,-3.87,-4.66,-5.03,5.33,43.42,6.86,42.76,7.55,7.98
-3.35,-4.0,-4.31,-5.09,5.22,39.98,6.67,40.24,7.33,7.75
-3.49,-5.74,-4.34,-6.9,6.72,31.26,8.15,32.14,8.81,9.22
-3.33,-7.79,-4.08,-9.19,8.47,23.16,10.06,23.96,10.78,11.23
-3.55,-9.12,-4.33,-10.76,9.78,21.27,11.6,21.94,12.43,12.95
-6.41,-10.02,-7.3,-11.7,11.89,32.6,13.79,31.97,14.65,15.19
-7.12,-10.8,-8.21,-12.61,12.93,33.39,15.05,33.08,16.01,16.62
-7.58,-10.42,-8.78,-12.23,12.89,36.04,15.06,35.66,16.05,16.67
-7.58,-10.02,-8.78,-11.8,12.56,37.12,14.71,36.66,15.68,16.29
-8.01,-9.91,-9.38,-11.93,12.75,38.94,15.18,38.17,16.28,16.98
-8.41,-9.8,-9.91,-11.78,12.91,40.64,15.39,40.09,16.52,17.23
-8.81,-10.41,-10.38,-12.59,13.63,40.25,16.32,39.51,17.54,18.31
-8.53,-11.06,-10.11,-13.38,13.97,37.65,16.77,37.06,18.04,18.84
-8.53,-11.3,-10.11,-13.76,14.16,37.05,17.07,36.29,18.39,19.23
-8.35,-12.07,-9.75,-14.74,14.68,34.68,17.67,33.5,19.03,19.89
-7.73,-12.32,-9.07,-15.05,14.55,32.11,17.57,31.06,18.95,19.81
-7.12,-12.44,-8.31,-15.21,14.33,29.77,17.33,28.66,18.69,19.55
-5.91,-12.38,-6.8,-15.08,13.72,25.53,16.55,24.28,17.83,18.63
-4.98,-10.77,-5.8,-13.43,11.86,24.81,14.63,23.36,15.88,16.67
-3.5,-10.23,-3.81,-12.96,10.81,18.88,13.51,16.39,14.73,15.5
-2.51,-8.99,-2.59,-11.55,9.33,15.62,11.83,12.63,12.97,13.68
-1.59,-8.56,-1.39,-11.05,8.71,10.52,11.14,7.18,12.24,12.93
-1.99,-7.7,-1.76,-10.3,7.96,14.5,10.45,9.71,11.58,12.29
-2.01,-7.52,-2.12,-10.05,7.79,14.98,10.27,11.92,11.4,12.1
-1.68,-5.95,-1.48,-8.2,6.18,15.77,8.33,10.25,9.31,9.92
-1.22,-5.09,-1.02,-6.55,5.23,13.51,6.63,8.85,7.27,7.66
-0.84,-2.8,-0.84,-3.75,2.92,16.72,3.84,12.65,4.26,4.53
0.94,-0.79,0.94,-1.33,1.23,310.16,1.63,324.9,1.81,1.93
-0.15,-1.71,-0.25,-2.5,1.72,5.09,2.51,5.81,2.87,3.09
2.64,-6.12,2.91,-7.28,6.66,336.67,7.84,338.19,8.38,8.71
4.94,2.81,5.45,2.71,5.68,240.39,6.09,243.58,6.27,6.39
0.78,2.18,0.95,2.25,2.32,199.64,2.44,202.82,2.5,2.53
-0.4,-1.67,-0.44,-2.11,1.71,13.58,2.15,11.72,2.35,2.48
3.14,-0.42,3.35,-0.7,3.17,277.68,3.42,281.75,3.53,3.6
1.0,-1.58,0.93,-1.98,1.87,327.6,2.19,334.81,2.34,2.43
0.78,1.1,0.65,0.86,1.35,215.57,1.08,217.0,0.96,0.88
-2.02,-1.16,-2.4,-1.67,2.33,60.15,2.93,55.19,3.2,3.37
-2.22,-1.93,-2.02,-2.81,2.94,48.94,3.46,35.63,3.7,3.85
0.28,-4.68,1.92,-5.64,4.69,356.63,5.96,341.22,6.54,6.9
2.64,-4.93,4.11,-5.38,5.59,331.79,6.77,322.62,7.3,7.64
6.4,-6.12,8.21,-7.25,8.85,313.7,10.95,311.43,11.9,12.5
9.0,-3.78,10.61,-4.36,9.76,292.77,11.47,292.34,12.24,12.73
7.28,-2.14,8.41,-2.38,7.58,286.38,8.74,285.81,9.26,9.59
6.13,-2.08,7.19,-2.32,6.47,288.71,7.55,287.86,8.04,8.35
8.34,2.59,9.78,3.17,8.74,252.76,10.29,252.04,10.99,11.43
6.92,3.8,8.19,4.55,7.89,241.25,9.37,240.94,10.04,10.46
5.66,3.0,6.62,3.55,6.4,242.07,7.51,241.81,8.01,8.32
5.05,2.92,5.64,3.23,5.84,240.02,6.5,240.23,6.79,6.98
5.28,4.12,5.83,4.54,6.7,231.99,7.38,232.08,7.7,7.89
3.87,5.46,4.32,6.08,6.69,215.37,7.46,215.42,7.8,8.02
3.33,5.37,3.63,5.95,6.31,211.79,6.97,211.41,7.27,7.46
3.76,4.75,4.04,5.23,6.06,218.4,6.61,217.67,6.86,7.01
3.85,4.07,4.2,4.45,5.6,223.44,6.11,223.34,6.34,6.49
4.29,3.85,4.63,4.16,5.77,228.07,6.23,228.06,6.44,6.57
3.51,4.07,3.79,4.41,5.38,220.81,5.82,220.64,6.02,6.14
1.4,5.53,1.47,6.01,5.7,194.24,6.19,193.76,6.41,6.54
0.97,6.24,0.97,6.83,6.32,188.79,6.89,188.06,7.16,7.32
1.06,5.53,1.03,6.01,5.63,190.88,6.1,189.72,6.31,6.44
0.81,5.68,0.75,6.23,5.74,188.14,6.27,186.83,6.52,6.67
0.03,5.58,-0.07,6.13,5.58,180.36,6.13,179.38,6.38,6.54
0.13,4.71,-0.0,5.43,4.71,181.61,5.43,179.96,5.75,5.96
2.17,3.35,2.58,4.34,3.99,212.87,5.05,210.67,5.53,5.83
2.4,1.96,3.02,2.68,3.1,230.72,4.04,228.39,4.46,4.73
1.28,1.72,1.73,2.3,2.15,216.72,2.88,216.93,3.21,3.42
-0.32,1.94,-0.18,2.52,1.96,170.62,2.52,175.84,2.78,2.94
-1.11,0.92,-1.32,1.3,1.44,129.73,1.85,134.55,2.03,2.15
-0.83,0.9,-1.07,1.13,1.22,137.07,1.56,136.62,1.71,1.81
-1.4,1.11,-1.53,1.38,1.78,128.52,2.07,132.06,2.19,2.27
-1.31,1.32,-1.38,1.8,1.86,135.29,2.26,142.57,2.45,2.56
-0.63,1.19,-0.63,1.6,1.35,152.36,1.72,158.71,1.89,2.0
-0.28,1.41,-0.18,1.92,1.44,168.57,1.93,174.55,2.15,2.29
-0.53,2.5,-0.53,3.11,2.55,168.08,3.16,170.36,3.43,3.6
-1.18,2.48,-1.28,2.82,2.75,154.54,3.1,155.54,3.26,3.36
-0.99,2.61,-1.1,2.78,2.79,159.18,2.99,158.51,3.08,3.14
-0.56,3.11,-0.69,3.28,3.16,169.88,3.36,168.1,3.44,3.5
0.22,4.38,0.15,4.66,4.39,182.9,4.66,181.89,4.79,4.86
0.41,3.83,0.27,3.97,3.85,186.11,3.98,183.96,4.03,4.07
1.31,4.11,1.25,4.25,4.32,197.71,4.43,196.34,4.48,4.51
1.97,5.04,1.9,5.25,5.41,201.3,5.58,199.89,5.66,5.71
2.15,5.69,2.18,6.03,6.08,200.67,6.42,199.89,6.57,6.67
1.59,5.84,1.59,6.25,6.05,195.23,6.45,194.28,6.64,6.75
1.0,5.75,0.97,6.16,5.84,189.87,6.24,188.92,6.42,6.54
0.03,5.43,-0.07,5.85,5.43,180.37,5.85,179.35,6.04,6.15
-0.56,4.75,-0.69,5.16,4.78,173.33,5.21,172.37,5.4,5.53
-0.99,3.18,-1.26,3.9,3.33,162.78,4.09,162.1,4.44,4.66
-0.7,2.55,-1.04,3.3,2.65,164.66,3.47,162.5,3.84,4.07
-0.96,2.64,-1.2,3.56,2.81,160.04,3.75,161.43,4.19,4.46
-1.79,2.11,-2.17,2.93,2.77,139.67,3.64,143.51,4.04,4.29
-1.7,1.15,-2.01,1.77,2.05,124.11,2.68,131.34,2.96,3.13
-1.22,1.59,-1.22,2.1,2.0,142.44,2.43,149.88,2.63,2.75
-1.82,1.73,-1.82,2.42,2.51,133.64,3.03,143.12,3.26,3.41
-1.85,1.32,-1.82,2.08,2.28,125.55,2.76,138.86,2.98,3.12
-1.92,0.92,-1.91,1.64,2.13,115.7,2.52,130.65,2.7,2.81
-1.92,0.86,-1.88,1.55,2.1,114.16,2.43,129.45,2.58,2.68
-1.92,0.89,-1.81,1.64,2.11,114.84,2.45,132.18,2.6,2.69
-1.34,0.04,-1.21,0.75,1.34,91.76,1.42,121.86,1.46,1.48
-0.97,0.84,-1.03,0.94,1.28,131.04,1.4,132.35,1.45,1.49
-0.46,1.28,-0.66,1.08,1.36,160.38,1.27,148.54,1.23,1.2
0.19,1.47,-0.01,1.27,1.49,187.53,1.27,179.62,1.17,1.11
0.88,2.5,0.68,2.33,2.65,199.44,2.43,196.23,2.33,2.27
1.22,3.74,1.09,3.68,3.94,198.09,3.84,196.47,3.79,3.76
1.69,4.49,1.62,4.52,4.79,200.62,4.81,199.71,4.81,4.82
1.19,5.01,1.09,5.09,5.15,193.33,5.2,192.07,5.23,5.24
0.69,4.2,0.56,4.41,4.26,189.39,4.44,187.22,4.53,4.58
0.13,4.04,-0.04,4.32,4.04,181.88,4.32,179.5,4.44,4.52
0.26,3.67,0.02,3.98,3.68,184.02,3.98,180.3,4.11,4.2
0.17,2.45,-0.07,2.66,2.46,183.9,2.66,178.47,2.75,2.81
0.35,1.0,0.05,0.9,1.06,199.52,0.9,183.17,0.83,0.78
0.83,0.76,0.42,0.52,1.12,227.52,0.67,218.92,0.46,0.33
0.1,1.09,-0.07,0.99,1.09,185.11,0.99,175.9,0.95,0.92
-0.56,-0.25,-0.63,-0.32,0.62,66.04,0.7,63.28,0.74,0.77
-1.47,-1.76,-1.6,-2.4,2.29,39.97,2.89,33.76,3.16,3.33
-1.2,-1.63,-1.84,-2.54,2.03,36.37,3.14,35.93,3.65,3.97
-2.82,-1.95,-3.68,-2.74,3.43,55.32,4.58,53.32,5.11,5.44
-1.84,-1.05,-3.17,-1.97,2.12,60.33,3.73,58.16,4.46,4.92
-1.78,-0.78,-3.14,-1.63,1.94,66.38,3.54,62.62,4.26,4.72
-1.35,-0.31,-2.64,-1.06,1.38,76.96,2.84,68.13,3.51,3.93
-0.75,0.26,-1.73,-0.24,0.79,109.42,1.75,82.03,2.18,2.45
-0.24,0.52,-0.71,0.36,0.57,154.95,0.8,116.63,0.9,0.96
-0.95,0.59,-1.25,0.67,1.12,121.76,1.42,118.26,1.55,1.64
-0.8,-0.09,-1.97,-0.43,0.8,83.56,2.02,77.83,2.57,2.92
-1.16,-1.87,-1.74,-2.49,2.2,31.74,3.04,34.94,3.41,3.65
-2.22,-4.08,-2.73,-4.83,4.65,28.56,5.55,29.49,5.97,6.22
-1.57,-5.35,-1.98,-6.21,5.58,16.34,6.52,17.69,6.94,7.21
-0.8,-5.26,-1.1,-6.08,5.32,8.63,6.18,10.29,6.57,6.82
-0.42,-5.85,-0.66,-6.71,5.87,4.14,6.74,5.64,7.14,7.39
0.38,-6.1,0.21,-7.05,6.11,356.42,7.06,358.28,7.49,7.76
1.1,-5.53,1.0,-6.56,5.64,348.79,6.63,351.37,7.09,7.37
0.75,-5.78,0.68,-6.78,5.83,352.61,6.81,354.25,7.25,7.53
-0.15,-6.68,-0.28,-7.81,6.68,1.25,7.81,2.08,8.33,8.65
-1.42,-7.02,-1.76,-8.28,7.16,11.41,8.47,11.99,9.06,9.44
-2.87,-5.89,-3.39,-7.26,6.55,26.02,8.01,25.03,8.67,9.08
